step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,64.6,6,0,0,0,9.74,345.83,noop
1,6,99.4,6,0,0,0,9.03,131.33,0_LITE
2,6,44.7,5,1,0,0,7.67,354.83,2_LITE
3,6,45.7,4,2,0,0,10.97,170.28,2_OFFLOAD
4,6,71.8,4,1,0,1,12.69,114.2,2_SKIP
5,6,63.4,4,1,1,0,11.38,198.19,4_LITE
6,6,28.0,3,2,1,0,11.05,139.98,1_LITE
7,6,68.3,2,3,1,0,11.96,176.43,4_OFFLOAD
8,6,60.8,2,2,1,1,11.57,123.36,noop
9,6,34.2,2,2,1,1,12.46,107.72,noop
10,6,51.5,2,2,1,1,12.6,108.92,noop
11,6,23.2,2,2,1,1,12.91,106.42,noop
12,6,40.9,2,2,1,1,13.31,101.79,noop
13,6,65.1,2,2,1,1,12.66,106.86,noop
14,6,22.1,2,2,1,1,12.91,105.36,2_OFFLOAD
15,6,83.1,2,2,0,2,14.62,91.25,2_SKIP
16,6,33.6,2,2,1,1,12.46,110.99,noop
17,6,48.1,2,2,1,1,13.55,91.61,noop
18,6,40.9,2,2,1,1,12.34,104.35,noop
19,6,83.9,2,2,1,1,12.24,109.06,noop
20,6,50.2,2,2,1,1,13.04,105.26,2_OFFLOAD
21,6,70.8,2,2,0,2,15.49,79.06,noop
22,6,68.3,2,2,0,2,14.58,122.38,noop
23,6,95.0,2,2,0,2,14.97,81.61,3_LITE
24,6,43.5,1,3,0,2,15.48,76.91,noop
25,6,50.7,1,3,0,2,15.54,78.59,noop
26,6,62.6,1,3,0,2,15.14,80.96,noop
27,6,55.0,1,3,0,2,15.03,77.34,noop
28,6,59.2,1,3,0,2,15.29,80.06,noop
29,6,52.1,1,3,0,2,15.25,82.93,2_LITE
30,6,63.5,1,4,0,1,13.1,163.89,0_OFFLOAD
31,6,66.6,1,3,0,2,14.81,87.63,noop
32,6,44.7,1,3,0,2,15.59,80.45,noop
33,6,56.7,1,3,0,2,15.21,85.27,noop
34,6,16.4,1,3,0,2,15.49,79.16,noop
35,6,52.8,1,3,0,2,15.55,77.16,0_LITE
36,6,60.8,1,4,0,1,15.34,89.04,noop
37,6,48.9,1,4,0,1,16.02,75.19,4_LITE
38,6,55.8,1,5,0,0,13.29,165.48,0_OFFLOAD
39,6,52.4,1,4,0,1,15.58,100.8,noop
40,6,64.6,1,4,0,1,16.14,75.42,noop
41,6,62.9,1,4,0,1,15.95,74.43,noop
42,6,50.6,1,4,0,1,15.93,74.36,noop
43,6,56.6,1,4,0,1,16.12,74.23,0_LITE
44,6,40.2,1,5,0,0,14.78,104.27,0_FULL
45,6,63.0,2,4,0,0,15.52,83.55,noop
46,6,59.5,2,4,0,0,15.78,87.81,noop
47,6,69.3,2,4,0,0,15.71,83.02,noop
48,6,53.0,2,4,0,0,15.9,76.38,1_FULL
49,6,34.3,3,3,0,0,13.74,91.75,2_FULL
50,6,70.4,4,2,0,0,14.2,86.75,noop
51,6,68.1,4,2,0,0,13.61,91.71,noop
52,6,36.8,4,2,0,0,13.12,105.41,3_FULL
53,6,41.8,5,1,0,0,11.59,131.06,3_LITE
54,6,48.9,4,2,0,0,12.65,115.49,noop
55,6,74.8,4,2,0,0,12.94,104.34,noop
56,6,9.7,4,2,0,0,12.53,95.56,noop
57,6,46.8,4,2,0,0,12.3,99.48,noop
58,6,47.5,4,2,0,0,12.79,91.93,3_FULL
59,6,57.9,5,1,0,0,11.47,125.97,4_FULL
60,6,45.7,6,0,0,0,9.6,152.84,0_LITE
61,6,32.6,5,1,0,0,10.8,118.97,noop
62,6,47.2,5,1,0,0,11.32,109.34,noop
63,6,61.8,5,1,0,0,10.83,151.05,3_LITE
64,6,63.6,4,2,0,0,12.6,122.65,noop
65,6,31.6,4,2,0,0,12.69,94.93,noop
66,6,29.4,4,2,0,0,13.51,87.55,noop
67,6,86.7,4,2,0,0,13.19,89.17,noop
68,6,55.9,4,2,0,0,13.09,106.58,0_FULL
69,6,35.0,5,1,0,0,11.08,116.83,3_FULL
70,6,73.3,6,0,0,0,10.59,133.88,2_LITE
71,6,35.2,5,1,0,0,10.88,124.02,noop
72,6,66.8,5,1,0,0,10.36,113.91,noop
73,6,74.2,5,1,0,0,10.73,122.55,noop
74,6,43.7,5,1,0,0,10.49,119.23,noop
75,6,64.0,5,1,0,0,10.67,132.91,5_LITE
76,6,9.2,4,2,0,0,12.89,105.4,noop
77,6,86.4,4,2,0,0,13.49,88.85,noop
78,6,98.4,4,2,0,0,12.97,94.18,0_LITE
79,6,80.2,3,3,0,0,13.2,100.42,noop
80,6,34.2,3,3,0,0,13.66,92.69,noop
81,6,55.6,3,3,0,0,14.7,92.37,noop
82,6,24.0,3,3,0,0,15.51,80.61,noop
83,6,83.8,3,3,0,0,14.54,82.23,noop
84,6,49.9,3,3,0,0,14.25,82.67,0_FULL
85,6,55.9,4,2,0,0,13.71,84.72,2_FULL
86,6,51.9,5,1,0,0,11.64,124.12,1_LITE
87,6,51.9,4,2,0,0,12.54,110.73,noop
88,6,77.3,4,2,0,0,13.89,89.79,noop
89,6,78.9,4,2,0,0,12.39,101.37,noop
