step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,45.0,3,0,0,0,9.49,333.54,noop
1,3,62.1,3,0,0,0,16.13,75.04,noop
2,3,40.6,3,0,0,0,16.56,67.15,noop
3,3,46.6,3,0,0,0,18.37,64.78,noop
4,3,36.2,3,0,0,0,18.73,61.74,noop
5,3,61.5,3,0,0,0,18.34,59.65,noop
6,3,75.7,3,0,0,0,18.7,59.96,noop
7,3,76.6,3,0,0,0,18.77,59.39,noop
8,3,52.8,3,0,0,0,18.12,60.94,noop
9,3,76.4,3,0,0,0,18.87,59.5,noop
10,4,7.2,4,0,0,0,13.79,146.75,1_LITE
11,4,61.6,3,1,0,0,15.56,99.63,1_OFFLOAD
12,4,60.0,3,0,0,1,16.4,77.63,noop
13,4,71.0,3,0,0,1,17.13,71.03,noop
14,4,53.5,3,0,0,1,17.23,67.01,noop
15,4,74.6,3,0,0,1,17.36,66.46,noop
16,4,68.0,3,0,0,1,17.59,65.79,noop
17,4,32.6,3,0,0,1,17.78,65.12,1_LITE
18,4,27.4,3,1,0,0,16.3,73.91,1_FULL
19,4,70.6,4,0,0,0,16.31,70.04,noop
20,5,47.1,5,0,0,0,11.85,163.13,2_LITE
21,5,87.1,4,1,0,0,13.35,90.25,noop
22,5,16.6,4,1,0,0,13.21,94.52,noop
23,5,67.7,4,1,0,0,12.91,111.17,noop
24,5,74.4,4,1,0,0,13.37,89.58,noop
25,5,87.0,4,1,0,0,13.62,98.98,noop
26,5,80.4,4,1,0,0,13.18,95.41,noop
27,5,69.0,4,1,0,0,13.17,109.6,4_LITE
28,5,69.6,3,2,0,0,13.75,129.97,4_OFFLOAD
29,5,48.7,3,1,0,1,15.02,89.16,noop
30,6,45.7,4,1,0,1,13.37,104.63,noop
31,6,25.4,4,1,0,1,13.03,94.51,noop
32,6,37.6,4,1,0,1,13.52,94.4,noop
33,6,38.7,4,1,0,1,13.6,96.08,4_LITE
34,6,52.4,4,2,0,0,13.95,92.04,2_FULL
35,6,33.2,5,1,0,0,11.46,138.06,1_LITE
36,6,35.2,4,2,0,0,12.66,116.88,3_LITE
37,6,38.8,3,3,0,0,13.04,131.07,3_OFFLOAD
38,6,52.6,3,2,0,1,14.53,89.54,noop
39,6,74.0,3,2,0,1,15.33,77.64,noop
40,7,68.8,4,2,0,1,13.85,96.21,noop
41,7,39.4,4,2,0,1,12.6,103.52,noop
42,7,98.3,4,2,0,1,12.79,101.55,2_LITE
43,7,63.7,3,3,0,1,14.3,94.0,noop
44,7,39.8,3,3,0,1,13.96,94.32,noop
45,7,39.2,3,3,0,1,13.98,93.85,noop
46,7,25.0,3,3,0,1,13.54,104.62,noop
47,7,92.8,3,3,0,1,13.24,106.64,2_OFFLOAD
48,7,52.2,3,2,0,2,13.33,100.22,2_SKIP
49,7,65.8,3,2,1,1,10.95,125.62,noop
50,7,14.6,3,2,1,1,12.55,106.51,noop
51,7,47.9,3,2,1,1,11.94,101.83,noop
52,7,33.4,3,2,1,1,11.51,136.2,4_OFFLOAD
53,7,24.1,3,1,1,2,11.32,118.62,4_SKIP
54,7,45.1,3,1,2,1,9.39,151.29,5_LITE
55,7,17.7,2,2,2,1,9.06,157.31,0_LITE
56,7,19.1,1,3,2,1,8.86,179.83,5_OFFLOAD
57,7,23.5,1,2,2,2,10.04,141.96,6_LITE
58,7,28.4,0,3,2,2,11.24,122.8,noop
59,7,30.6,0,3,2,2,12.46,114.86,noop
