step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,47.9,4,0,0,0,12.52,300.61,noop
1,4,64.2,4,0,0,0,15.51,87.54,noop
2,4,74.8,4,0,0,0,16.14,144.04,noop
3,4,63.6,4,0,0,0,16.02,73.27,noop
4,4,42.6,4,0,0,0,16.19,70.24,noop
5,4,53.4,4,0,0,0,16.17,71.99,noop
6,4,26.8,4,0,0,0,16.29,70.56,noop
7,4,58.5,4,0,0,0,16.5,71.55,noop
8,4,20.0,4,0,0,0,16.02,77.75,noop
9,4,77.7,4,0,0,0,15.35,165.3,0_LITE
10,4,62.2,3,1,0,0,14.87,102.4,noop
11,4,58.8,3,1,0,0,16.43,70.41,noop
12,4,71.8,3,1,0,0,15.66,73.23,noop
13,4,22.6,3,1,0,0,15.59,84.31,noop
14,4,47.8,3,1,0,0,15.66,82.63,noop
15,7,39.6,6,1,0,0,9.97,250.59,0_OFFLOAD
16,7,49.0,6,0,0,1,10.2,131.88,0_LITE
17,7,84.6,6,1,0,0,8.92,222.65,5_LITE
18,7,78.1,5,2,0,0,10.43,177.76,0_OFFLOAD
19,7,35.9,5,1,0,1,10.11,128.08,0_LITE
20,7,32.2,5,2,0,0,9.8,139.35,0_OFFLOAD
21,7,64.2,5,1,0,1,10.22,130.43,0_LITE
22,7,37.5,5,2,0,0,11.39,118.85,0_OFFLOAD
23,7,47.2,5,1,0,1,10.97,114.93,0_LITE
24,7,82.4,5,2,0,0,10.68,142.98,0_OFFLOAD
25,7,46.9,5,1,0,1,11.5,139.29,0_LITE
26,7,35.6,5,2,0,0,10.42,143.22,0_OFFLOAD
27,7,52.9,5,1,0,1,10.71,129.99,0_LITE
28,7,62.3,5,2,0,0,10.66,143.44,0_OFFLOAD
29,7,49.2,5,1,0,1,11.01,134.49,0_LITE
30,7,52.5,5,2,0,0,10.9,136.67,0_OFFLOAD
31,7,51.4,5,1,0,1,10.52,149.61,0_LITE
32,7,52.8,5,2,0,0,10.52,123.46,0_OFFLOAD
33,7,71.7,5,1,0,1,11.25,144.6,0_LITE
34,7,51.8,5,2,0,0,11.16,118.48,0_OFFLOAD
35,4,64.4,3,0,0,1,15.71,94.0,noop
36,4,52.8,3,0,0,1,16.7,73.76,noop
37,4,55.9,3,0,0,1,17.13,70.38,noop
38,4,80.0,3,0,0,1,16.68,72.16,noop
39,4,75.2,3,0,0,1,17.41,65.46,noop
40,4,68.4,3,0,0,1,17.49,66.76,noop
41,4,17.5,3,0,0,1,17.31,67.81,noop
42,4,59.0,3,0,0,1,17.15,68.0,noop
43,4,70.6,3,0,0,1,17.66,66.56,noop
44,4,56.9,3,0,0,1,17.13,67.43,noop
45,4,51.1,3,0,0,1,17.44,68.42,noop
46,4,53.6,3,0,0,1,17.6,66.96,noop
47,4,67.3,3,0,0,1,17.16,66.96,noop
48,4,43.2,3,0,0,1,16.92,67.87,0_LITE
49,4,34.6,3,1,0,0,16.14,72.42,0_OFFLOAD
50,4,46.1,3,0,0,1,16.63,79.41,0_LITE
51,4,74.8,3,1,0,0,16.52,71.3,0_OFFLOAD
52,4,53.7,3,0,0,1,17.02,75.44,0_LITE
53,4,52.6,3,1,0,0,16.38,75.59,0_OFFLOAD
54,4,40.0,3,0,0,1,16.73,82.42,0_LITE
55,4,36.1,3,1,0,0,16.43,68.21,0_OFFLOAD
56,4,90.3,3,0,0,1,16.81,78.07,0_LITE
57,4,60.4,3,1,0,0,16.39,71.73,0_OFFLOAD
58,4,71.5,3,0,0,1,17.64,71.29,0_LITE
