step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,53.7,4,0,0,0,13.04,288.25,noop
1,4,8.6,4,0,0,0,11.87,170.58,1_LITE
2,4,53.7,3,1,0,0,12.09,160.27,0_LITE
3,4,49.9,2,2,0,0,16.09,114.72,0_OFFLOAD
4,4,36.9,2,1,0,1,17.25,82.3,noop
5,4,54.5,2,1,0,1,17.75,67.64,noop
6,4,47.7,2,1,0,1,17.8,65.51,noop
7,4,72.5,2,1,0,1,17.72,64.92,noop
8,4,71.3,2,1,0,1,17.32,68.53,noop
9,4,67.9,2,1,0,1,17.8,67.82,noop
10,4,57.7,2,1,0,1,18.2,65.84,0_LITE
11,4,58.1,2,2,0,0,17.21,71.71,0_FULL
12,4,61.8,3,1,0,0,15.8,80.35,noop
13,4,50.4,3,1,0,0,16.15,73.87,1_FULL
14,4,35.4,4,0,0,0,15.72,72.83,noop
15,7,42.0,7,0,0,0,5.85,290.98,1_LITE
16,7,47.6,6,1,0,0,9.61,169.95,6_LITE
17,7,55.3,5,2,0,0,11.12,151.59,5_LITE
18,7,87.4,4,3,0,0,11.7,172.41,5_OFFLOAD
19,7,62.9,4,2,0,1,11.98,120.23,5_SKIP
20,7,45.0,4,2,1,0,11.25,112.59,noop
21,7,86.0,4,2,1,0,10.88,131.31,0_LITE
22,7,66.1,3,3,1,0,11.51,127.15,noop
23,7,40.9,3,3,1,0,10.45,167.62,0_OFFLOAD
24,7,51.2,3,2,1,1,10.65,133.97,3_LITE
25,7,30.3,2,3,1,1,12.15,131.34,2_LITE
26,7,49.6,1,4,1,1,11.66,219.19,3_OFFLOAD
27,7,61.4,1,3,1,2,11.52,142.75,6_SKIP
28,7,56.0,1,2,2,2,10.13,150.95,noop
29,7,22.6,1,2,2,2,10.24,145.4,4_LITE
30,7,29.5,0,3,2,2,11.82,121.86,noop
31,7,27.0,0,3,2,2,11.68,115.64,noop
32,7,23.4,0,3,2,2,12.33,131.28,noop
33,7,38.9,0,3,2,2,11.83,117.97,noop
34,7,40.8,0,3,2,2,10.45,160.45,noop
35,4,49.8,0,2,0,2,18.97,80.0,noop
36,4,47.5,0,2,0,2,19.13,66.31,noop
37,4,30.1,0,2,0,2,18.7,71.56,noop
38,4,38.0,0,2,0,2,19.1,66.81,noop
39,4,29.6,0,2,0,2,18.75,69.4,0_LITE
40,4,57.8,0,3,0,1,20.6,60.89,3_LITE
41,4,72.1,0,4,0,0,19.53,60.02,noop
42,4,52.6,0,4,0,0,19.49,55.97,0_FULL
43,4,82.4,1,3,0,0,17.95,74.07,noop
44,4,60.2,1,3,0,0,18.78,63.11,noop
45,4,57.2,1,3,0,0,18.96,61.72,1_FULL
46,4,58.6,2,2,0,0,18.69,63.91,noop
47,4,63.6,2,2,0,0,18.82,60.33,noop
48,4,44.2,2,2,0,0,19.1,61.29,2_FULL
49,4,73.8,3,1,0,0,16.07,78.04,noop
50,4,39.7,3,1,0,0,16.35,71.25,3_FULL
51,4,71.9,4,0,0,0,15.79,72.87,noop
52,4,69.9,4,0,0,0,15.52,74.56,noop
53,4,40.9,4,0,0,0,16.16,69.47,noop
54,4,40.2,4,0,0,0,15.78,77.92,noop
55,4,52.8,4,0,0,0,15.74,74.65,noop
56,4,26.2,4,0,0,0,16.54,72.89,noop
57,4,47.9,4,0,0,0,15.94,73.61,noop
58,4,44.8,4,0,0,0,16.23,70.48,noop
59,4,56.6,4,0,0,0,16.09,70.75,noop
