step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,27.2,3,0,0,0,16.44,258.87,noop
1,3,72.6,3,0,0,0,16.36,67.2,noop
2,3,25.1,3,0,0,0,17.14,66.78,noop
3,3,42.8,3,0,0,0,18.69,59.93,noop
4,3,62.7,3,0,0,0,19.11,58.81,noop
5,3,59.2,3,0,0,0,16.3,137.72,noop
6,3,33.8,3,0,0,0,18.82,59.88,noop
7,3,36.6,3,0,0,0,18.43,62.81,noop
8,3,72.6,3,0,0,0,18.83,58.66,noop
9,3,83.6,3,0,0,0,18.76,60.55,noop
10,4,40.0,4,0,0,0,14.48,143.13,noop
11,4,35.4,4,0,0,0,15.95,80.19,noop
12,4,68.8,4,0,0,0,16.06,74.96,noop
13,4,48.4,4,0,0,0,15.8,73.91,noop
14,4,13.7,4,0,0,0,16.8,69.15,noop
15,4,68.3,4,0,0,0,16.38,71.59,noop
16,4,86.2,4,0,0,0,16.19,72.69,noop
17,4,63.8,4,0,0,0,16.04,71.46,noop
18,4,56.0,4,0,0,0,16.41,70.74,noop
19,4,46.2,4,0,0,0,16.1,73.62,noop
20,5,43.4,5,0,0,0,11.35,180.42,2_LITE
21,5,79.6,4,1,0,0,13.18,107.44,4_LITE
22,5,56.8,3,2,0,0,14.95,119.94,0_LITE
23,5,54.8,2,3,0,0,16.13,112.0,1_LITE
24,5,54.5,1,4,0,0,15.07,125.68,3_LITE
25,5,44.0,0,5,0,0,13.54,143.56,noop
26,5,44.4,0,5,0,0,16.72,69.62,noop
27,5,22.9,0,5,0,0,15.83,91.81,noop
28,5,32.8,0,5,0,0,15.84,85.19,noop
29,5,52.6,0,5,0,0,16.03,71.31,noop
30,6,30.4,1,5,0,0,13.68,95.33,0_OFFLOAD
31,6,43.0,1,4,0,1,14.99,101.54,5_LITE
32,6,46.1,0,5,0,1,16.23,90.79,0_LITE
33,6,18.2,0,6,0,0,12.25,164.56,noop
34,6,64.5,0,6,0,0,14.53,81.82,noop
35,6,50.4,0,6,0,0,14.36,94.46,noop
36,6,19.7,0,6,0,0,14.34,94.27,noop
37,6,32.9,0,6,0,0,14.35,94.04,noop
38,6,38.1,0,6,0,0,14.21,109.73,noop
39,6,32.0,0,6,0,0,13.59,117.37,noop
40,7,54.7,1,6,0,0,13.04,99.65,noop
41,7,39.2,1,6,0,0,13.69,102.97,6_LITE
42,7,65.0,0,7,0,0,10.6,190.71,noop
43,7,51.7,0,7,0,0,12.53,127.55,noop
44,7,47.7,0,7,0,0,12.76,116.13,noop
45,7,81.5,0,7,0,0,12.38,123.28,noop
46,7,53.5,0,7,0,0,12.39,132.54,noop
47,7,15.5,0,7,0,0,12.5,124.33,noop
48,7,9.7,0,7,0,0,12.89,114.93,noop
49,7,50.6,0,7,0,0,12.58,118.66,noop
50,7,57.9,0,7,0,0,12.6,121.01,noop
51,7,55.5,0,7,0,0,12.53,118.42,noop
52,7,38.5,0,7,0,0,12.43,119.1,noop
53,7,46.3,0,7,0,0,13.12,104.21,noop
54,7,43.6,0,7,0,0,11.72,129.28,noop
55,7,68.7,0,7,0,0,11.94,129.35,noop
56,7,32.2,0,7,0,0,12.45,123.03,noop
57,7,35.2,0,7,0,0,12.61,117.85,noop
58,7,50.6,0,7,0,0,12.96,121.7,noop
59,7,32.4,0,7,0,0,12.03,126.72,noop
