step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,55.6,3,0,0,0,15.35,260.83,noop
1,3,55.6,3,0,0,0,16.45,73.86,2_OFFLOAD
2,3,49.6,2,0,0,1,16.21,110.52,0_OFFLOAD
3,3,63.6,1,0,0,2,16.88,87.82,noop
4,3,45.3,1,0,0,2,17.13,81.25,noop
5,3,61.3,1,0,0,2,17.25,80.34,noop
6,3,62.1,1,0,0,2,17.22,79.1,noop
7,3,63.4,1,0,0,2,17.31,78.85,noop
8,3,63.6,1,0,0,2,16.82,81.75,noop
9,3,43.7,1,0,0,2,17.1,80.66,noop
10,6,55.2,4,0,0,2,11.16,161.27,noop
11,6,36.8,4,0,0,2,13.24,96.05,noop
12,6,57.2,4,0,0,2,13.17,93.2,noop
13,6,37.9,4,0,0,2,13.91,86.43,noop
14,6,85.6,4,0,0,2,14.14,86.74,noop
15,6,59.2,4,0,0,2,14.5,83.06,noop
16,6,65.4,4,0,0,2,14.64,82.33,noop
17,6,63.6,4,0,0,2,14.84,82.55,noop
18,6,44.1,4,0,0,2,14.57,81.16,noop
19,6,8.7,4,0,0,2,14.64,85.75,noop
20,6,62.9,4,0,0,2,14.51,86.49,noop
21,6,48.7,4,0,0,2,14.71,84.82,noop
22,6,58.5,4,0,0,2,14.37,86.99,noop
23,6,51.6,4,0,0,2,14.83,80.18,noop
24,6,37.5,4,0,0,2,14.9,79.61,noop
25,6,50.4,4,0,0,2,14.81,79.9,noop
26,6,62.9,4,0,0,2,14.47,83.44,noop
27,6,69.1,4,0,0,2,14.58,82.2,noop
28,6,58.1,4,0,0,2,14.57,81.19,noop
29,6,31.1,4,0,0,2,14.62,81.39,noop
30,3,48.8,1,0,0,2,17.09,83.4,noop
31,3,50.3,1,0,0,2,17.55,77.64,noop
32,3,57.6,1,0,0,2,17.33,79.8,noop
33,3,57.3,1,0,0,2,17.22,79.56,noop
34,3,55.4,1,0,0,2,17.42,79.88,noop
35,3,60.4,1,0,0,2,17.09,81.84,noop
36,3,54.0,1,0,0,2,17.04,81.08,noop
37,3,69.4,1,0,0,2,16.95,82.64,noop
38,3,59.3,1,0,0,2,17.04,82.06,noop
39,3,39.9,1,0,0,2,17.06,80.95,noop
40,3,59.3,1,0,0,2,17.24,81.51,noop
41,3,59.0,1,0,0,2,17.21,79.0,noop
42,3,61.8,1,0,0,2,17.62,77.21,noop
43,3,42.7,1,0,0,2,17.57,77.66,noop
44,3,62.3,1,0,0,2,17.8,75.22,noop
45,3,61.9,1,0,0,2,17.85,73.46,noop
46,3,43.6,1,0,0,2,17.78,73.63,noop
47,3,52.6,1,0,0,2,17.85,73.7,noop
48,3,47.2,1,0,0,2,17.83,73.87,noop
49,3,58.0,1,0,0,2,17.86,74.54,noop
50,6,61.6,4,0,0,2,14.54,101.04,1_SKIP
51,6,48.7,3,0,1,2,13.46,93.68,noop
52,6,50.3,3,0,1,2,13.67,91.07,noop
53,6,69.5,3,0,1,2,13.35,97.91,noop
54,6,31.8,3,0,1,2,13.53,97.87,noop
