step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,37.9,6,0,0,0,10.09,378.09,noop
1,6,49.5,6,0,0,0,8.24,288.35,0_OFFLOAD
2,6,58.2,5,0,0,1,8.47,229.82,3_LITE
3,6,43.2,4,1,0,1,12.57,111.97,5_LITE
4,6,68.0,3,2,0,1,13.98,122.75,1_LITE
5,6,65.4,2,3,0,1,14.14,124.1,2_LITE
6,6,64.1,1,4,0,1,14.41,125.36,4_LITE
7,6,36.2,0,5,0,1,13.37,141.26,0_LITE
8,6,48.3,0,6,0,0,12.37,165.88,noop
9,6,57.3,0,6,0,0,13.09,118.99,noop
10,6,38.2,0,6,0,0,15.06,79.68,noop
11,6,46.9,0,6,0,0,14.09,92.34,noop
12,6,44.4,0,6,0,0,14.17,114.29,noop
13,6,33.0,0,6,0,0,14.43,108.12,noop
14,6,47.2,0,6,0,0,14.41,104.87,noop
15,6,36.5,0,6,0,0,14.9,106.02,noop
16,6,32.4,0,6,0,0,13.82,107.6,noop
17,6,4.9,0,6,0,0,14.23,92.26,noop
18,6,8.1,0,6,0,0,13.53,95.29,noop
19,6,79.7,0,6,0,0,13.8,110.63,noop
20,6,31.7,0,6,0,0,14.65,91.94,noop
21,6,42.6,0,6,0,0,13.85,114.98,noop
22,6,38.8,0,6,0,0,13.9,110.43,noop
23,6,17.0,0,6,0,0,14.48,92.74,noop
24,6,51.5,0,6,0,0,14.46,95.27,noop
25,6,47.8,0,6,0,0,13.85,110.11,noop
26,6,22.5,0,6,0,0,13.51,110.03,noop
27,6,55.0,0,6,0,0,13.78,111.03,noop
28,6,49.9,0,6,0,0,14.31,107.94,noop
29,6,57.6,0,6,0,0,13.55,117.93,noop
30,6,34.3,0,6,0,0,13.76,113.89,noop
31,6,59.9,0,6,0,0,14.0,114.48,noop
32,6,51.2,0,6,0,0,14.04,93.08,noop
33,6,68.9,0,6,0,0,13.4,113.31,noop
34,6,61.2,0,6,0,0,13.99,111.96,noop
35,6,33.5,0,6,0,0,13.91,115.32,noop
36,6,39.9,0,6,0,0,14.2,109.26,noop
37,6,33.6,0,6,0,0,14.16,93.73,noop
38,6,43.3,0,6,0,0,14.99,91.49,noop
39,6,39.0,0,6,0,0,14.73,90.19,noop
40,6,64.8,0,6,0,0,14.07,96.1,noop
41,6,27.2,0,6,0,0,14.67,108.23,noop
42,6,54.8,0,6,0,0,14.1,106.2,noop
43,6,44.5,0,6,0,0,14.45,88.79,noop
44,6,56.5,0,6,0,0,14.73,104.45,noop
45,6,39.3,0,6,0,0,15.07,81.49,noop
46,6,60.1,0,6,0,0,14.49,82.02,noop
47,6,37.2,0,6,0,0,14.29,106.16,noop
48,6,46.3,0,6,0,0,14.89,80.79,noop
49,6,41.0,0,6,0,0,14.19,113.75,noop
50,6,63.0,0,6,0,0,13.87,109.02,noop
51,6,49.8,0,6,0,0,13.97,110.75,noop
52,6,56.4,0,6,0,0,14.29,103.6,noop
53,6,53.7,0,6,0,0,14.78,105.38,noop
54,6,64.6,0,6,0,0,13.57,118.41,noop
55,6,40.4,0,6,0,0,14.57,101.36,noop
56,6,25.9,0,6,0,0,13.76,116.03,noop
57,6,37.9,0,6,0,0,14.88,80.08,noop
58,6,42.4,0,6,0,0,14.82,89.8,noop
59,6,39.6,0,6,0,0,14.52,91.42,noop
60,6,55.2,0,6,0,0,14.24,108.71,noop
61,6,50.2,0,6,0,0,14.9,84.02,noop
62,6,30.1,0,6,0,0,14.72,105.74,noop
63,6,36.2,0,6,0,0,14.71,102.96,noop
64,6,55.2,0,6,0,0,14.5,96.18,noop
65,6,24.2,0,6,0,0,14.77,87.92,noop
66,6,33.6,0,6,0,0,14.87,87.83,noop
67,6,37.5,0,6,0,0,14.14,109.57,noop
68,6,53.1,0,6,0,0,14.48,104.02,noop
69,6,44.3,0,6,0,0,14.13,108.81,noop
70,6,61.6,0,6,0,0,14.15,109.64,noop
71,6,62.8,0,6,0,0,14.6,80.2,noop
72,6,45.1,0,6,0,0,14.81,89.87,noop
73,6,47.2,0,6,0,0,14.91,83.62,noop
74,6,44.2,0,6,0,0,14.99,86.19,noop
75,6,62.2,0,6,0,0,14.08,113.94,noop
76,6,45.3,0,6,0,0,14.56,91.66,noop
77,6,52.1,0,6,0,0,14.93,93.99,noop
78,6,52.0,0,6,0,0,13.98,109.37,noop
79,6,51.6,0,6,0,0,14.59,90.11,noop
80,6,54.6,0,6,0,0,14.06,114.27,noop
81,6,51.4,0,6,0,0,14.11,109.74,noop
82,6,57.6,0,6,0,0,14.41,84.09,noop
83,6,78.6,0,6,0,0,14.19,104.6,noop
84,6,44.8,0,6,0,0,14.38,101.92,noop
85,6,51.1,0,6,0,0,14.86,100.85,noop
86,6,67.1,0,6,0,0,15.28,87.63,noop
87,6,31.4,0,6,0,0,14.57,109.74,noop
88,6,64.0,0,6,0,0,14.56,90.48,noop
89,6,63.4,0,6,0,0,14.75,106.41,noop
