step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,46.7,4,0,0,0,12.6,302.41,noop
1,4,66.0,4,0,0,0,14.45,90.37,noop
2,4,57.6,4,0,0,0,15.96,75.66,noop
3,4,66.2,4,0,0,0,16.34,71.37,noop
4,4,33.2,4,0,0,0,16.35,68.45,noop
5,4,66.0,4,0,0,0,13.45,145.12,noop
6,4,40.4,4,0,0,0,16.25,74.29,noop
7,4,30.7,4,0,0,0,12.92,143.94,noop
8,4,45.8,4,0,0,0,14.44,81.2,noop
9,4,47.7,4,0,0,0,15.32,80.98,noop
10,4,4.2,4,0,0,0,16.31,82.89,noop
11,4,47.4,4,0,0,0,16.3,81.27,noop
12,4,94.2,4,0,0,0,16.76,69.36,noop
13,4,73.7,4,0,0,0,15.81,73.48,noop
14,4,20.6,4,0,0,0,16.39,71.03,noop
15,7,66.4,7,0,0,0,6.7,284.16,0_LITE
16,7,84.6,6,1,0,0,8.65,239.85,1_LITE
17,7,38.4,5,2,0,0,9.62,182.76,2_LITE
18,7,73.4,4,3,0,0,10.49,176.15,3_LITE
19,7,41.4,3,4,0,0,11.45,179.31,5_LITE
20,7,68.3,2,5,0,0,12.45,161.44,6_LITE
21,7,54.4,1,6,0,0,10.87,226.22,4_LITE
22,7,57.9,0,7,0,0,10.56,195.34,noop
23,7,9.1,0,7,0,0,12.73,115.49,noop
24,7,47.7,0,7,0,0,12.16,125.61,noop
25,7,21.0,0,7,0,0,12.66,129.18,noop
26,7,40.8,0,7,0,0,12.09,121.47,noop
27,7,71.3,0,7,0,0,12.6,128.96,noop
28,7,39.8,0,7,0,0,12.01,128.91,noop
29,7,5.2,0,7,0,0,11.61,128.96,noop
30,7,41.5,0,7,0,0,12.23,128.18,noop
31,7,32.0,0,7,0,0,12.15,118.9,noop
32,7,12.0,0,7,0,0,12.02,129.75,noop
33,7,29.0,0,7,0,0,12.05,127.86,noop
34,7,28.8,0,7,0,0,12.24,122.43,noop
35,4,58.6,0,4,0,0,18.38,89.82,noop
36,4,56.2,0,4,0,0,19.07,60.03,noop
37,4,26.4,0,4,0,0,18.58,62.28,noop
38,4,41.7,0,4,0,0,18.45,68.27,noop
39,4,45.1,0,4,0,0,19.39,57.61,noop
40,4,22.8,0,4,0,0,19.33,59.6,noop
41,4,54.0,0,4,0,0,19.26,57.34,noop
42,4,62.4,0,4,0,0,19.61,56.11,noop
43,4,41.2,0,4,0,0,20.1,56.95,noop
44,4,62.2,0,4,0,0,19.51,57.07,noop
45,4,51.4,0,4,0,0,19.44,56.07,noop
46,4,65.6,0,4,0,0,19.62,57.39,noop
47,4,51.3,0,4,0,0,19.23,57.19,noop
48,4,75.6,0,4,0,0,19.57,56.52,noop
49,4,43.0,0,4,0,0,19.3,57.26,noop
50,4,75.5,0,4,0,0,19.76,56.44,noop
51,4,38.7,0,4,0,0,19.55,56.82,noop
52,4,50.8,0,4,0,0,19.71,55.35,noop
53,4,62.9,0,4,0,0,19.52,57.95,noop
54,4,52.2,0,4,0,0,19.48,56.04,noop
55,4,63.2,0,4,0,0,19.46,62.11,noop
56,4,52.9,0,4,0,0,19.84,54.94,noop
57,4,33.4,0,4,0,0,19.47,56.59,noop
58,4,54.5,0,4,0,0,19.82,56.16,noop
59,4,66.0,0,4,0,0,19.68,55.74,noop
