step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,45.7,3,0,0,0,16.12,271.77,noop
1,3,73.9,3,0,0,0,16.29,75.75,0_LITE
2,3,50.1,2,1,0,0,16.33,112.03,noop
3,3,72.1,2,1,0,0,18.33,75.14,noop
4,3,63.6,2,1,0,0,20.69,57.02,2_LITE
5,3,57.3,1,2,0,0,19.61,80.37,noop
6,3,45.6,1,2,0,0,21.6,52.08,noop
7,3,53.1,1,2,0,0,21.91,52.26,1_LITE
8,3,42.4,0,3,0,0,19.93,61.88,noop
9,3,52.7,0,3,0,0,23.35,46.66,noop
10,4,65.3,1,3,0,0,18.36,67.94,2_SKIP
11,4,39.2,1,2,1,0,14.74,95.98,noop
12,4,43.9,1,2,1,0,16.5,78.92,noop
13,4,48.2,1,2,1,0,15.37,80.29,3_LITE
14,4,60.0,0,3,1,0,20.11,61.29,noop
15,4,52.2,0,3,1,0,18.49,77.87,noop
16,4,40.7,0,3,1,0,18.63,66.63,2_OFFLOAD
17,4,40.8,0,3,0,1,19.9,68.61,noop
18,4,37.9,0,3,0,1,19.41,66.52,noop
19,4,49.7,0,3,0,1,19.71,62.39,0_SKIP
20,5,51.9,1,2,1,1,14.19,93.33,noop
21,5,43.8,1,2,1,1,13.28,98.61,noop
22,5,47.9,1,2,1,1,14.82,94.64,4_LITE
23,5,43.7,0,3,1,1,16.8,80.0,noop
24,5,44.0,0,3,1,1,17.09,71.92,noop
25,5,43.8,0,3,1,1,16.39,79.88,1_OFFLOAD
26,5,32.2,0,2,1,2,15.62,85.65,noop
27,5,22.2,0,2,1,2,16.65,78.02,noop
28,5,35.6,0,2,1,2,16.99,75.53,2_LITE
29,5,39.4,0,3,1,1,16.86,82.99,noop
30,6,56.6,1,3,1,1,12.91,118.0,noop
31,6,48.8,1,3,1,1,14.33,95.64,5_LITE
32,6,33.4,0,4,1,1,13.54,150.65,noop
33,6,43.2,0,4,1,1,16.45,75.55,noop
34,6,65.0,0,4,1,1,16.3,79.86,0_OFFLOAD
35,6,47.6,0,4,0,2,15.59,91.7,noop
36,6,64.0,0,4,0,2,16.48,77.96,noop
37,6,79.3,0,4,0,2,16.64,72.98,2_SKIP
38,6,20.6,0,3,1,2,15.52,81.96,noop
39,6,53.9,0,3,1,2,15.39,81.87,noop
40,7,55.1,1,3,1,2,12.02,133.14,5_SKIP
41,7,37.6,1,2,2,2,10.03,161.88,noop
42,7,48.6,1,2,2,2,10.23,141.58,noop
43,7,34.3,1,2,2,2,10.56,121.06,6_LITE
44,7,35.2,0,3,2,2,11.52,137.0,noop
45,7,37.6,0,3,2,2,10.56,143.93,noop
46,7,12.4,0,3,2,2,12.1,133.43,0_LITE
47,7,25.2,0,4,2,1,11.09,147.1,noop
48,7,40.0,0,4,2,1,11.13,147.1,noop
49,7,35.4,0,4,2,1,11.32,144.34,5_OFFLOAD
50,7,29.3,0,4,1,2,13.74,120.15,noop
51,7,7.9,0,4,1,2,12.95,114.95,noop
52,7,42.7,0,4,1,2,14.2,90.91,4_SKIP
53,7,14.4,0,3,2,2,12.14,114.8,noop
54,7,24.5,0,3,2,2,12.11,112.73,noop
55,7,9.8,0,3,2,2,12.08,107.75,2_LITE
56,7,17.4,0,4,1,2,14.39,98.58,noop
57,7,13.8,0,4,1,2,13.93,108.83,noop
58,7,40.8,0,4,1,2,13.34,96.62,6_SKIP
59,7,39.2,0,3,2,2,12.86,96.74,noop
