step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,42.5,3,0,0,0,15.67,262.91,noop
1,3,43.6,3,0,0,0,16.15,75.3,noop
2,3,90.4,3,0,0,0,16.5,67.74,noop
3,3,34.4,3,0,0,0,16.63,67.66,noop
4,3,57.4,3,0,0,0,17.74,72.5,noop
5,3,90.8,3,0,0,0,18.44,60.82,noop
6,3,74.0,3,0,0,0,18.78,59.36,noop
7,3,74.1,3,0,0,0,18.43,61.1,noop
8,3,81.6,3,0,0,0,18.59,60.13,noop
9,3,57.2,3,0,0,0,18.76,59.07,noop
10,6,50.6,6,0,0,0,7.0,276.08,0_OFFLOAD
11,6,46.6,5,0,0,1,11.5,127.95,3_LITE
12,6,75.4,4,1,0,1,13.17,110.93,5_LITE
13,6,71.0,3,2,0,1,13.56,129.5,1_LITE
14,6,44.6,2,3,0,1,13.92,132.69,2_LITE
15,6,55.4,1,4,0,1,14.44,126.78,4_LITE
16,6,22.0,0,5,0,1,13.99,134.57,0_LITE
17,6,34.9,0,6,0,0,13.2,151.02,noop
18,6,51.7,0,6,0,0,13.75,106.87,noop
19,6,65.3,0,6,0,0,14.56,99.7,noop
20,6,40.7,0,6,0,0,14.23,93.13,noop
21,6,54.3,0,6,0,0,14.24,106.06,noop
22,6,37.0,0,6,0,0,14.08,108.69,noop
23,6,34.6,0,6,0,0,13.83,109.59,noop
24,6,58.8,0,6,0,0,14.84,82.18,noop
25,6,28.2,0,6,0,0,13.68,115.48,noop
26,6,41.3,0,6,0,0,14.44,86.38,noop
27,6,23.9,0,6,0,0,14.27,110.87,noop
28,6,54.2,0,6,0,0,14.65,95.71,noop
29,6,27.4,0,6,0,0,14.2,99.42,noop
30,3,61.2,0,3,0,0,22.03,72.16,noop
31,3,43.5,0,3,0,0,23.14,47.14,noop
32,3,34.2,0,3,0,0,21.6,55.01,noop
33,3,61.8,0,3,0,0,23.01,48.48,noop
34,3,43.7,0,3,0,0,22.85,49.38,noop
35,3,57.1,0,3,0,0,23.19,49.59,noop
36,3,52.6,0,3,0,0,23.65,46.97,noop
37,3,49.6,0,3,0,0,23.51,45.75,noop
38,3,37.1,0,3,0,0,23.36,46.89,noop
39,3,51.4,0,3,0,0,23.22,49.45,noop
40,3,48.2,0,3,0,0,23.43,46.46,noop
41,3,62.2,0,3,0,0,23.12,47.28,noop
42,3,37.4,0,3,0,0,23.16,46.97,noop
43,3,56.2,0,3,0,0,23.2,48.61,noop
44,3,60.3,0,3,0,0,23.4,47.09,noop
45,3,57.7,0,3,0,0,23.41,46.26,noop
46,3,62.8,0,3,0,0,23.07,47.86,noop
47,3,69.0,0,3,0,0,23.58,46.06,noop
48,3,54.7,0,3,0,0,23.37,46.3,noop
49,3,54.2,0,3,0,0,23.49,46.11,noop
50,6,54.4,3,3,0,0,11.35,129.61,0_OFFLOAD
51,6,20.0,3,2,0,1,13.62,103.71,3_LITE
52,6,63.5,2,3,0,1,16.32,73.39,4_LITE
53,6,57.2,1,4,0,1,15.76,82.98,5_LITE
54,6,52.6,0,5,0,1,16.93,78.77,0_LITE
55,6,49.3,0,6,0,0,15.0,88.23,noop
56,6,72.5,0,6,0,0,14.3,111.75,noop
57,6,41.6,0,6,0,0,13.58,115.78,noop
58,6,40.5,0,6,0,0,13.96,111.07,noop
59,6,54.4,0,6,0,0,15.16,82.45,noop
60,6,41.9,0,6,0,0,14.3,104.89,noop
61,6,78.2,0,6,0,0,15.3,87.98,noop
62,6,40.9,0,6,0,0,14.94,80.35,noop
63,6,60.2,0,6,0,0,13.68,111.74,noop
64,6,70.4,0,6,0,0,14.34,113.79,noop
65,6,39.4,0,6,0,0,14.58,90.89,noop
66,6,65.2,0,6,0,0,13.92,105.86,noop
67,6,15.1,0,6,0,0,14.71,91.71,noop
68,6,82.4,0,6,0,0,14.46,106.39,noop
69,6,47.0,0,6,0,0,15.55,77.48,noop
70,3,55.7,0,3,0,0,22.26,63.26,noop
71,3,48.2,0,3,0,0,23.64,46.83,noop
72,3,62.9,0,3,0,0,23.31,49.47,noop
73,3,47.3,0,3,0,0,23.68,45.73,noop
74,3,49.0,0,3,0,0,23.33,46.59,noop
75,3,58.9,0,3,0,0,23.56,46.78,noop
76,3,55.3,0,3,0,0,23.51,45.91,noop
77,3,50.9,0,3,0,0,23.79,45.68,noop
78,3,64.8,0,3,0,0,23.43,46.73,noop
79,3,53.1,0,3,0,0,23.62,46.21,noop
80,3,61.4,0,3,0,0,23.43,47.33,noop
81,3,59.4,0,3,0,0,23.52,46.03,noop
82,3,58.9,0,3,0,0,23.25,46.71,noop
83,3,54.8,0,3,0,0,23.34,45.85,noop
84,3,53.5,0,3,0,0,23.32,47.02,noop
85,3,52.6,0,3,0,0,23.31,46.53,noop
86,3,38.7,0,3,0,0,23.2,46.61,noop
87,3,51.4,0,3,0,0,23.39,46.55,noop
88,3,62.5,0,3,0,0,23.31,47.13,noop
89,3,53.9,0,3,0,0,23.24,46.96,noop
90,7,90.5,4,3,0,0,11.2,143.82,noop
91,7,54.2,4,3,0,0,12.43,113.91,3_LITE
92,7,73.9,3,4,0,0,12.88,108.05,5_LITE
93,7,64.4,2,5,0,0,14.3,103.92,6_LITE
94,7,79.1,1,6,0,0,13.72,106.98,4_LITE
95,7,59.3,0,7,0,0,11.56,169.89,noop
96,7,89.2,0,7,0,0,12.54,126.12,noop
97,7,69.9,0,7,0,0,12.43,123.22,noop
