step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,40.8,4,0,0,0,13.25,285.05,noop
1,4,39.1,4,0,0,0,12.31,162.54,1_LITE
2,4,57.8,3,1,0,0,12.85,149.41,noop
3,4,43.1,3,1,0,0,15.89,93.4,noop
4,4,47.2,3,1,0,0,16.45,73.96,0_LITE
5,4,37.6,2,2,0,0,17.74,90.74,noop
6,4,63.9,2,2,0,0,19.05,62.27,noop
7,4,54.5,2,2,0,0,19.41,63.43,3_LITE
8,4,62.4,1,3,0,0,17.15,100.03,noop
9,4,62.5,1,3,0,0,19.07,62.23,noop
10,4,63.8,1,3,0,0,19.21,60.73,2_LITE
11,4,43.4,0,4,0,0,16.98,90.76,noop
12,4,70.9,0,4,0,0,19.31,57.36,noop
13,4,66.4,0,4,0,0,19.06,60.61,noop
14,4,52.0,0,4,0,0,19.42,57.06,2_SKIP
15,7,26.6,3,3,1,0,10.55,176.39,noop
16,7,54.5,3,3,1,0,10.65,158.84,noop
17,7,47.6,3,3,1,0,9.83,165.57,4_LITE
18,7,63.0,2,4,1,0,11.29,167.0,noop
19,7,69.9,2,4,1,0,10.54,156.2,noop
20,7,81.1,2,4,1,0,10.48,164.11,6_LITE
21,7,47.5,1,5,1,0,10.01,221.56,noop
22,7,37.1,1,5,1,0,10.8,158.07,noop
23,7,57.2,1,5,1,0,11.55,144.53,5_LITE
24,7,68.3,0,6,1,0,9.35,239.02,noop
25,7,42.5,0,6,1,0,11.85,136.37,noop
26,7,33.0,0,6,1,0,12.51,127.28,3_SKIP
27,7,35.8,0,5,2,0,10.23,158.07,noop
28,7,45.4,0,5,2,0,9.05,174.52,noop
29,7,14.4,0,5,2,0,9.11,161.84,4_OFFLOAD
30,7,20.3,0,4,2,1,10.37,172.25,noop
31,7,39.8,0,4,2,1,12.4,120.73,noop
32,7,25.6,0,4,2,1,10.88,154.57,3_OFFLOAD
33,7,39.1,0,4,1,2,13.62,113.72,noop
34,7,41.2,0,4,1,2,14.33,96.43,noop
35,4,30.5,0,2,1,1,18.04,73.62,0_OFFLOAD
36,4,23.5,0,1,1,2,16.63,83.42,noop
37,4,29.0,0,1,1,2,16.78,75.82,noop
38,4,33.2,0,1,1,2,16.59,77.54,3_LITE
39,4,33.3,0,2,1,1,17.78,75.46,noop
40,4,37.0,0,2,1,1,18.84,70.86,noop
41,4,42.2,0,2,1,1,19.15,67.74,1_OFFLOAD
42,4,35.2,0,1,1,2,15.95,91.31,noop
43,4,20.6,0,1,1,2,14.51,93.14,noop
44,4,33.8,0,1,1,2,16.71,76.0,0_LITE
45,4,19.3,0,2,1,1,18.43,73.88,noop
46,4,21.9,0,2,1,1,18.93,65.92,noop
47,4,31.2,0,2,1,1,17.75,79.46,3_OFFLOAD
48,4,22.3,0,1,1,2,15.25,97.0,noop
49,4,22.9,0,1,1,2,15.39,83.86,noop
50,4,31.4,0,1,1,2,16.11,81.22,noop
51,4,20.8,0,1,1,2,15.83,84.52,2_LITE
52,4,47.6,0,2,0,2,18.5,69.8,noop
53,4,39.2,0,2,0,2,18.84,72.27,noop
54,4,28.7,0,2,0,2,19.13,69.03,3_SKIP
55,4,28.4,0,2,1,1,17.95,76.65,noop
56,4,20.4,0,2,1,1,18.23,67.08,noop
57,4,38.0,0,2,1,1,18.78,68.34,0_OFFLOAD
58,4,31.6,0,1,1,2,16.01,93.33,noop
59,4,29.6,0,1,1,2,17.14,79.05,noop
