step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,54.6,3,0,0,0,15.44,264.46,noop
1,3,49.4,3,0,0,0,16.46,68.28,0_LITE
2,3,41.2,2,1,0,0,16.07,109.13,noop
3,3,51.1,2,1,0,0,20.53,55.12,noop
4,3,73.1,2,1,0,0,20.99,54.34,2_LITE
5,3,69.7,1,2,0,0,19.84,80.58,noop
6,3,55.5,1,2,0,0,22.05,51.17,noop
7,3,62.6,1,2,0,0,21.86,50.86,1_LITE
8,3,51.6,0,3,0,0,19.78,67.37,noop
9,3,50.1,0,3,0,0,23.65,46.65,noop
10,6,32.9,3,3,0,0,12.95,123.62,0_SKIP
11,6,36.6,3,2,1,0,11.97,117.99,noop
12,6,68.4,3,2,1,0,11.48,129.12,noop
13,6,84.1,3,2,1,0,11.68,118.88,4_LITE
14,6,34.7,2,3,1,0,12.7,110.96,noop
15,6,47.8,2,3,1,0,12.57,107.22,noop
16,6,48.5,2,3,1,0,14.73,98.9,5_LITE
17,6,52.0,1,4,1,0,11.29,209.01,noop
18,6,45.8,1,4,1,0,12.42,111.05,noop
19,6,28.7,1,4,1,0,11.95,117.44,3_LITE
20,6,42.4,0,5,1,0,11.28,206.76,noop
21,6,34.1,0,5,1,0,13.99,118.43,noop
22,6,35.1,0,5,1,0,13.71,116.25,0_OFFLOAD
23,6,27.8,0,5,0,1,15.05,91.03,noop
24,6,38.0,0,5,0,1,14.65,107.48,noop
25,6,31.3,0,5,0,1,14.89,101.12,4_SKIP
26,6,37.8,0,4,1,1,13.97,113.78,noop
27,6,34.0,0,4,1,1,15.76,84.85,noop
28,6,59.6,0,4,1,1,14.58,106.5,5_OFFLOAD
29,6,37.5,0,3,1,2,15.07,86.27,noop
30,3,36.8,0,2,0,1,21.69,61.77,noop
31,3,41.2,0,2,0,1,21.99,58.59,noop
32,3,36.5,0,2,0,1,22.53,54.52,1_OFFLOAD
33,3,29.3,0,1,0,2,18.03,83.64,noop
34,3,35.9,0,1,0,2,18.8,76.54,noop
35,3,40.3,0,1,0,2,19.13,70.79,0_LITE
36,3,53.0,0,2,0,1,22.05,56.23,noop
37,3,38.9,0,2,0,1,21.92,56.44,noop
38,3,47.0,0,2,0,1,22.02,56.03,1_LITE
39,3,54.2,0,3,0,0,22.96,55.31,noop
40,3,50.8,0,3,0,0,23.3,46.38,noop
41,3,35.8,0,3,0,0,23.41,47.33,2_OFFLOAD
42,3,43.8,0,2,0,1,21.51,73.09,noop
43,3,45.6,0,2,0,1,22.4,61.67,noop
44,3,43.3,0,2,0,1,23.01,55.74,noop
45,3,44.3,0,2,0,1,22.19,57.01,0_OFFLOAD
46,3,40.0,0,1,0,2,17.58,82.86,noop
47,3,33.3,0,1,0,2,17.59,80.56,noop
48,3,28.2,0,1,0,2,17.47,81.1,noop
49,3,34.8,0,1,0,2,17.55,79.8,noop
50,6,50.3,3,1,0,2,12.28,119.46,2_SKIP
51,6,56.4,3,1,1,1,11.6,114.4,noop
52,6,38.5,3,1,1,1,11.37,129.99,noop
53,6,47.1,3,1,1,1,11.93,121.79,5_LITE
54,6,36.8,2,2,1,1,12.66,111.73,noop
55,6,13.0,2,2,1,1,13.07,94.71,noop
56,6,36.8,2,2,1,1,13.13,100.15,3_LITE
57,6,36.7,1,3,1,1,13.0,108.01,noop
58,6,63.0,1,3,1,1,12.49,105.52,noop
59,6,55.2,1,3,1,1,12.3,137.85,4_LITE
60,6,44.3,0,4,1,1,15.07,104.02,noop
61,6,18.0,0,4,1,1,16.28,73.6,noop
62,6,47.8,0,4,1,1,15.91,79.96,5_OFFLOAD
63,6,53.5,0,3,1,2,15.56,82.57,noop
64,6,42.7,0,3,1,2,15.22,82.93,noop
65,6,61.8,0,3,1,2,14.66,86.07,2_FULL
66,6,93.9,1,3,0,2,14.9,85.96,noop
67,6,71.8,1,3,0,2,15.53,79.56,noop
68,6,54.4,1,3,0,2,15.97,79.52,2_LITE
69,6,27.8,0,4,0,2,16.41,82.96,noop
70,3,41.1,0,2,0,1,21.88,69.89,noop
71,3,36.3,0,2,0,1,22.43,55.91,1_OFFLOAD
72,3,38.4,0,1,0,2,18.67,82.67,noop
73,3,32.3,0,1,0,2,19.51,69.31,noop
74,3,34.6,0,1,0,2,19.16,69.36,0_LITE
75,3,37.5,0,2,0,1,21.7,61.49,noop
76,3,38.8,0,2,0,1,22.41,57.62,noop
77,3,31.8,0,2,0,1,22.62,56.09,noop
78,3,37.0,0,2,0,1,22.39,55.7,noop
79,3,46.7,0,2,0,1,22.25,56.77,1_LITE
80,3,50.2,0,3,0,0,23.24,56.43,noop
81,3,53.0,0,3,0,0,23.22,48.52,noop
82,3,58.6,0,3,0,0,23.2,47.01,noop
83,3,54.2,0,3,0,0,23.5,47.02,2_OFFLOAD
84,3,41.7,0,2,0,1,21.31,75.74,noop
85,3,27.7,0,2,0,1,21.85,59.84,noop
86,3,29.3,0,2,0,1,22.41,54.88,noop
87,3,30.2,0,2,0,1,22.32,57.58,0_OFFLOAD
88,3,35.7,0,1,0,2,17.78,79.85,noop
89,7,69.7,4,1,0,2,9.98,200.97,noop
90,7,54.3,4,1,0,2,11.31,129.16,5_LITE
91,7,52.3,3,2,0,2,13.49,102.25,noop
92,7,56.8,3,2,0,2,13.83,92.42,noop
93,7,50.8,3,2,0,2,14.31,92.98,4_LITE
94,7,40.4,2,3,0,2,15.33,84.73,noop
95,7,41.3,2,3,0,2,15.34,81.67,noop
96,7,56.7,2,3,0,2,14.85,84.64,3_LITE
97,7,52.6,1,4,0,2,14.4,90.37,noop
98,7,66.0,1,4,0,2,14.36,95.21,noop
99,7,62.8,1,4,0,2,14.57,87.33,1_SKIP
100,7,47.9,1,3,1,2,11.64,113.65,noop
101,7,26.5,1,3,1,2,10.86,144.93,noop
102,7,66.7,1,3,1,2,10.79,139.63,6_LITE
103,7,17.8,0,4,1,2,13.84,106.87,noop
104,7,19.0,0,4,1,2,14.41,92.72,noop
105,7,52.1,0,4,1,2,13.43,102.91,5_SKIP
106,7,35.2,0,3,2,2,11.82,110.68,noop
107,7,31.0,0,3,2,2,12.47,108.14,noop
108,7,49.4,0,3,2,2,11.94,101.63,0_LITE
109,3,32.7,0,1,1,1,17.57,98.69,noop
110,3,39.6,0,1,1,1,19.88,65.17,noop
111,3,29.3,0,1,1,1,18.98,68.66,1_OFFLOAD
112,3,39.8,0,1,0,2,18.88,77.31,noop
113,3,36.9,0,1,0,2,19.57,72.1,noop
114,3,35.0,0,1,0,2,19.74,66.73,2_LITE
115,3,33.8,0,2,0,1,22.22,57.28,noop
116,3,51.4,0,2,0,1,22.73,57.15,noop
117,3,39.0,0,2,0,1,21.95,59.06,0_OFFLOAD
118,3,38.1,0,1,0,2,19.0,83.37,noop
