step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,50.2,4,0,0,0,13.25,289.22,noop
1,4,71.8,4,0,0,0,15.12,146.13,2_LITE
2,4,40.3,3,1,0,0,16.05,87.51,2_SKIP
3,4,60.2,3,0,1,0,15.51,79.55,1_OFFLOAD
4,4,44.7,2,0,1,1,12.84,147.8,2_LITE
5,4,49.1,2,1,0,1,17.39,76.79,1_FULL
6,4,76.9,3,1,0,0,15.14,81.67,2_SKIP
7,4,28.3,3,0,1,0,15.88,78.99,1_OFFLOAD
8,4,40.0,2,0,1,1,16.75,87.84,2_LITE
9,4,54.2,2,1,0,1,17.48,69.95,1_FULL
10,4,44.4,3,1,0,0,16.19,75.35,2_SKIP
11,4,69.8,3,0,1,0,16.21,70.51,1_OFFLOAD
12,4,40.5,2,0,1,1,17.32,83.28,2_LITE
13,4,84.0,2,1,0,1,15.62,76.92,1_FULL
14,4,68.0,3,1,0,0,14.85,89.62,2_SKIP
15,7,11.3,6,0,1,0,6.53,338.54,3_SKIP
16,7,63.5,5,0,2,0,9.13,180.34,2_LITE
17,7,51.5,5,1,1,0,8.63,189.71,5_SKIP
18,7,68.1,4,1,2,0,8.25,200.61,1_OFFLOAD
19,7,33.8,3,1,2,1,8.56,203.78,2_OFFLOAD
20,7,44.4,3,0,2,2,10.07,158.51,2_LITE
21,7,73.9,3,1,2,1,8.94,173.64,2_OFFLOAD
22,7,52.0,3,0,2,2,11.11,158.04,2_LITE
23,7,57.5,3,1,2,1,8.98,185.42,2_OFFLOAD
24,7,32.3,3,0,2,2,10.07,188.08,2_LITE
25,7,44.5,3,1,2,1,9.16,168.72,2_OFFLOAD
26,7,52.1,3,0,2,2,10.79,158.74,2_LITE
27,7,25.0,3,1,2,1,9.5,153.75,2_OFFLOAD
28,7,59.6,3,0,2,2,10.41,184.64,2_LITE
29,7,81.2,3,1,2,1,9.35,143.61,1_FULL
30,7,73.8,4,1,2,0,8.53,198.86,1_OFFLOAD
31,7,43.0,3,1,2,1,8.51,201.12,2_OFFLOAD
32,7,62.6,3,0,2,2,10.51,132.88,2_LITE
33,7,73.8,3,1,2,1,8.94,169.4,2_OFFLOAD
34,4,54.4,1,0,1,2,15.23,106.84,2_LITE
35,4,57.6,1,1,1,1,14.81,95.27,1_FULL
36,4,37.7,2,1,1,0,14.78,87.0,1_OFFLOAD
37,4,55.9,1,1,1,1,14.29,95.13,1_FULL
38,4,43.0,2,1,1,0,14.15,102.65,1_OFFLOAD
39,4,65.4,1,1,1,1,16.56,87.47,1_FULL
40,4,39.4,2,1,1,0,15.75,83.42,1_OFFLOAD
41,4,51.4,1,1,1,1,15.17,92.74,1_FULL
42,4,37.5,2,1,1,0,13.16,114.55,1_OFFLOAD
43,4,45.2,1,1,1,1,13.74,104.64,1_FULL
44,4,40.6,2,1,1,0,14.65,90.0,1_OFFLOAD
45,4,26.6,1,1,1,1,16.86,89.18,1_FULL
46,4,43.8,2,1,1,0,14.43,103.17,1_OFFLOAD
47,4,50.2,1,1,1,1,15.57,99.3,1_FULL
48,4,38.3,2,1,1,0,14.74,86.41,1_OFFLOAD
49,4,55.8,1,1,1,1,14.98,91.67,1_FULL
50,4,49.0,2,1,1,0,14.25,98.12,1_OFFLOAD
51,4,34.5,1,1,1,1,15.2,94.67,1_FULL
52,4,62.1,2,1,1,0,13.77,113.44,1_OFFLOAD
53,4,42.0,1,1,1,1,15.1,101.68,1_FULL
54,4,43.7,2,1,1,0,14.37,100.59,1_OFFLOAD
55,4,42.2,1,1,1,1,14.97,96.27,1_FULL
56,4,49.9,2,1,1,0,15.06,86.46,1_OFFLOAD
57,4,31.9,1,1,1,1,14.41,97.28,1_FULL
58,4,31.6,2,1,1,0,14.45,97.13,1_OFFLOAD
