step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,40.5,6,0,0,0,9.77,314.21,noop
1,6,46.3,6,0,0,0,5.83,337.96,noop
2,6,51.8,6,0,0,0,9.15,166.01,noop
3,6,64.3,6,0,0,0,8.66,225.63,noop
4,6,59.3,6,0,0,0,10.26,135.49,noop
5,6,52.5,6,0,0,0,10.37,144.33,noop
6,6,50.4,6,0,0,0,10.93,120.74,noop
7,6,26.6,6,0,0,0,10.89,141.05,noop
8,6,70.5,6,0,0,0,11.12,107.07,noop
9,6,51.1,6,0,0,0,11.4,105.59,noop
10,6,69.8,6,0,0,0,11.1,129.46,noop
11,6,52.8,6,0,0,0,11.36,111.68,noop
12,6,51.9,6,0,0,0,11.35,113.08,noop
13,6,35.0,6,0,0,0,11.12,124.03,noop
14,6,56.2,6,0,0,0,11.28,103.69,noop
15,6,74.7,6,0,0,0,10.9,127.35,noop
16,6,33.1,6,0,0,0,11.31,128.77,noop
17,6,35.3,6,0,0,0,10.85,123.71,noop
18,6,34.2,6,0,0,0,11.17,106.03,noop
19,6,75.8,6,0,0,0,9.81,147.94,noop
20,6,27.4,6,0,0,0,11.18,123.72,noop
21,6,74.2,6,0,0,0,10.76,129.84,noop
22,6,60.4,6,0,0,0,10.86,122.01,noop
23,6,46.8,6,0,0,0,11.12,136.28,noop
24,6,75.4,6,0,0,0,10.9,123.53,noop
25,6,25.8,6,0,0,0,10.77,128.03,noop
26,6,49.7,6,0,0,0,10.91,127.39,noop
27,6,51.8,6,0,0,0,10.81,133.4,noop
28,6,25.6,6,0,0,0,11.06,133.66,noop
29,6,34.5,6,0,0,0,11.15,123.64,noop
30,6,2.5,6,0,0,0,11.44,127.34,noop
31,6,57.7,6,0,0,0,11.27,117.89,noop
32,6,62.6,6,0,0,0,11.6,121.62,noop
33,6,75.3,6,0,0,0,10.99,127.91,noop
34,6,99.4,6,0,0,0,10.21,157.72,noop
35,6,33.9,6,0,0,0,10.1,139.08,noop
36,6,75.0,6,0,0,0,9.79,146.31,noop
37,6,44.8,6,0,0,0,10.08,141.26,noop
38,6,48.8,6,0,0,0,11.42,109.5,noop
39,6,47.6,6,0,0,0,10.94,139.91,noop
40,6,54.8,6,0,0,0,11.23,129.11,noop
41,6,60.8,6,0,0,0,11.27,123.04,noop
42,6,52.1,6,0,0,0,10.7,144.24,noop
43,6,94.8,6,0,0,0,10.81,138.52,noop
44,6,53.0,6,0,0,0,10.47,137.59,noop
45,6,30.5,6,0,0,0,10.9,122.8,noop
46,6,45.1,6,0,0,0,10.86,128.78,noop
47,6,61.0,6,0,0,0,11.27,120.61,noop
48,6,65.8,6,0,0,0,11.27,144.12,noop
49,6,54.4,6,0,0,0,11.3,125.45,noop
50,6,75.1,6,0,0,0,11.42,124.77,noop
51,6,41.0,6,0,0,0,11.62,123.97,noop
52,6,49.6,6,0,0,0,11.37,115.01,noop
53,6,26.2,6,0,0,0,10.79,123.67,noop
54,6,51.9,6,0,0,0,11.18,109.98,noop
55,6,75.3,6,0,0,0,10.46,140.09,noop
56,6,40.7,6,0,0,0,10.65,132.77,noop
57,6,91.6,6,0,0,0,11.28,120.86,noop
58,6,57.8,6,0,0,0,11.22,143.9,noop
59,6,37.6,6,0,0,0,11.28,137.45,noop
60,6,57.8,6,0,0,0,11.76,102.68,noop
61,6,65.2,6,0,0,0,11.13,118.91,noop
62,6,49.6,6,0,0,0,11.13,108.14,noop
63,6,49.7,6,0,0,0,11.01,121.56,noop
64,6,46.8,6,0,0,0,10.99,146.57,noop
65,6,57.4,6,0,0,0,10.96,134.62,noop
66,6,69.8,6,0,0,0,11.62,102.02,noop
67,6,53.2,6,0,0,0,11.12,111.36,noop
68,6,52.4,6,0,0,0,10.99,120.84,noop
69,6,57.3,6,0,0,0,10.99,128.68,noop
70,6,34.0,6,0,0,0,10.9,146.08,noop
71,6,66.0,6,0,0,0,11.2,106.5,noop
72,6,43.2,6,0,0,0,10.99,109.49,noop
73,6,82.1,6,0,0,0,10.98,131.06,noop
74,6,52.8,6,0,0,0,11.04,120.76,noop
75,6,40.0,6,0,0,0,11.12,133.52,noop
76,6,28.5,6,0,0,0,11.5,119.56,noop
77,6,39.1,6,0,0,0,11.17,142.31,noop
78,6,36.4,6,0,0,0,11.44,102.86,noop
79,6,67.1,6,0,0,0,11.7,121.92,noop
80,6,67.9,6,0,0,0,11.5,144.5,noop
81,6,63.4,6,0,0,0,11.47,118.43,noop
82,6,33.3,6,0,0,0,11.31,104.33,noop
83,6,37.7,6,0,0,0,11.01,127.83,noop
84,6,74.5,6,0,0,0,10.57,135.97,noop
85,6,44.3,6,0,0,0,11.07,106.06,noop
86,6,77.3,6,0,0,0,11.26,105.8,noop
87,6,54.5,6,0,0,0,11.27,105.27,noop
88,6,80.0,6,0,0,0,11.4,120.95,noop
89,6,28.6,6,0,0,0,10.87,121.88,noop
