step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,45.3,6,0,0,0,9.44,349.68,noop
1,6,49.0,6,0,0,0,8.41,307.53,2_OFFLOAD
2,6,40.8,5,0,0,1,9.64,200.93,3_LITE
3,6,15.1,4,1,0,1,12.01,138.85,5_LITE
4,6,66.9,3,2,0,1,13.89,120.46,0_OFFLOAD
5,6,66.5,2,2,0,2,15.79,78.82,1_SKIP
6,6,36.3,1,2,1,2,12.17,103.43,0_LITE
7,6,54.0,1,3,1,1,11.39,183.42,0_OFFLOAD
8,6,65.3,1,2,1,2,12.58,103.21,1_FULL
9,6,41.1,2,2,0,2,14.06,95.89,0_LITE
10,6,54.8,2,3,0,1,15.29,99.13,0_OFFLOAD
11,6,57.1,2,2,0,2,15.18,87.24,0_LITE
12,6,23.2,2,3,0,1,16.15,81.95,0_OFFLOAD
13,6,75.0,2,2,0,2,15.19,85.98,0_LITE
14,6,48.1,2,3,0,1,16.15,79.77,0_OFFLOAD
15,6,59.2,2,2,0,2,15.66,87.81,0_LITE
16,6,53.5,2,3,0,1,15.61,83.12,0_OFFLOAD
17,6,62.2,2,2,0,2,15.69,80.3,0_LITE
18,6,85.8,2,3,0,1,15.66,90.06,0_OFFLOAD
19,6,39.0,2,2,0,2,14.73,108.37,0_LITE
20,6,62.1,2,3,0,1,15.97,79.29,0_OFFLOAD
21,6,30.6,2,2,0,2,15.44,78.57,0_LITE
22,6,76.0,2,3,0,1,15.41,86.36,0_OFFLOAD
23,6,86.2,2,2,0,2,15.71,81.75,0_LITE
24,6,55.4,2,3,0,1,15.85,88.42,0_OFFLOAD
25,6,44.0,2,2,0,2,15.85,82.39,0_LITE
26,6,62.6,2,3,0,1,16.22,77.18,0_OFFLOAD
27,6,30.1,2,2,0,2,14.85,96.51,0_LITE
28,6,21.2,2,3,0,1,15.8,84.91,0_OFFLOAD
29,6,51.7,2,2,0,2,14.96,85.51,0_LITE
30,6,80.0,2,3,0,1,16.07,81.97,0_OFFLOAD
31,6,61.2,2,2,0,2,15.8,81.26,0_LITE
32,6,32.1,2,3,0,1,16.01,81.39,0_OFFLOAD
33,6,70.8,2,2,0,2,15.74,81.08,0_LITE
34,6,60.5,2,3,0,1,15.93,82.81,0_OFFLOAD
35,6,60.4,2,2,0,2,15.29,84.74,0_LITE
36,6,70.2,2,3,0,1,15.48,89.16,0_OFFLOAD
37,6,69.9,2,2,0,2,15.6,80.59,0_LITE
38,6,73.6,2,3,0,1,16.21,79.09,0_OFFLOAD
39,6,34.4,2,2,0,2,15.46,83.88,0_LITE
40,6,77.3,2,3,0,1,15.9,80.54,0_OFFLOAD
41,6,44.5,2,2,0,2,15.48,77.75,0_LITE
42,6,53.2,2,3,0,1,16.55,76.52,0_OFFLOAD
43,6,42.9,2,2,0,2,15.55,82.34,0_LITE
44,6,43.7,2,3,0,1,15.73,84.49,0_OFFLOAD
45,6,63.4,2,2,0,2,15.9,79.49,0_LITE
46,6,52.8,2,3,0,1,16.03,78.66,0_OFFLOAD
47,6,49.8,2,2,0,2,16.11,76.63,0_LITE
48,6,61.2,2,3,0,1,15.9,84.78,0_OFFLOAD
49,6,76.4,2,2,0,2,15.54,79.89,0_LITE
50,6,48.6,2,3,0,1,16.58,78.21,0_OFFLOAD
51,6,48.3,2,2,0,2,15.99,76.87,0_LITE
52,6,73.2,2,3,0,1,15.74,86.63,0_OFFLOAD
53,6,47.5,2,2,0,2,15.75,80.57,0_LITE
54,6,81.3,2,3,0,1,15.97,78.51,4_SKIP
55,6,33.7,1,3,1,1,13.91,93.91,0_OFFLOAD
56,6,41.7,1,2,1,2,13.24,98.1,4_FULL
57,6,34.4,2,2,0,2,14.3,96.83,0_LITE
58,6,62.9,2,3,0,1,15.65,84.67,0_OFFLOAD
59,6,39.7,2,2,0,2,15.82,83.41,0_LITE
60,6,56.6,2,3,0,1,15.81,85.28,0_OFFLOAD
61,6,38.8,2,2,0,2,14.77,82.98,0_LITE
62,6,65.9,2,3,0,1,15.96,81.21,0_OFFLOAD
63,6,68.6,2,2,0,2,15.74,80.48,2_FULL
64,6,75.8,3,2,0,1,14.95,89.83,2_OFFLOAD
65,6,51.5,2,2,0,2,15.94,78.28,0_LITE
66,6,59.8,2,3,0,1,16.25,76.62,0_OFFLOAD
67,6,70.9,2,2,0,2,15.63,84.76,0_LITE
68,6,58.7,2,3,0,1,15.97,81.29,0_OFFLOAD
69,6,66.8,2,2,0,2,15.64,81.81,0_LITE
70,6,22.4,2,3,0,1,15.82,79.97,0_OFFLOAD
71,6,58.3,2,2,0,2,15.6,79.43,0_LITE
72,6,42.4,2,3,0,1,16.07,78.15,0_OFFLOAD
73,6,46.1,2,2,0,2,15.55,79.01,0_LITE
74,6,62.3,2,3,0,1,16.68,78.54,0_OFFLOAD
75,6,54.6,2,2,0,2,15.8,83.11,0_LITE
76,6,65.4,2,3,0,1,15.95,82.14,0_OFFLOAD
77,6,44.9,2,2,0,2,14.29,99.04,0_LITE
78,6,34.4,2,3,0,1,16.37,85.67,0_OFFLOAD
79,6,47.2,2,2,0,2,16.02,79.45,3_SKIP
80,6,83.1,2,1,1,2,13.11,95.42,0_LITE
81,6,56.9,2,2,1,1,11.97,118.16,3_LITE
82,6,37.4,2,3,0,1,16.21,76.53,0_OFFLOAD
83,6,43.4,2,2,0,2,15.69,86.5,0_LITE
84,6,50.9,2,3,0,1,16.15,88.58,0_OFFLOAD
85,6,71.9,2,2,0,2,15.94,81.23,0_LITE
86,6,40.0,2,3,0,1,16.15,80.72,0_OFFLOAD
87,6,68.2,2,2,0,2,15.65,80.18,0_LITE
