step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,31.9,3,0,0,0,16.34,255.05,noop
1,3,32.5,3,0,0,0,18.62,62.51,noop
2,3,71.4,3,0,0,0,18.64,59.76,noop
3,3,81.8,3,0,0,0,18.7,59.41,noop
4,3,47.9,3,0,0,0,18.67,59.8,noop
5,3,51.6,3,0,0,0,18.62,60.07,noop
6,3,59.0,3,0,0,0,18.54,58.83,noop
7,3,52.0,3,0,0,0,18.72,59.78,noop
8,3,68.7,3,0,0,0,18.85,59.32,noop
9,3,58.7,3,0,0,0,18.36,60.64,noop
10,6,40.7,6,0,0,0,7.27,345.85,0_LITE
11,6,33.1,5,1,0,0,10.15,165.81,0_OFFLOAD
12,6,75.2,5,0,0,1,12.06,111.87,noop
13,6,84.2,5,0,0,1,13.37,89.42,noop
14,6,16.7,5,0,0,1,13.66,86.35,noop
15,6,39.4,5,0,0,1,12.08,171.19,4_LITE
16,6,55.2,4,1,0,1,12.07,102.55,noop
17,6,73.4,4,1,0,1,11.79,104.7,noop
18,6,56.8,4,1,0,1,12.04,103.88,noop
19,6,16.7,4,1,0,1,13.51,90.69,noop
20,6,47.0,4,1,0,1,13.29,91.63,0_LITE
21,6,67.9,4,2,0,0,13.47,125.26,0_OFFLOAD
22,6,90.1,4,1,0,1,12.89,96.89,1_LITE
23,6,67.3,3,2,0,1,14.39,90.44,noop
24,6,55.6,3,2,0,1,14.71,85.93,noop
25,6,59.3,3,2,0,1,15.37,82.52,noop
26,6,56.2,3,2,0,1,15.19,80.94,noop
27,6,66.6,3,2,0,1,15.36,81.95,noop
28,6,50.3,3,2,0,1,14.81,80.3,0_LITE
29,6,97.7,3,3,0,0,12.47,151.47,4_OFFLOAD
30,3,59.7,1,2,0,0,21.1,66.05,noop
31,3,59.4,1,2,0,0,21.91,51.53,noop
32,3,46.9,1,2,0,0,21.76,51.68,noop
33,3,57.5,1,2,0,0,22.06,50.57,noop
34,3,69.4,1,2,0,0,21.96,51.97,noop
35,3,65.4,1,2,0,0,21.92,51.05,noop
36,3,66.5,1,2,0,0,21.93,51.02,noop
37,3,63.0,1,2,0,0,22.07,50.35,noop
38,3,50.8,1,2,0,0,22.14,50.2,0_FULL
39,3,65.3,2,1,0,0,20.4,55.97,noop
40,3,72.8,2,1,0,0,20.7,53.09,noop
41,3,42.8,2,1,0,0,20.51,53.94,1_FULL
42,3,78.8,3,0,0,0,18.48,62.07,noop
43,3,79.2,3,0,0,0,18.59,60.02,noop
44,3,81.0,3,0,0,0,18.46,61.19,noop
45,3,53.2,3,0,0,0,18.77,63.74,noop
46,3,38.7,3,0,0,0,18.53,62.55,noop
47,3,32.6,3,0,0,0,18.54,60.59,noop
48,3,49.8,3,0,0,0,18.83,60.01,noop
49,3,63.7,3,0,0,0,18.48,60.08,noop
50,6,46.3,6,0,0,0,11.61,134.03,noop
51,6,70.2,6,0,0,0,10.92,108.48,noop
52,6,83.0,6,0,0,0,11.08,121.73,noop
53,6,62.9,6,0,0,0,10.68,126.9,noop
54,6,67.4,6,0,0,0,10.91,109.4,noop
55,6,66.9,6,0,0,0,11.12,107.99,noop
56,6,50.4,6,0,0,0,11.44,116.09,noop
57,6,50.6,6,0,0,0,10.97,140.57,noop
58,6,52.4,6,0,0,0,11.27,105.54,noop
59,6,79.8,6,0,0,0,10.73,123.94,noop
60,6,31.2,6,0,0,0,11.14,120.14,noop
61,6,64.7,6,0,0,0,11.1,128.83,noop
62,6,33.9,6,0,0,0,11.09,120.2,noop
63,6,74.7,6,0,0,0,11.05,122.89,noop
64,6,44.1,6,0,0,0,10.79,125.78,noop
65,6,39.7,6,0,0,0,11.05,132.47,4_LITE
66,6,41.1,5,1,0,0,11.49,108.67,noop
67,6,41.2,5,1,0,0,11.35,129.54,1_LITE
68,6,73.2,4,2,0,0,12.64,121.33,noop
69,6,56.6,4,2,0,0,12.4,118.8,5_LITE
70,3,59.9,2,1,0,0,19.86,75.16,noop
71,3,49.9,2,1,0,0,20.72,53.25,noop
72,3,53.8,2,1,0,0,19.83,66.68,noop
73,3,54.2,2,1,0,0,20.0,58.88,noop
74,3,60.8,2,1,0,0,20.72,53.84,noop
75,3,55.7,2,1,0,0,20.74,55.05,1_FULL
