step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,46.9,3,0,0,0,15.25,267.54,noop
1,3,74.6,3,0,0,0,18.79,63.1,noop
2,3,54.4,3,0,0,0,18.52,60.18,noop
3,3,26.2,3,0,0,0,18.64,64.36,noop
4,3,41.9,3,0,0,0,18.71,59.55,noop
5,3,72.5,3,0,0,0,18.84,59.96,noop
6,3,74.7,3,0,0,0,18.71,58.97,noop
7,3,36.1,3,0,0,0,18.49,59.81,1_LITE
8,3,48.6,2,1,0,0,16.77,98.69,1_OFFLOAD
9,3,41.2,2,0,0,1,20.09,74.9,1_LITE
10,6,61.4,5,1,0,0,10.74,221.19,1_OFFLOAD
11,6,61.8,5,0,0,1,10.03,180.53,5_LITE
12,6,61.1,4,1,0,1,11.35,111.3,4_OFFLOAD
13,6,25.9,3,1,0,2,13.1,118.35,1_LITE
14,6,62.7,3,2,0,1,13.81,115.06,1_OFFLOAD
15,6,35.0,3,1,0,2,14.22,91.61,1_LITE
16,6,43.1,3,2,0,1,15.29,90.38,1_OFFLOAD
17,6,81.1,3,1,0,2,15.26,82.76,1_LITE
18,6,29.1,3,2,0,1,15.55,77.32,1_OFFLOAD
19,6,55.0,3,1,0,2,14.74,85.0,1_LITE
20,6,54.7,3,2,0,1,14.81,83.52,1_OFFLOAD
21,6,61.2,3,1,0,2,14.92,92.08,1_LITE
22,6,53.1,3,2,0,1,14.67,82.98,1_OFFLOAD
23,6,38.8,3,1,0,2,14.37,93.02,1_LITE
24,6,73.4,3,2,0,1,15.13,86.08,1_OFFLOAD
25,6,58.7,3,1,0,2,14.97,91.38,1_LITE
26,6,52.4,3,2,0,1,14.19,88.88,1_OFFLOAD
27,6,42.1,3,1,0,2,14.97,90.98,noop
28,6,35.3,3,1,0,2,14.63,84.14,noop
29,6,46.0,3,1,0,2,15.22,78.2,noop
30,3,46.4,2,0,0,1,20.39,71.9,noop
31,3,70.6,2,0,0,1,20.18,59.76,noop
32,3,68.3,2,0,0,1,19.54,70.29,noop
33,3,75.2,2,0,0,1,20.47,57.77,noop
34,3,48.5,2,0,0,1,20.41,57.51,noop
35,3,70.3,2,0,0,1,20.45,58.97,noop
36,3,52.5,2,0,0,1,20.2,58.02,noop
37,3,85.9,2,0,0,1,20.5,58.15,noop
38,3,54.5,2,0,0,1,20.6,55.26,noop
39,3,89.5,2,0,0,1,20.7,55.95,noop
40,3,64.2,2,0,0,1,20.46,57.38,noop
41,3,59.7,2,0,0,1,20.18,58.4,noop
42,3,69.0,2,0,0,1,19.94,60.94,noop
43,3,61.4,2,0,0,1,20.05,60.02,noop
44,3,72.0,2,0,0,1,19.87,61.51,noop
45,3,56.4,2,0,0,1,19.96,60.54,1_LITE
46,3,47.0,2,1,0,0,20.78,57.09,1_OFFLOAD
47,3,44.6,2,0,0,1,20.77,70.76,1_LITE
48,3,67.2,2,1,0,0,19.99,63.01,1_OFFLOAD
49,6,30.0,5,0,0,1,13.03,119.17,1_LITE
50,6,44.9,5,1,0,0,10.82,144.5,5_LITE
51,6,43.7,4,2,0,0,12.22,111.53,1_OFFLOAD
52,6,36.6,4,1,0,1,13.51,95.7,1_LITE
53,6,66.1,4,2,0,0,12.79,94.53,1_OFFLOAD
54,6,81.5,4,1,0,1,13.7,92.44,1_LITE
55,6,42.2,4,2,0,0,12.66,103.26,1_OFFLOAD
56,6,33.1,4,1,0,1,13.3,97.31,4_OFFLOAD
57,6,51.9,3,1,0,2,14.16,86.05,1_LITE
58,6,56.4,3,2,0,1,14.84,83.8,1_OFFLOAD
59,6,62.5,3,1,0,2,14.44,93.35,1_LITE
60,6,58.3,3,2,0,1,15.29,87.79,1_OFFLOAD
61,6,35.6,3,1,0,2,14.46,84.56,1_LITE
62,6,52.6,3,2,0,1,14.97,86.0,1_OFFLOAD
63,6,61.6,3,1,0,2,14.54,83.92,1_FULL
64,6,63.1,4,1,0,1,13.29,107.66,1_OFFLOAD
65,6,35.2,3,1,0,2,14.1,94.15,noop
66,6,64.3,3,1,0,2,14.78,83.55,noop
67,6,51.4,3,1,0,2,14.59,82.76,noop
68,6,37.5,3,1,0,2,15.17,79.91,noop
69,3,55.7,2,0,0,1,21.02,71.31,noop
70,3,61.6,2,0,0,1,20.23,60.05,noop
71,3,61.0,2,0,0,1,20.05,60.33,noop
72,3,56.2,2,0,0,1,20.05,59.27,noop
73,3,42.8,2,0,0,1,19.95,63.07,noop
74,3,59.4,2,0,0,1,19.75,61.11,0_LITE
75,3,58.0,1,1,0,1,20.53,59.5,0_FULL
76,3,64.9,2,0,0,1,19.9,60.36,0_LITE
77,3,54.9,1,1,0,1,19.58,69.07,0_FULL
78,3,58.9,2,0,0,1,19.6,63.47,0_LITE
79,3,47.0,1,1,0,1,20.46,58.76,0_FULL
80,3,82.1,2,0,0,1,18.22,67.07,0_LITE
81,3,70.4,1,1,0,1,20.42,62.13,0_FULL
82,3,80.6,2,0,0,1,19.88,64.99,1_LITE
83,3,39.2,2,1,0,0,20.39,62.78,1_OFFLOAD
84,3,81.7,2,0,0,1,21.21,66.22,1_LITE
85,3,84.3,2,1,0,0,21.0,52.84,1_OFFLOAD
86,3,68.9,2,0,0,1,20.46,70.0,1_LITE
87,3,69.1,2,1,0,0,20.22,58.24,1_OFFLOAD
88,7,41.6,6,0,0,1,9.08,224.78,1_LITE
89,7,98.1,6,1,0,0,9.08,164.19,5_LITE
90,7,75.9,5,2,0,0,10.12,146.39,1_OFFLOAD
91,7,78.7,5,1,0,1,10.79,139.76,1_LITE
92,7,50.5,5,2,0,0,11.81,120.22,1_OFFLOAD
93,7,48.4,5,1,0,1,10.66,129.97,1_LITE
94,7,63.3,5,2,0,0,10.74,150.95,1_OFFLOAD
95,7,30.3,5,1,0,1,10.15,140.06,1_LITE
96,7,57.4,5,2,0,0,10.81,120.58,1_OFFLOAD
97,7,59.9,5,1,0,1,10.52,157.67,1_LITE
98,7,49.1,5,2,0,0,10.28,129.09,1_OFFLOAD
99,7,67.6,5,1,0,1,10.49,152.14,1_LITE
100,7,55.3,5,2,0,0,10.88,114.55,1_OFFLOAD
101,7,62.8,5,1,0,1,10.79,126.25,1_LITE
102,7,54.8,5,2,0,0,10.97,141.17,1_OFFLOAD
103,7,49.8,5,1,0,1,11.31,142.56,1_LITE
104,7,43.5,5,2,0,0,10.36,119.69,1_OFFLOAD
105,7,50.2,5,1,0,1,10.83,153.02,1_LITE
106,7,59.2,5,2,0,0,10.6,127.03,1_OFFLOAD
107,7,31.0,5,1,0,1,10.82,139.93,1_LITE
108,3,37.1,2,1,0,0,18.56,106.88,1_OFFLOAD
109,3,74.6,2,0,0,1,20.85,67.29,1_LITE
110,3,69.4,2,1,0,0,20.74,54.9,1_OFFLOAD
111,3,24.2,2,0,0,1,20.74,69.13,1_LITE
112,3,72.5,2,1,0,0,20.05,61.98,1_OFFLOAD
113,3,59.7,2,0,0,1,19.69,67.57,noop
114,3,51.7,2,0,0,1,20.3,60.73,noop
115,3,59.7,2,0,0,1,20.22,57.64,noop
116,3,54.6,2,0,0,1,19.86,60.6,noop
