step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,37.8,4,0,0,0,13.08,283.79,noop
1,4,49.2,4,0,0,0,14.52,82.5,noop
2,4,79.0,4,0,0,0,15.91,74.1,noop
3,4,48.5,4,0,0,0,13.0,149.27,1_LITE
4,4,44.2,3,1,0,0,15.49,92.11,noop
5,4,72.7,3,1,0,0,16.29,71.09,noop
6,4,44.0,3,1,0,0,16.23,72.15,noop
7,4,44.0,3,1,0,0,16.87,68.43,noop
8,4,55.2,3,1,0,0,16.43,71.38,1_FULL
9,4,61.0,4,0,0,0,15.99,70.71,noop
10,4,58.8,4,0,0,0,16.2,70.42,noop
11,4,66.5,4,0,0,0,16.09,71.26,noop
12,4,48.6,4,0,0,0,17.28,68.72,noop
13,4,36.1,4,0,0,0,16.0,74.55,noop
14,4,42.5,4,0,0,0,16.28,70.24,noop
15,7,42.5,7,0,0,0,6.59,361.96,1_LITE
16,7,77.0,6,1,0,0,8.95,189.42,2_LITE
17,7,39.3,5,2,0,0,8.83,210.36,5_LITE
18,7,89.6,4,3,0,0,11.19,164.56,1_OFFLOAD
19,7,84.4,4,2,0,1,12.87,96.13,noop
20,7,22.3,4,2,0,1,12.73,123.83,3_LITE
21,7,32.2,3,3,0,1,12.93,116.79,noop
22,7,58.1,3,3,0,1,13.76,85.46,noop
23,7,67.0,3,3,0,1,13.72,91.13,noop
24,7,60.8,3,3,0,1,13.28,107.04,noop
25,7,93.1,3,3,0,1,13.15,112.97,0_LITE
26,7,49.3,2,4,0,1,13.53,142.54,0_OFFLOAD
27,7,45.1,2,3,0,2,14.82,86.07,noop
28,7,58.1,2,3,0,2,15.62,82.17,noop
29,7,28.1,2,3,0,2,15.6,79.56,noop
30,7,48.8,2,3,0,2,15.39,78.69,noop
31,7,58.4,2,3,0,2,14.45,92.01,0_LITE
32,7,62.8,2,4,0,1,13.36,117.98,3_OFFLOAD
33,7,57.4,2,3,0,2,14.42,84.73,noop
34,7,49.8,2,3,0,2,15.08,81.18,noop
35,4,30.0,0,2,0,2,18.01,80.82,noop
36,4,45.0,0,2,0,2,18.82,68.57,noop
37,4,20.0,0,2,0,2,18.73,68.21,1_LITE
38,4,61.5,0,3,0,1,19.97,67.22,noop
39,4,40.8,0,3,0,1,20.51,57.83,3_LITE
40,4,52.3,0,4,0,0,19.65,61.89,0_FULL
41,4,41.8,1,3,0,0,18.0,73.36,1_FULL
42,4,53.8,2,2,0,0,17.23,69.04,2_FULL
43,4,38.0,3,1,0,0,16.53,72.9,3_FULL
44,4,29.8,4,0,0,0,15.75,73.75,noop
45,4,70.1,4,0,0,0,16.42,71.53,noop
46,4,22.1,4,0,0,0,16.45,68.39,noop
47,4,41.3,4,0,0,0,16.02,71.55,noop
48,4,64.3,4,0,0,0,15.85,72.3,noop
49,4,43.0,4,0,0,0,15.82,72.67,noop
50,4,88.4,4,0,0,0,16.84,68.19,noop
51,4,53.9,4,0,0,0,16.37,69.41,noop
52,4,61.1,4,0,0,0,16.63,69.44,noop
53,4,67.1,4,0,0,0,16.3,71.04,noop
54,4,55.2,4,0,0,0,15.9,69.25,noop
55,4,42.1,4,0,0,0,16.39,70.32,noop
56,4,71.8,4,0,0,0,16.21,69.68,noop
57,4,72.9,4,0,0,0,16.2,69.81,noop
58,4,58.3,4,0,0,0,16.22,68.84,noop
59,4,44.6,4,0,0,0,16.5,68.69,noop
