step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,28.8,3,0,0,0,15.56,262.52,noop
1,3,68.4,3,0,0,0,16.39,67.01,noop
2,3,71.4,3,0,0,0,16.22,67.97,noop
3,3,70.2,3,0,0,0,18.3,66.99,noop
4,3,97.1,3,0,0,0,18.63,59.74,noop
5,3,46.3,3,0,0,0,19.07,59.53,noop
6,3,56.5,3,0,0,0,19.82,55.57,noop
7,3,62.8,3,0,0,0,18.98,58.04,noop
8,3,57.7,3,0,0,0,18.92,59.44,noop
9,3,66.5,3,0,0,0,18.48,60.4,noop
10,4,65.5,4,0,0,0,14.52,140.39,noop
11,4,67.8,4,0,0,0,16.07,71.25,noop
12,4,60.3,4,0,0,0,16.43,68.4,noop
13,4,58.4,4,0,0,0,16.24,70.63,noop
14,4,58.3,4,0,0,0,15.32,77.15,noop
15,4,71.0,4,0,0,0,15.77,75.78,noop
16,4,44.6,4,0,0,0,15.51,81.01,noop
17,4,51.1,4,0,0,0,15.49,73.19,noop
18,4,94.6,4,0,0,0,16.44,67.92,noop
19,4,55.6,4,0,0,0,16.22,71.02,noop
20,5,23.5,5,0,0,0,11.97,164.01,noop
21,5,99.3,5,0,0,0,13.23,86.86,noop
22,5,54.1,5,0,0,0,13.66,90.4,noop
23,5,73.8,5,0,0,0,13.46,94.25,noop
24,5,99.2,5,0,0,0,13.35,88.63,noop
25,5,35.8,5,0,0,0,10.51,194.51,noop
26,5,49.2,5,0,0,0,13.43,108.15,noop
27,5,26.4,5,0,0,0,13.38,96.08,noop
28,5,43.2,5,0,0,0,13.5,88.56,noop
29,5,59.7,5,0,0,0,13.19,87.86,noop
30,6,75.6,6,0,0,0,9.31,197.71,noop
31,6,73.5,6,0,0,0,9.92,137.35,noop
32,6,51.6,6,0,0,0,10.91,138.85,noop
33,6,60.4,6,0,0,0,10.62,148.64,noop
34,6,70.2,6,0,0,0,11.03,109.53,noop
35,6,54.0,6,0,0,0,11.47,103.8,noop
36,6,45.2,6,0,0,0,11.06,108.01,noop
37,6,56.8,6,0,0,0,11.37,107.9,noop
38,6,79.2,6,0,0,0,11.7,125.59,noop
39,6,73.2,6,0,0,0,10.44,145.11,noop
40,7,37.1,7,0,0,0,7.68,238.36,noop
41,7,53.5,7,0,0,0,8.86,166.57,noop
42,7,15.4,7,0,0,0,9.32,154.96,noop
43,7,26.0,7,0,0,0,8.83,171.39,noop
44,7,34.8,7,0,0,0,9.55,157.45,noop
45,7,9.1,7,0,0,0,9.22,166.9,noop
46,7,92.4,7,0,0,0,9.41,160.82,noop
47,7,59.8,7,0,0,0,9.18,173.72,noop
48,7,24.8,7,0,0,0,9.76,148.0,noop
49,7,66.2,7,0,0,0,9.43,159.57,noop
50,7,2.0,7,0,0,0,9.46,159.08,noop
51,7,44.8,7,0,0,0,9.64,148.57,noop
52,7,50.2,7,0,0,0,9.07,149.05,noop
53,7,99.4,7,0,0,0,9.12,133.2,noop
54,7,99.6,7,0,0,0,8.98,134.03,noop
55,7,94.4,7,0,0,0,9.38,168.94,noop
56,7,90.2,7,0,0,0,8.93,161.99,noop
57,7,75.0,7,0,0,0,9.07,163.56,noop
58,7,23.3,7,0,0,0,9.15,143.65,noop
59,7,95.7,7,0,0,0,9.34,130.95,noop
