step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,47.4,3,0,0,0,15.88,252.5,noop
1,3,93.9,3,0,0,0,16.43,67.04,1_LITE
2,3,55.8,2,1,0,0,14.13,126.2,noop
3,3,94.8,2,1,0,0,16.35,68.37,0_LITE
4,3,27.8,1,2,0,0,18.91,101.66,noop
5,3,45.6,1,2,0,0,22.06,50.11,noop
6,3,49.6,1,2,0,0,21.9,50.73,noop
7,3,38.4,1,2,0,0,21.96,51.62,noop
8,3,53.4,1,2,0,0,21.97,52.53,0_FULL
9,3,52.9,2,1,0,0,19.54,60.04,1_FULL
10,4,40.7,4,0,0,0,13.15,152.98,1_LITE
11,4,64.4,3,1,0,0,16.11,77.61,noop
12,4,41.4,3,1,0,0,15.87,76.72,noop
13,4,54.9,3,1,0,0,15.69,73.53,noop
14,4,64.6,3,1,0,0,16.35,71.58,noop
15,4,55.9,3,1,0,0,16.1,73.86,1_FULL
16,4,56.4,4,0,0,0,15.47,80.05,noop
17,4,74.3,4,0,0,0,16.16,75.25,noop
18,4,56.0,4,0,0,0,15.92,73.38,noop
19,4,38.4,4,0,0,0,15.86,77.31,noop
20,5,39.0,5,0,0,0,11.23,181.97,3_LITE
21,5,52.6,4,1,0,0,13.07,119.66,4_LITE
22,5,54.6,3,2,0,0,14.64,96.62,noop
23,5,17.1,3,2,0,0,15.71,77.14,noop
24,5,48.7,3,2,0,0,15.48,81.36,noop
25,5,33.8,3,2,0,0,15.55,72.23,noop
26,5,62.5,3,2,0,0,15.29,76.59,noop
27,5,30.3,3,2,0,0,16.34,74.27,3_FULL
28,5,74.3,4,1,0,0,14.14,93.98,noop
29,5,44.4,4,1,0,0,13.45,90.14,4_FULL
30,6,80.4,6,0,0,0,9.83,186.9,4_LITE
31,6,49.3,5,1,0,0,11.34,109.1,noop
32,6,62.7,5,1,0,0,10.88,133.14,3_LITE
33,6,98.4,4,2,0,0,12.6,105.81,0_LITE
34,6,34.7,3,3,0,0,12.71,150.65,0_OFFLOAD
35,6,48.8,3,2,0,1,15.54,86.61,noop
36,6,61.0,3,2,0,1,15.65,80.68,noop
37,6,72.4,3,2,0,1,15.65,78.89,noop
38,6,62.2,3,2,0,1,15.87,74.78,noop
39,6,70.2,3,2,0,1,15.78,72.28,noop
40,7,91.9,4,2,0,1,13.34,99.03,1_LITE
41,7,82.2,3,3,0,1,12.87,111.08,noop
42,7,63.6,3,3,0,1,13.51,95.41,noop
43,7,48.3,3,3,0,1,13.23,95.81,noop
44,7,55.2,3,3,0,1,13.91,104.92,noop
45,7,46.3,3,3,0,1,13.29,105.35,1_OFFLOAD
46,7,70.5,3,2,0,2,13.61,94.37,noop
47,7,52.2,3,2,0,2,14.02,88.92,noop
48,7,62.9,3,2,0,2,14.26,96.22,noop
49,7,73.0,3,2,0,2,14.11,89.92,noop
50,7,55.3,3,2,0,2,14.25,86.91,0_LITE
51,7,28.0,3,3,0,1,13.47,87.23,1_LITE
52,7,80.2,3,4,0,0,12.44,151.27,3_OFFLOAD
53,7,67.4,3,3,0,1,13.56,121.02,noop
54,7,48.0,3,3,0,1,14.82,85.85,noop
55,7,63.3,3,3,0,1,13.29,106.26,noop
56,7,43.6,3,3,0,1,13.8,98.43,noop
57,7,42.4,3,3,0,1,14.81,81.59,3_LITE
58,7,25.4,3,4,0,0,13.45,110.29,0_FULL
59,7,58.0,4,3,0,0,12.37,123.92,4_OFFLOAD
