step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,44.5,4,0,0,0,12.62,293.83,noop
1,4,61.1,4,0,0,0,14.98,88.0,noop
2,4,57.2,4,0,0,0,13.37,140.61,noop
3,4,70.8,4,0,0,0,15.11,79.45,noop
4,4,51.8,4,0,0,0,16.12,71.72,noop
5,4,49.4,4,0,0,0,16.12,70.91,noop
6,4,81.0,4,0,0,0,16.62,69.44,noop
7,4,50.0,4,0,0,0,16.61,69.09,noop
8,4,50.7,4,0,0,0,16.19,77.09,noop
9,4,48.8,4,0,0,0,16.1,71.95,noop
10,4,54.4,4,0,0,0,16.5,75.06,noop
11,4,66.4,4,0,0,0,16.34,69.87,noop
12,4,52.0,4,0,0,0,12.54,156.01,noop
13,4,59.4,4,0,0,0,16.12,70.98,noop
14,4,49.2,4,0,0,0,15.76,77.61,noop
15,7,42.3,7,0,0,0,7.45,285.88,0_LITE
16,7,19.1,6,1,0,0,8.2,246.37,1_LITE
17,7,77.8,5,2,0,0,10.25,175.71,2_LITE
18,7,38.4,4,3,0,0,11.88,157.09,3_LITE
19,7,71.1,3,4,0,0,12.99,144.12,5_LITE
20,7,68.5,2,5,0,0,12.53,173.61,6_LITE
21,7,33.2,1,6,0,0,11.73,184.95,4_LITE
22,7,41.5,0,7,0,0,10.3,197.9,noop
23,7,56.5,0,7,0,0,12.53,125.26,noop
24,7,11.4,0,7,0,0,12.95,106.38,noop
25,7,34.2,0,7,0,0,12.32,125.43,noop
26,7,49.3,0,7,0,0,12.4,131.66,noop
27,7,81.7,0,7,0,0,12.16,130.49,noop
28,7,8.6,0,7,0,0,13.01,115.49,noop
29,7,50.5,0,7,0,0,12.67,119.95,noop
30,7,76.7,0,7,0,0,11.95,125.49,noop
31,7,18.3,0,7,0,0,12.05,125.98,noop
32,7,59.7,0,7,0,0,12.74,123.89,noop
33,7,24.2,0,7,0,0,12.71,115.59,noop
34,7,42.8,0,7,0,0,12.29,132.18,noop
35,4,72.2,0,4,0,0,17.45,103.62,noop
36,4,54.5,0,4,0,0,19.48,56.78,noop
37,4,72.3,0,4,0,0,19.77,55.87,noop
38,4,56.9,0,4,0,0,19.63,55.72,noop
39,4,39.4,0,4,0,0,19.55,57.49,noop
40,4,51.9,0,4,0,0,19.39,57.79,noop
41,4,47.0,0,4,0,0,19.59,57.23,noop
42,4,45.5,0,4,0,0,19.73,57.16,noop
43,4,61.3,0,4,0,0,19.94,54.92,noop
44,4,80.3,0,4,0,0,19.48,58.08,noop
45,4,55.2,0,4,0,0,19.26,57.97,noop
46,4,41.4,0,4,0,0,19.23,59.64,noop
47,4,50.0,0,4,0,0,19.38,57.78,noop
48,4,64.0,0,4,0,0,19.4,60.39,noop
49,4,56.1,0,4,0,0,19.51,57.68,noop
50,4,62.9,0,4,0,0,19.28,58.47,noop
51,4,59.0,0,4,0,0,19.66,56.21,noop
52,4,46.7,0,4,0,0,19.59,56.81,noop
53,4,52.1,0,4,0,0,19.75,55.65,noop
54,4,49.9,0,4,0,0,19.81,57.6,noop
55,4,54.6,0,4,0,0,19.6,57.54,noop
56,4,79.6,0,4,0,0,19.35,57.54,noop
57,4,54.8,0,4,0,0,19.74,55.08,noop
58,4,43.6,0,4,0,0,19.84,56.0,noop
59,4,64.2,0,4,0,0,19.33,59.07,noop
