step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,30.2,4,0,0,0,9.31,327.28,noop
1,4,21.1,4,0,0,0,13.98,93.03,2_LITE
2,4,53.2,3,1,0,0,14.65,98.55,noop
3,4,31.8,3,1,0,0,14.07,141.89,noop
4,4,25.2,3,1,0,0,16.51,70.1,1_LITE
5,4,50.3,2,2,0,0,17.82,91.13,noop
6,4,76.7,2,2,0,0,19.38,65.53,noop
7,4,41.6,2,2,0,0,19.32,61.42,3_LITE
8,4,67.9,1,3,0,0,16.99,106.43,noop
9,4,60.1,1,3,0,0,19.23,60.03,noop
10,4,58.1,1,3,0,0,19.24,59.66,0_LITE
11,4,57.8,0,4,0,0,16.78,94.67,noop
12,4,54.2,0,4,0,0,19.26,60.72,noop
13,4,53.2,0,4,0,0,18.95,58.51,noop
14,4,40.4,0,4,0,0,19.86,55.72,2_SKIP
15,7,64.8,3,3,1,0,10.72,182.21,noop
16,7,54.8,3,3,1,0,11.44,124.58,noop
17,7,43.8,3,3,1,0,10.73,138.8,6_SKIP
18,7,59.7,2,3,2,0,8.09,193.28,noop
19,7,51.6,2,3,2,0,8.6,188.29,noop
20,7,49.8,2,3,2,0,8.34,206.06,5_LITE
21,7,26.2,1,4,2,0,8.7,183.51,noop
22,7,22.8,1,4,2,0,8.0,198.06,noop
23,7,26.6,1,4,2,0,7.85,225.91,4_LITE
24,7,22.3,0,5,2,0,7.86,310.71,noop
25,7,39.2,0,5,2,0,11.73,143.31,noop
26,7,17.2,0,5,2,0,11.59,111.45,4_OFFLOAD
27,7,24.8,0,4,2,1,9.95,147.91,noop
28,7,34.4,0,4,2,1,11.88,119.79,noop
29,7,30.4,0,4,2,1,11.5,137.65,6_OFFLOAD
30,7,10.7,0,4,1,2,13.59,120.68,noop
31,7,37.7,0,4,1,2,13.59,92.98,noop
32,7,19.5,0,4,1,2,13.55,102.81,3_SKIP
33,7,17.0,0,3,2,2,11.45,119.57,noop
34,7,46.8,0,3,2,2,11.0,137.37,noop
35,4,18.2,0,2,2,0,16.59,84.16,1_OFFLOAD
36,4,26.4,0,1,2,1,14.84,105.19,noop
37,4,24.8,0,1,2,1,15.23,88.58,noop
38,4,27.9,0,1,2,1,15.97,82.0,0_OFFLOAD
39,4,0.0,0,0,2,2,12.03,110.7,noop
40,4,0.0,0,0,2,2,12.05,111.52,noop
41,4,0.0,0,0,2,2,13.79,86.22,3_LITE
42,4,36.1,0,1,1,2,17.08,76.85,noop
43,4,34.4,0,1,1,2,15.91,86.81,noop
44,4,29.4,0,1,1,2,17.1,75.16,2_LITE
45,4,40.6,0,2,0,2,19.72,60.23,noop
46,4,42.6,0,2,0,2,19.95,65.05,noop
47,4,28.7,0,2,0,2,19.73,65.3,0_SKIP
48,4,27.3,0,2,1,1,16.4,86.34,noop
49,4,25.8,0,2,1,1,18.35,71.96,noop
50,4,31.3,0,2,1,1,18.6,66.86,2_OFFLOAD
51,4,25.8,0,1,1,2,16.18,93.67,noop
52,4,37.3,0,1,1,2,16.78,82.11,noop
53,4,27.4,0,1,1,2,17.1,75.81,1_FULL
54,4,61.1,1,1,1,1,15.5,82.76,noop
55,4,69.6,1,1,1,1,15.28,80.82,noop
56,4,57.9,1,1,1,1,15.64,80.34,1_LITE
57,4,44.6,0,2,1,1,19.85,65.24,noop
58,4,28.9,0,2,1,1,18.14,70.17,noop
59,4,46.3,0,2,1,1,18.1,68.65,0_OFFLOAD
