step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,56.0,4,0,0,0,12.75,303.56,noop
1,4,61.1,4,0,0,0,15.2,88.43,noop
2,4,70.1,4,0,0,0,16.28,70.36,noop
3,4,39.5,4,0,0,0,16.08,71.64,noop
4,4,42.4,4,0,0,0,12.95,146.16,0_LITE
5,4,59.0,3,1,0,0,15.33,97.01,0_OFFLOAD
6,4,35.8,3,0,0,1,16.19,83.13,0_SKIP
7,4,23.8,3,0,1,0,13.37,153.31,2_LITE
8,4,58.8,2,1,1,0,15.64,83.72,noop
9,4,45.4,2,1,1,0,14.95,99.17,noop
10,4,34.4,2,1,1,0,15.64,85.33,noop
11,4,71.3,2,1,1,0,15.2,80.59,noop
12,4,44.5,2,1,1,0,14.13,97.02,0_OFFLOAD
13,4,79.0,2,1,0,1,16.78,79.14,noop
14,4,60.6,2,1,0,1,17.87,67.29,noop
15,7,59.9,5,1,0,1,10.15,230.09,1_LITE
16,7,66.7,4,2,0,1,11.25,143.87,2_OFFLOAD
17,7,66.8,4,1,0,2,12.09,111.87,noop
18,7,62.2,4,1,0,2,11.89,100.75,noop
19,7,93.1,4,1,0,2,12.41,106.93,4_LITE
20,7,72.0,3,2,0,2,14.01,89.67,noop
21,7,51.7,3,2,0,2,13.93,86.88,noop
22,7,49.1,3,2,0,2,14.11,87.23,noop
23,7,54.2,3,2,0,2,14.0,84.58,noop
24,7,67.1,3,2,0,2,13.87,86.79,noop
25,7,57.3,3,2,0,2,13.81,90.34,0_LITE
26,7,36.2,3,3,0,1,13.58,127.34,0_OFFLOAD
27,7,72.9,3,2,0,2,14.58,88.73,noop
28,7,50.4,3,2,0,2,14.38,85.21,noop
29,7,50.7,3,2,0,2,13.01,111.73,noop
30,7,42.9,3,2,0,2,13.84,85.46,noop
31,7,57.0,3,2,0,2,13.78,93.37,0_LITE
32,7,27.8,3,3,0,1,13.75,96.71,2_LITE
33,7,58.8,3,4,0,0,12.4,162.73,1_OFFLOAD
34,7,88.0,3,3,0,1,13.83,103.79,noop
35,4,59.6,1,2,0,1,18.41,83.65,noop
36,4,57.6,1,2,0,1,19.34,60.64,noop
37,4,48.8,1,2,0,1,19.62,58.56,noop
38,4,62.3,1,2,0,1,19.51,59.73,noop
39,4,57.3,1,2,0,1,19.73,57.98,1_LITE
40,4,54.1,1,3,0,0,20.02,58.22,0_FULL
41,4,57.1,2,2,0,0,17.46,66.69,1_FULL
42,4,63.8,3,1,0,0,15.62,76.04,noop
43,4,77.9,3,1,0,0,15.89,72.9,noop
44,4,36.6,3,1,0,0,16.11,72.1,2_FULL
45,4,62.6,4,0,0,0,15.97,72.3,noop
46,4,32.8,4,0,0,0,16.31,70.08,noop
47,4,62.8,4,0,0,0,15.75,76.35,noop
48,4,54.3,4,0,0,0,16.14,71.26,noop
49,4,47.4,4,0,0,0,15.46,84.34,noop
50,4,62.3,4,0,0,0,16.14,71.84,noop
51,4,64.1,4,0,0,0,16.09,73.49,noop
52,4,64.3,4,0,0,0,16.04,70.34,noop
53,4,61.2,4,0,0,0,15.66,72.53,noop
54,4,45.9,4,0,0,0,16.2,72.09,noop
55,4,45.6,4,0,0,0,15.78,73.34,noop
56,4,75.8,4,0,0,0,16.09,76.1,noop
57,4,61.0,4,0,0,0,16.15,70.23,noop
58,4,61.3,4,0,0,0,15.97,71.9,noop
59,4,77.5,4,0,0,0,15.99,71.25,noop
