step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,58.2,6,0,0,0,8.42,354.0,noop
1,6,43.0,6,0,0,0,7.49,303.62,1_OFFLOAD
2,6,62.7,5,0,0,1,10.52,190.62,4_LITE
3,6,84.2,4,1,0,1,12.4,121.99,0_LITE
4,6,85.4,3,2,0,1,15.0,103.65,2_LITE
5,6,43.8,2,3,0,1,15.26,112.99,5_LITE
6,6,48.7,1,4,0,1,14.7,123.19,2_OFFLOAD
7,6,18.3,1,3,0,2,15.83,82.84,2_LITE
8,6,54.3,1,4,0,1,16.15,74.39,2_OFFLOAD
9,6,58.1,1,3,0,2,16.01,81.92,2_LITE
10,6,48.6,1,4,0,1,16.07,77.41,2_OFFLOAD
11,6,30.8,1,3,0,2,16.11,80.14,2_LITE
12,6,46.4,1,4,0,1,16.23,74.06,2_OFFLOAD
13,6,50.0,1,3,0,2,15.89,85.64,2_LITE
14,6,49.3,1,4,0,1,15.84,84.32,2_OFFLOAD
15,6,75.2,1,3,0,2,15.98,81.12,2_LITE
16,6,45.1,1,4,0,1,15.87,78.99,5_FULL
17,6,24.1,2,3,0,1,15.6,90.21,1_LITE
18,6,56.6,2,4,0,0,15.09,91.79,1_OFFLOAD
19,6,65.8,2,3,0,1,16.15,85.06,1_LITE
20,6,62.4,2,4,0,0,15.09,94.59,1_OFFLOAD
21,6,46.8,2,3,0,1,16.04,79.34,5_LITE
22,6,42.6,1,4,0,1,15.84,81.23,5_FULL
23,6,94.4,2,3,0,1,15.52,82.49,5_LITE
24,6,62.1,1,4,0,1,15.42,91.33,5_FULL
25,6,52.6,2,3,0,1,16.46,75.83,5_LITE
26,6,57.1,1,4,0,1,15.13,100.7,5_FULL
27,6,58.4,2,3,0,1,15.69,78.46,3_LITE
28,6,62.4,1,4,0,1,15.52,97.82,5_LITE
29,6,32.3,0,5,0,1,13.68,133.98,2_OFFLOAD
30,6,55.4,0,4,0,2,16.14,84.61,5_FULL
31,6,59.7,1,3,0,2,15.68,84.25,5_LITE
32,6,37.4,0,4,0,2,16.95,75.35,2_LITE
33,6,57.0,0,5,0,1,16.12,78.04,2_OFFLOAD
34,6,63.8,0,4,0,2,16.48,77.86,2_LITE
35,6,57.5,0,5,0,1,15.69,86.49,2_OFFLOAD
36,6,65.6,0,4,0,2,16.19,85.99,2_LITE
37,6,30.8,0,5,0,1,15.88,81.57,2_OFFLOAD
38,6,48.5,0,4,0,2,16.57,78.3,2_LITE
39,6,62.2,0,5,0,1,16.14,76.55,5_FULL
40,6,49.0,1,4,0,1,15.56,78.91,5_LITE
41,6,42.7,0,5,0,1,16.28,85.43,5_FULL
42,6,65.1,1,4,0,1,14.96,88.6,5_LITE
43,6,49.6,0,5,0,1,16.07,88.39,5_FULL
44,6,76.1,1,4,0,1,15.01,91.72,1_LITE
45,6,59.0,1,5,0,0,14.93,90.52,1_OFFLOAD
46,6,59.3,1,4,0,1,15.65,80.81,1_LITE
47,6,58.2,1,5,0,0,14.83,93.75,1_OFFLOAD
48,6,56.8,1,4,0,1,15.68,84.59,2_OFFLOAD
49,6,47.6,1,3,0,2,15.35,91.86,2_LITE
50,6,55.6,1,4,0,1,15.31,85.68,2_OFFLOAD
51,6,62.2,1,3,0,2,15.64,84.67,2_LITE
52,6,47.8,1,4,0,1,15.93,81.54,2_OFFLOAD
53,6,31.6,1,3,0,2,15.91,85.84,2_LITE
54,6,65.2,1,4,0,1,15.51,81.42,2_OFFLOAD
55,6,45.5,1,3,0,2,15.32,86.1,2_LITE
56,6,61.3,1,4,0,1,15.68,76.83,5_LITE
57,6,18.4,0,5,0,1,16.9,76.72,5_FULL
58,6,62.2,1,4,0,1,15.25,85.63,5_LITE
59,6,50.6,0,5,0,1,16.78,75.64,5_FULL
60,6,51.0,1,4,0,1,15.27,86.07,5_LITE
61,6,69.5,0,5,0,1,16.67,80.8,5_FULL
62,6,79.3,1,4,0,1,14.92,89.5,5_LITE
63,6,41.0,0,5,0,1,16.14,90.72,5_FULL
64,6,34.2,1,4,0,1,15.18,88.5,5_LITE
65,6,29.2,0,5,0,1,16.23,80.16,3_FULL
66,6,61.2,1,4,0,1,15.2,85.19,5_FULL
67,6,16.7,2,3,0,1,16.23,80.08,5_LITE
68,6,60.4,1,4,0,1,16.04,84.39,5_FULL
69,6,87.0,2,3,0,1,15.19,83.97,5_LITE
70,6,47.3,1,4,0,1,16.2,77.37,5_FULL
71,6,60.4,2,3,0,1,16.1,76.0,5_LITE
72,6,68.8,1,4,0,1,16.29,74.17,5_FULL
73,6,81.6,2,3,0,1,15.6,79.19,5_LITE
74,6,56.8,1,4,0,1,16.05,80.83,5_FULL
75,6,42.6,2,3,0,1,16.0,79.96,2_OFFLOAD
76,6,36.8,2,2,0,2,15.76,83.68,2_LITE
77,6,40.6,2,3,0,1,16.57,74.9,2_OFFLOAD
78,6,74.5,2,2,0,2,16.58,77.69,2_LITE
79,6,63.8,2,3,0,1,16.09,78.2,2_OFFLOAD
80,6,54.1,2,2,0,2,15.64,85.09,2_LITE
81,6,37.2,2,3,0,1,15.89,81.73,2_OFFLOAD
82,6,49.7,2,2,0,2,15.81,89.38,2_LITE
83,6,65.3,2,3,0,1,16.18,77.27,2_OFFLOAD
84,6,53.1,2,2,0,2,16.38,80.55,2_LITE
85,6,66.8,2,3,0,1,16.43,75.17,2_OFFLOAD
86,6,38.1,2,2,0,2,16.04,80.04,5_LITE
87,6,50.0,1,3,0,2,16.82,72.1,2_LITE
