step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,55.6,3,0,0,0,15.59,259.48,noop
1,3,74.8,3,0,0,0,16.36,67.03,noop
2,3,72.4,3,0,0,0,16.78,67.58,noop
3,3,40.6,3,0,0,0,16.32,70.24,noop
4,3,11.6,3,0,0,0,17.75,67.54,noop
5,3,52.8,3,0,0,0,18.33,61.12,noop
6,3,51.1,3,0,0,0,18.79,60.64,noop
7,3,41.2,3,0,0,0,18.27,62.32,noop
8,3,50.9,3,0,0,0,18.7,61.0,noop
9,3,33.4,3,0,0,0,18.52,60.3,noop
10,6,49.6,6,0,0,0,7.09,354.85,0_OFFLOAD
11,6,50.5,5,0,0,1,9.58,197.9,3_LITE
12,6,87.8,4,1,0,1,11.6,138.71,5_LITE
13,6,56.4,3,2,0,1,13.44,139.41,1_LITE
14,6,78.0,2,3,0,1,14.85,114.12,2_LITE
15,6,61.4,1,4,0,1,14.57,129.0,4_LITE
16,6,10.6,0,5,0,1,14.65,128.76,0_LITE
17,6,67.9,0,6,0,0,12.59,149.84,noop
18,6,62.0,0,6,0,0,14.62,109.36,noop
19,6,45.5,0,6,0,0,14.37,84.54,noop
20,6,69.7,0,6,0,0,14.44,93.27,noop
21,6,29.4,0,6,0,0,14.7,100.1,noop
22,6,32.5,0,6,0,0,14.59,105.34,noop
23,6,44.0,0,6,0,0,14.01,111.12,noop
24,6,55.4,0,6,0,0,14.28,105.24,noop
25,6,35.4,0,6,0,0,14.17,103.39,noop
26,6,40.6,0,6,0,0,13.94,111.54,noop
27,6,49.2,0,6,0,0,13.67,112.56,noop
28,6,7.5,0,6,0,0,14.08,105.67,noop
29,6,39.9,0,6,0,0,13.51,113.51,noop
30,3,64.2,0,3,0,0,21.97,59.96,noop
31,3,52.3,0,3,0,0,22.97,50.47,noop
32,3,40.3,0,3,0,0,23.29,46.48,noop
33,3,61.6,0,3,0,0,23.31,47.19,noop
34,3,44.7,0,3,0,0,23.01,48.9,noop
35,3,40.0,0,3,0,0,23.18,46.87,noop
36,3,64.3,0,3,0,0,23.78,47.03,noop
37,3,46.8,0,3,0,0,23.43,47.41,noop
38,3,55.3,0,3,0,0,23.03,47.78,noop
39,3,46.8,0,3,0,0,23.25,46.79,noop
40,3,55.0,0,3,0,0,21.85,51.55,noop
41,3,47.4,0,3,0,0,23.07,49.33,noop
42,3,58.2,0,3,0,0,23.46,46.3,noop
43,3,55.7,0,3,0,0,23.23,46.88,noop
44,3,44.2,0,3,0,0,22.98,48.76,noop
45,3,59.4,0,3,0,0,23.35,49.18,noop
46,3,38.2,0,3,0,0,23.55,46.47,noop
47,3,50.1,0,3,0,0,23.35,46.36,noop
48,3,52.4,0,3,0,0,23.67,45.52,noop
49,3,58.8,0,3,0,0,21.92,53.43,noop
50,6,77.0,3,3,0,0,12.02,130.98,0_OFFLOAD
51,6,60.6,3,2,0,1,13.89,94.45,3_LITE
52,6,75.2,2,3,0,1,15.89,79.21,4_LITE
53,6,49.6,1,4,0,1,15.82,81.43,5_LITE
54,6,31.3,0,5,0,1,16.85,76.95,0_LITE
55,6,73.8,0,6,0,0,14.09,111.99,noop
56,6,19.0,0,6,0,0,14.65,104.28,noop
57,6,47.6,0,6,0,0,14.26,105.31,noop
58,6,51.0,0,6,0,0,14.26,106.35,noop
59,6,51.2,0,6,0,0,14.38,90.92,noop
60,6,42.6,0,6,0,0,14.29,105.81,noop
61,6,56.2,0,6,0,0,14.69,97.25,noop
62,6,64.8,0,6,0,0,14.51,89.14,noop
63,6,43.2,0,6,0,0,14.35,98.03,noop
64,6,49.3,0,6,0,0,14.82,101.75,noop
65,6,42.8,0,6,0,0,14.75,95.19,noop
66,6,55.8,0,6,0,0,14.06,103.98,noop
67,6,39.5,0,6,0,0,14.74,95.83,noop
68,6,60.6,0,6,0,0,13.9,114.75,noop
69,6,41.4,0,6,0,0,15.12,87.78,noop
70,3,66.3,0,3,0,0,22.08,68.63,noop
71,3,35.8,0,3,0,0,23.28,48.39,noop
72,3,42.8,0,3,0,0,23.42,46.68,noop
73,3,36.5,0,3,0,0,23.5,46.28,noop
74,3,36.9,0,3,0,0,23.23,47.59,noop
75,3,42.0,0,3,0,0,23.25,47.72,noop
76,3,65.6,0,3,0,0,23.29,47.04,noop
77,3,58.8,0,3,0,0,23.24,47.35,noop
78,3,51.2,0,3,0,0,23.35,46.33,noop
79,3,52.0,0,3,0,0,23.47,46.03,noop
80,3,41.4,0,3,0,0,23.22,46.83,noop
81,3,67.5,0,3,0,0,23.43,45.87,noop
82,3,52.0,0,3,0,0,23.49,45.77,noop
83,3,62.0,0,3,0,0,23.34,46.42,noop
84,3,51.9,0,3,0,0,23.36,46.62,noop
85,3,43.0,0,3,0,0,23.24,47.04,noop
86,3,64.8,0,3,0,0,23.19,46.33,noop
87,3,52.0,0,3,0,0,23.14,48.62,noop
88,3,43.2,0,3,0,0,23.38,47.14,noop
89,7,39.3,4,3,0,0,10.84,155.86,noop
90,7,51.6,4,3,0,0,11.03,136.69,3_LITE
91,7,42.9,3,4,0,0,12.3,116.77,5_LITE
92,7,57.0,2,5,0,0,13.84,113.39,6_LITE
93,7,72.1,1,6,0,0,14.0,110.85,4_LITE
94,7,17.2,0,7,0,0,12.49,167.44,noop
95,7,22.2,0,7,0,0,12.77,124.11,noop
96,7,58.8,0,7,0,0,12.74,121.93,noop
97,7,45.8,0,7,0,0,12.78,119.3,noop
98,7,68.1,0,7,0,0,12.58,129.59,noop
99,7,18.2,0,7,0,0,12.55,117.57,noop
100,7,30.8,0,7,0,0,11.79,135.43,noop
101,7,45.0,0,7,0,0,12.96,113.22,noop
102,7,42.8,0,7,0,0,12.55,111.35,noop
103,7,41.2,0,7,0,0,12.66,124.57,noop
104,7,6.6,0,7,0,0,12.78,113.28,noop
105,7,43.6,0,7,0,0,12.62,126.2,noop
106,7,56.3,0,7,0,0,12.66,120.1,noop
107,7,20.1,0,7,0,0,12.57,122.18,noop
108,7,69.1,0,7,0,0,12.64,117.88,noop
109,3,29.9,0,3,0,0,21.45,73.91,noop
110,3,51.0,0,3,0,0,23.12,47.72,noop
111,3,52.9,0,3,0,0,23.09,48.89,noop
112,3,69.8,0,3,0,0,23.54,46.39,noop
113,3,63.4,0,3,0,0,23.58,46.71,noop
114,3,58.4,0,3,0,0,23.47,46.25,noop
115,3,68.2,0,3,0,0,23.51,45.95,noop
116,3,48.6,0,3,0,0,23.27,47.06,noop
117,3,63.0,0,3,0,0,23.12,47.51,noop
118,3,53.7,0,3,0,0,23.32,46.96,noop
