step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,46.9,3,0,0,0,15.27,273.36,noop
1,3,46.1,3,0,0,0,17.09,74.24,2_LITE
2,3,64.0,2,1,0,0,16.94,98.28,noop
3,3,65.2,2,1,0,0,20.73,54.75,noop
4,3,55.7,2,1,0,0,20.9,53.48,1_LITE
5,3,50.4,1,2,0,0,19.65,82.43,noop
6,3,63.2,1,2,0,0,21.78,51.48,noop
7,3,41.7,1,2,0,0,22.01,50.77,noop
8,3,48.9,1,2,0,0,21.44,53.86,0_LITE
9,3,46.1,0,3,0,0,19.96,65.03,noop
10,6,38.1,3,3,0,0,11.64,151.23,noop
11,6,57.2,3,3,0,0,12.85,113.02,4_LITE
12,6,39.8,2,4,0,0,14.27,141.42,noop
13,6,51.4,2,4,0,0,15.91,82.46,noop
14,6,56.9,2,4,0,0,15.72,82.65,3_SKIP
15,6,56.2,1,4,1,0,12.12,130.31,noop
16,6,36.0,1,4,1,0,11.27,151.81,noop
17,6,37.8,1,4,1,0,12.58,131.64,5_LITE
18,6,48.3,0,5,1,0,11.53,194.01,noop
19,6,68.5,0,5,1,0,14.07,110.18,noop
20,6,63.8,0,5,1,0,14.71,92.98,2_OFFLOAD
21,6,67.2,0,4,1,1,13.15,122.49,noop
22,6,60.3,0,4,1,1,14.91,90.53,noop
23,6,42.8,0,4,1,1,15.26,88.62,3_OFFLOAD
24,6,54.1,0,4,0,2,16.49,80.96,noop
25,6,63.2,0,4,0,2,16.54,76.86,noop
26,6,39.4,0,4,0,2,16.89,72.46,5_SKIP
27,6,33.4,0,3,1,2,14.97,89.17,noop
28,6,22.8,0,3,1,2,14.82,92.52,noop
29,6,45.6,0,3,1,2,15.51,80.81,noop
30,3,36.8,0,2,0,1,21.56,65.67,0_OFFLOAD
31,3,34.1,0,1,0,2,17.77,77.0,noop
32,3,30.6,0,1,0,2,18.17,74.53,noop
33,3,38.0,0,1,0,2,18.06,75.93,2_LITE
34,3,38.1,0,2,0,1,22.73,56.78,noop
35,3,49.2,0,2,0,1,22.63,55.18,noop
36,3,52.1,0,2,0,1,22.35,56.99,1_OFFLOAD
37,3,31.4,0,1,0,2,18.81,82.56,noop
38,3,35.8,0,1,0,2,19.38,70.76,noop
39,3,35.2,0,1,0,2,18.55,74.28,noop
40,3,41.3,0,1,0,2,19.35,69.8,0_LITE
41,3,37.4,0,2,0,1,22.4,57.19,noop
42,3,37.4,0,2,0,1,22.17,56.47,noop
43,3,42.2,0,2,0,1,21.96,56.88,2_OFFLOAD
44,3,38.2,0,1,0,2,19.58,78.63,noop
45,3,41.4,0,1,0,2,19.52,67.55,noop
46,3,41.2,0,1,0,2,19.57,68.55,noop
47,3,26.8,0,1,0,2,18.64,71.44,noop
48,3,42.0,0,1,0,2,19.16,69.36,1_LITE
