step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,57.6,3,0,0,0,15.09,258.25,noop
1,3,89.6,3,0,0,0,16.71,66.06,noop
2,3,74.8,3,0,0,0,18.65,59.95,noop
3,3,70.9,3,0,0,0,18.69,59.83,noop
4,3,51.2,3,0,0,0,19.03,59.35,noop
5,3,73.6,3,0,0,0,18.88,60.29,noop
6,3,88.0,3,0,0,0,18.55,59.18,noop
7,3,61.0,3,0,0,0,18.44,61.44,noop
8,3,51.2,3,0,0,0,19.0,58.23,noop
9,3,73.6,3,0,0,0,18.5,59.75,noop
10,4,62.8,4,0,0,0,14.67,142.22,noop
11,4,19.4,4,0,0,0,16.29,70.47,noop
12,4,49.9,4,0,0,0,15.23,78.16,noop
13,4,30.3,4,0,0,0,15.48,81.96,noop
14,4,56.9,4,0,0,0,15.11,78.05,noop
15,4,41.6,4,0,0,0,16.34,73.91,noop
16,4,73.0,4,0,0,0,16.34,71.85,noop
17,4,65.0,4,0,0,0,16.01,70.35,noop
18,4,27.3,4,0,0,0,15.77,72.98,noop
19,4,58.4,4,0,0,0,16.08,70.28,noop
20,5,68.6,5,0,0,0,11.56,168.14,noop
21,5,98.2,5,0,0,0,12.95,102.88,noop
22,5,24.5,5,0,0,0,13.38,93.04,noop
23,5,43.9,5,0,0,0,13.45,99.24,noop
24,5,5.8,5,0,0,0,13.19,87.75,noop
25,5,53.1,5,0,0,0,10.29,208.79,noop
26,5,57.0,5,0,0,0,12.12,101.3,noop
27,5,55.0,5,0,0,0,12.15,98.3,noop
28,5,30.8,5,0,0,0,12.98,89.36,noop
29,5,78.5,5,0,0,0,13.65,101.93,noop
30,6,47.4,6,0,0,0,9.98,206.62,noop
31,6,30.0,6,0,0,0,10.93,128.38,noop
32,6,31.0,6,0,0,0,11.05,145.8,noop
33,6,49.6,6,0,0,0,11.05,106.62,noop
34,6,50.2,6,0,0,0,11.37,113.0,noop
35,6,46.2,6,0,0,0,10.79,131.95,noop
36,6,57.0,6,0,0,0,10.96,120.09,noop
37,6,70.4,6,0,0,0,11.43,121.05,noop
38,6,32.2,6,0,0,0,11.38,138.01,noop
39,6,34.6,6,0,0,0,10.84,135.07,noop
40,7,62.0,7,0,0,0,8.46,230.88,noop
41,7,61.2,7,0,0,0,7.95,188.98,noop
42,7,25.2,7,0,0,0,9.23,158.7,noop
43,7,50.2,7,0,0,0,8.25,171.91,noop
44,7,74.9,7,0,0,0,8.99,155.3,noop
45,7,0.1,7,0,0,0,8.98,135.15,noop
46,7,2.6,7,0,0,0,9.07,137.61,noop
47,7,7.3,7,0,0,0,9.09,141.02,noop
48,7,74.8,7,0,0,0,8.88,161.68,noop
49,7,9.3,7,0,0,0,9.31,142.85,noop
50,7,92.1,7,0,0,0,8.8,160.26,noop
51,7,73.4,7,0,0,0,9.32,162.06,noop
52,7,32.5,7,0,0,0,8.75,180.93,noop
53,7,41.4,7,0,0,0,8.99,180.92,noop
54,7,11.9,7,0,0,0,9.01,152.97,noop
55,7,87.4,7,0,0,0,8.7,156.4,noop
56,7,60.5,7,0,0,0,9.11,170.13,noop
57,7,22.4,7,0,0,0,9.0,166.36,noop
58,7,31.6,7,0,0,0,8.9,153.35,noop
59,7,17.8,7,0,0,0,9.06,170.24,noop
