step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,47.5,3,0,0,0,15.46,264.78,noop
1,3,92.8,3,0,0,0,16.72,69.96,0_LITE
2,3,40.4,2,1,0,0,16.77,104.55,noop
3,3,66.5,2,1,0,0,20.72,56.94,noop
4,3,50.5,2,1,0,0,20.64,54.23,noop
5,3,53.8,2,1,0,0,20.06,59.07,noop
6,3,58.2,2,1,0,0,20.51,55.16,0_FULL
7,3,77.0,3,0,0,0,18.92,60.04,noop
8,3,72.1,3,0,0,0,18.9,59.87,noop
9,3,31.4,3,0,0,0,18.75,59.76,noop
10,6,24.7,6,0,0,0,7.21,305.7,2_LITE
11,6,89.0,5,1,0,0,10.46,152.81,4_LITE
12,6,74.2,4,2,0,0,12.26,161.19,4_OFFLOAD
13,6,51.2,4,1,0,1,12.74,104.86,4_SKIP
14,6,36.1,4,1,1,0,10.47,169.44,0_LITE
15,6,27.0,3,2,1,0,11.61,123.76,noop
16,6,57.4,3,2,1,0,11.68,110.03,noop
17,6,9.5,3,2,1,0,12.68,96.69,noop
18,6,40.8,3,2,1,0,12.38,104.72,noop
19,6,65.6,3,2,1,0,11.94,129.06,3_LITE
20,6,51.8,2,3,1,0,11.48,182.42,0_OFFLOAD
21,6,13.2,2,2,1,1,12.21,113.96,noop
22,6,53.4,2,2,1,1,12.89,102.68,noop
23,6,33.5,2,2,1,1,12.84,107.79,noop
24,6,46.5,2,2,1,1,12.83,106.65,noop
25,6,57.0,2,2,1,1,13.28,101.51,noop
26,6,59.0,2,2,1,1,12.87,104.17,noop
27,6,59.6,2,2,1,1,13.86,94.12,noop
28,6,81.5,2,2,1,1,13.21,93.46,noop
29,6,60.3,2,2,1,1,12.66,112.61,noop
30,3,62.7,1,1,0,1,19.61,70.62,noop
31,3,71.7,1,1,0,1,20.01,59.64,noop
32,3,54.8,1,1,0,1,20.39,57.8,0_LITE
33,3,66.7,1,2,0,0,20.93,61.64,noop
34,3,54.9,1,2,0,0,21.27,53.54,0_FULL
35,3,49.5,2,1,0,0,19.13,60.8,2_FULL
36,3,59.9,3,0,0,0,18.71,60.06,noop
37,3,50.8,3,0,0,0,18.99,58.95,noop
38,3,46.4,3,0,0,0,18.4,60.72,noop
39,3,52.2,3,0,0,0,18.84,60.04,noop
40,3,74.4,3,0,0,0,18.97,58.13,noop
41,3,40.8,3,0,0,0,18.77,59.0,noop
42,3,20.8,3,0,0,0,18.65,59.35,noop
43,3,60.7,3,0,0,0,18.87,57.83,noop
44,3,71.9,3,0,0,0,19.22,58.37,noop
45,3,48.3,3,0,0,0,18.64,59.07,noop
46,3,50.6,3,0,0,0,18.78,58.88,noop
47,3,69.8,3,0,0,0,18.64,59.83,noop
48,3,45.6,3,0,0,0,18.66,59.81,noop
49,3,66.4,3,0,0,0,18.63,60.31,noop
50,6,52.8,6,0,0,0,11.24,137.24,noop
51,6,93.4,6,0,0,0,11.15,138.79,4_LITE
52,6,42.6,5,1,0,0,10.85,126.55,noop
53,6,71.4,5,1,0,0,10.7,115.22,noop
54,6,62.8,5,1,0,0,11.14,110.46,noop
55,6,64.6,5,1,0,0,11.76,131.98,noop
56,6,69.8,5,1,0,0,11.74,122.86,noop
57,6,46.6,5,1,0,0,11.16,126.82,4_FULL
58,6,67.7,6,0,0,0,10.62,123.21,noop
59,6,68.3,6,0,0,0,11.6,131.59,noop
60,6,25.6,6,0,0,0,11.43,127.09,noop
61,6,50.6,6,0,0,0,11.25,125.07,noop
62,6,57.9,6,0,0,0,10.53,137.47,1_LITE
63,6,25.7,5,1,0,0,11.32,129.93,noop
64,6,47.6,5,1,0,0,11.11,123.0,noop
65,6,52.5,5,1,0,0,11.31,112.11,noop
66,6,47.1,5,1,0,0,10.35,124.07,2_LITE
67,6,37.8,4,2,0,0,12.86,131.05,3_LITE
68,6,31.3,3,3,0,0,13.37,96.48,noop
69,6,37.6,3,3,0,0,13.85,96.5,noop
70,3,48.6,1,2,0,0,20.99,70.07,noop
71,3,67.6,1,2,0,0,21.79,51.07,noop
72,3,62.2,1,2,0,0,22.02,50.24,noop
73,3,55.9,1,2,0,0,21.75,52.22,1_FULL
74,3,86.4,2,1,0,0,20.46,57.33,noop
75,3,86.2,2,1,0,0,20.8,52.46,noop
76,3,40.6,2,1,0,0,21.06,53.61,2_FULL
77,3,54.1,3,0,0,0,18.92,62.09,noop
78,3,46.9,3,0,0,0,18.77,60.61,noop
79,3,68.4,3,0,0,0,18.51,59.7,noop
80,3,64.2,3,0,0,0,18.76,58.98,noop
81,3,86.7,3,0,0,0,18.74,59.71,noop
82,3,34.9,3,0,0,0,18.96,59.43,noop
83,3,42.1,3,0,0,0,18.39,61.42,noop
84,3,38.1,3,0,0,0,18.86,59.32,noop
85,3,65.8,3,0,0,0,18.78,60.12,noop
86,3,61.2,3,0,0,0,18.85,58.99,noop
87,3,38.2,3,0,0,0,18.65,59.65,noop
88,3,51.9,3,0,0,0,18.6,60.95,noop
89,3,23.8,3,0,0,0,18.83,59.72,noop
90,7,3.1,7,0,0,0,9.43,225.12,1_LITE
91,7,11.2,6,1,0,0,9.39,136.05,0_LITE
92,7,38.7,5,2,0,0,10.6,133.73,0_OFFLOAD
93,7,41.9,5,1,0,1,10.42,144.93,0_SKIP
94,7,45.1,5,1,1,0,9.08,183.21,6_LITE
95,7,45.5,4,2,1,0,10.59,122.85,noop
96,7,78.0,4,2,1,0,10.74,140.09,5_LITE
97,7,34.1,3,3,1,0,11.84,116.73,noop
98,7,51.9,3,3,1,0,12.33,129.41,3_LITE
99,7,47.5,2,4,1,0,10.2,228.67,6_OFFLOAD
100,7,84.4,2,3,1,1,11.19,130.35,6_SKIP
101,7,50.6,2,3,2,0,9.57,134.25,1_OFFLOAD
102,7,51.1,2,2,2,1,9.09,176.47,5_OFFLOAD
