step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,47.4,3,0,0,0,15.96,254.48,noop
1,3,57.6,3,0,0,0,18.26,64.86,2_OFFLOAD
2,3,47.2,2,0,0,1,16.99,92.86,noop
3,3,69.4,2,0,0,1,20.1,61.45,noop
4,3,38.9,2,0,0,1,20.31,58.07,noop
5,3,64.6,2,0,0,1,19.87,60.86,noop
6,3,76.5,2,0,0,1,20.15,59.66,noop
7,3,49.0,2,0,0,1,20.12,59.03,noop
8,3,57.0,2,0,0,1,19.85,60.71,noop
9,3,70.3,2,0,0,1,20.16,58.13,noop
10,6,45.6,5,0,0,1,9.4,227.94,noop
11,6,49.1,5,0,0,1,11.48,112.32,4_LITE
12,6,47.7,4,1,0,1,12.08,112.24,noop
13,6,65.0,4,1,0,1,12.03,117.88,noop
14,6,76.6,4,1,0,1,12.72,107.33,1_SKIP
15,6,34.4,3,1,1,1,12.16,109.55,noop
16,6,43.2,3,1,1,1,11.71,118.87,1_FULL
17,6,32.3,4,1,0,1,11.78,112.67,noop
18,6,59.7,4,1,0,1,12.47,101.41,noop
19,6,60.4,4,1,0,1,12.71,114.23,noop
20,6,32.7,4,1,0,1,12.28,110.68,noop
21,6,33.3,4,1,0,1,11.67,113.54,noop
22,6,67.1,4,1,0,1,11.69,115.16,noop
23,6,51.9,4,1,0,1,12.05,101.41,noop
24,6,33.0,4,1,0,1,13.55,96.85,noop
25,6,10.0,4,1,0,1,12.69,112.85,noop
26,6,75.2,4,1,0,1,12.81,107.46,3_OFFLOAD
27,6,61.8,3,1,0,2,14.76,91.61,noop
28,6,74.3,3,1,0,2,15.46,81.24,noop
29,6,53.6,3,1,0,2,15.17,85.33,noop
30,3,60.9,2,0,0,1,19.58,80.79,noop
31,3,75.6,2,0,0,1,20.2,60.14,noop
32,3,73.9,2,0,0,1,20.07,58.69,noop
33,3,61.7,2,0,0,1,20.2,58.32,noop
34,3,83.4,2,0,0,1,19.26,63.06,noop
35,3,49.1,2,0,0,1,19.78,60.74,noop
36,3,81.7,2,0,0,1,19.61,61.06,noop
37,3,50.4,2,0,0,1,19.99,61.02,noop
38,3,65.4,2,0,0,1,20.42,58.89,noop
39,3,51.2,2,0,0,1,19.84,59.01,noop
40,3,74.9,2,0,0,1,19.76,61.3,noop
41,3,50.2,2,0,0,1,20.43,57.77,noop
42,3,72.5,2,0,0,1,20.46,56.64,noop
43,3,66.6,2,0,0,1,20.32,57.4,noop
44,3,78.3,2,0,0,1,19.42,63.72,noop
45,3,43.6,2,0,0,1,19.72,63.24,noop
46,3,70.6,2,0,0,1,19.86,63.46,noop
47,3,60.4,2,0,0,1,19.9,60.36,noop
48,3,59.0,2,0,0,1,20.0,61.64,1_OFFLOAD
49,6,54.3,4,0,0,2,13.78,106.31,1_FULL
50,6,91.0,5,0,0,1,12.44,106.57,4_LITE
51,6,91.4,4,1,0,1,13.09,88.96,3_OFFLOAD
52,6,65.4,3,1,0,2,14.49,90.26,noop
53,6,30.3,3,1,0,2,14.83,82.74,noop
54,6,37.2,3,1,0,2,14.48,82.94,noop
55,6,72.8,3,1,0,2,14.1,91.12,noop
56,6,77.6,3,1,0,2,14.37,84.36,noop
57,6,54.4,3,1,0,2,14.97,80.48,noop
58,6,58.6,3,1,0,2,14.54,82.9,noop
59,6,48.9,3,1,0,2,14.6,80.81,noop
60,6,74.6,3,1,0,2,14.6,83.34,noop
61,6,48.1,3,1,0,2,14.26,82.99,noop
62,6,47.8,3,1,0,2,14.13,84.55,noop
63,6,76.6,3,1,0,2,14.31,84.67,noop
64,6,45.5,3,1,0,2,14.45,85.45,noop
65,6,71.4,3,1,0,2,13.97,84.58,noop
66,6,48.2,3,1,0,2,14.06,86.61,noop
67,6,52.6,3,1,0,2,14.68,82.6,noop
68,6,51.2,3,1,0,2,14.5,84.3,noop
69,3,55.6,2,0,0,1,20.19,76.07,noop
70,3,67.3,2,0,0,1,19.87,61.12,noop
71,3,53.2,2,0,0,1,20.01,60.49,noop
72,3,75.0,2,0,0,1,19.83,60.58,noop
73,3,71.5,2,0,0,1,19.38,64.06,noop
74,3,39.7,2,0,0,1,19.62,62.96,noop
75,3,81.2,2,0,0,1,19.84,60.51,noop
76,3,54.6,2,0,0,1,19.62,63.39,noop
77,3,61.4,2,0,0,1,19.69,62.66,noop
78,3,62.4,2,0,0,1,19.92,62.2,noop
79,3,79.2,2,0,0,1,20.07,59.97,noop
80,3,60.9,2,0,0,1,20.2,56.69,noop
81,3,84.8,2,0,0,1,20.29,57.32,noop
82,3,53.5,2,0,0,1,19.94,59.62,noop
83,3,63.6,2,0,0,1,19.85,60.92,noop
84,3,80.7,2,0,0,1,20.05,59.75,noop
85,3,56.9,2,0,0,1,19.91,60.83,noop
86,3,63.2,2,0,0,1,20.12,60.73,noop
87,3,59.6,2,0,0,1,19.76,61.84,noop
88,7,61.2,6,0,0,1,9.65,221.64,noop
89,7,38.2,6,0,0,1,10.68,127.41,6_OFFLOAD
90,7,75.4,5,0,0,2,12.17,106.94,noop
91,7,29.9,5,0,0,2,11.13,106.4,noop
92,7,75.8,5,0,0,2,12.94,94.13,noop
93,7,81.2,5,0,0,2,12.58,95.28,noop
94,7,76.8,5,0,0,2,12.81,103.52,noop
95,7,69.2,5,0,0,2,12.82,100.27,noop
96,7,70.4,5,0,0,2,12.79,96.14,noop
97,7,8.0,5,0,0,2,12.81,96.5,noop
98,7,33.8,5,0,0,2,12.09,120.69,4_LITE
99,7,69.8,4,1,0,2,12.33,119.4,noop
100,7,96.2,4,1,0,2,12.59,97.84,noop
101,7,53.8,4,1,0,2,12.25,115.38,noop
102,7,65.2,4,1,0,2,12.3,95.99,noop
103,7,88.4,4,1,0,2,12.89,93.57,noop
104,7,77.3,4,1,0,2,12.05,112.79,2_FULL
105,7,63.1,5,1,0,1,11.26,126.69,2_OFFLOAD
106,7,39.6,4,1,0,2,11.48,129.85,noop
107,7,58.8,4,1,0,2,12.47,98.59,noop
108,3,60.4,2,0,0,1,18.78,87.07,noop
109,3,61.5,2,0,0,1,19.8,60.43,noop
110,3,72.2,2,0,0,1,19.44,62.87,noop
111,3,74.8,2,0,0,1,20.35,58.9,noop
112,3,73.0,2,0,0,1,19.69,62.35,noop
113,3,58.6,2,0,0,1,19.92,60.58,noop
114,3,57.6,2,0,0,1,19.68,63.0,noop
115,3,64.7,2,0,0,1,20.26,57.65,noop
116,3,47.6,2,0,0,1,19.8,61.81,noop
