step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,36.1,6,0,0,0,7.62,380.53,noop
1,6,67.0,6,0,0,0,7.39,294.6,0_OFFLOAD
2,6,17.3,5,0,0,1,9.76,195.7,3_LITE
3,6,40.7,4,1,0,1,11.5,136.13,5_LITE
4,6,54.3,3,2,0,1,13.71,129.92,1_LITE
5,6,67.4,2,3,0,1,15.28,115.06,2_LITE
6,6,65.9,1,4,0,1,14.58,123.65,4_LITE
7,6,43.6,0,5,0,1,13.72,141.53,0_LITE
8,6,54.3,0,6,0,0,12.23,157.06,noop
9,6,23.4,0,6,0,0,14.75,102.28,noop
10,6,56.2,0,6,0,0,14.2,113.05,noop
11,6,52.7,0,6,0,0,14.1,116.22,noop
12,6,68.9,0,6,0,0,14.46,113.14,noop
13,6,34.2,0,6,0,0,14.41,114.41,noop
14,6,52.4,0,6,0,0,13.98,108.48,noop
15,6,48.4,0,6,0,0,14.33,93.89,noop
16,6,10.4,0,6,0,0,13.47,116.22,noop
17,6,20.6,0,6,0,0,14.02,114.5,noop
18,6,60.8,0,6,0,0,14.33,88.93,noop
19,6,46.1,0,6,0,0,14.23,106.69,noop
20,6,51.5,0,6,0,0,14.7,101.52,noop
21,6,74.9,0,6,0,0,14.42,112.71,noop
22,6,28.5,0,6,0,0,14.63,81.31,noop
23,6,48.6,0,6,0,0,14.66,87.92,noop
24,6,74.0,0,6,0,0,14.01,109.49,noop
25,6,59.6,0,6,0,0,14.65,94.52,noop
26,6,27.9,0,6,0,0,13.67,116.64,noop
27,6,66.4,0,6,0,0,14.26,95.42,noop
28,6,58.0,0,6,0,0,14.12,87.81,noop
29,6,53.1,0,6,0,0,13.58,114.36,noop
30,6,44.7,0,6,0,0,13.65,109.0,noop
31,6,54.8,0,6,0,0,14.59,93.73,noop
32,6,54.2,0,6,0,0,13.91,108.46,noop
33,6,76.4,0,6,0,0,13.74,102.4,noop
34,6,44.2,0,6,0,0,14.87,95.84,noop
35,6,42.0,0,6,0,0,14.24,109.57,noop
36,6,44.3,0,6,0,0,14.42,81.89,noop
37,6,42.4,0,6,0,0,14.67,102.9,noop
38,6,27.2,0,6,0,0,14.19,109.46,noop
39,6,50.5,0,6,0,0,14.37,100.2,noop
40,6,83.6,0,6,0,0,14.64,106.59,noop
41,6,27.4,0,6,0,0,14.29,116.02,noop
42,6,44.2,0,6,0,0,13.82,113.38,noop
43,6,25.0,0,6,0,0,14.73,89.0,noop
44,6,61.9,0,6,0,0,14.52,112.74,noop
45,6,56.7,0,6,0,0,15.35,80.15,noop
46,6,57.3,0,6,0,0,14.72,90.51,noop
47,6,59.5,0,6,0,0,14.04,109.04,noop
48,6,80.5,0,6,0,0,14.51,93.25,noop
49,6,30.6,0,6,0,0,14.07,95.06,noop
50,6,91.6,0,6,0,0,14.65,95.55,noop
51,6,50.4,0,6,0,0,14.62,92.17,noop
52,6,36.9,0,6,0,0,14.04,105.45,noop
53,6,23.5,0,6,0,0,13.77,114.42,noop
54,6,31.9,0,6,0,0,14.54,90.0,noop
55,6,39.6,0,6,0,0,14.83,104.71,noop
56,6,77.8,0,6,0,0,15.1,79.07,noop
57,6,66.4,0,6,0,0,15.01,86.24,noop
58,6,51.4,0,6,0,0,14.98,80.68,noop
59,6,33.2,0,6,0,0,14.89,81.16,noop
60,6,47.0,0,6,0,0,14.01,116.82,noop
61,6,46.0,0,6,0,0,14.3,105.75,noop
62,6,66.3,0,6,0,0,14.4,109.45,noop
63,6,54.0,0,6,0,0,14.78,94.56,noop
64,6,42.4,0,6,0,0,15.42,79.15,noop
65,6,48.3,0,6,0,0,14.94,82.19,noop
66,6,45.2,0,6,0,0,15.5,78.34,noop
67,6,73.0,0,6,0,0,15.04,82.45,noop
68,6,44.6,0,6,0,0,14.73,88.66,noop
69,6,44.8,0,6,0,0,14.52,101.0,noop
70,6,54.8,0,6,0,0,14.4,96.91,noop
71,6,23.1,0,6,0,0,14.91,88.9,noop
72,6,39.6,0,6,0,0,14.26,107.64,noop
73,6,34.4,0,6,0,0,13.78,115.48,noop
74,6,38.5,0,6,0,0,14.36,102.19,noop
75,6,65.2,0,6,0,0,14.48,81.12,noop
76,6,59.2,0,6,0,0,14.82,105.41,noop
77,6,48.0,0,6,0,0,14.95,78.97,noop
78,6,12.0,0,6,0,0,14.76,83.11,noop
79,6,36.6,0,6,0,0,14.44,110.2,noop
80,6,51.5,0,6,0,0,15.05,81.51,noop
81,6,49.0,0,6,0,0,14.04,106.94,noop
82,6,53.9,0,6,0,0,14.16,109.41,noop
83,6,47.2,0,6,0,0,14.07,118.6,noop
84,6,41.8,0,6,0,0,15.44,91.57,noop
85,6,42.4,0,6,0,0,14.45,96.81,noop
86,6,79.8,0,6,0,0,14.87,92.34,noop
87,6,43.1,0,6,0,0,14.86,111.74,noop
88,6,59.6,0,6,0,0,15.35,81.43,noop
89,6,59.6,0,6,0,0,15.12,79.42,noop
