step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,43.2,6,0,0,0,10.69,368.52,noop
1,6,52.1,6,0,0,0,7.15,289.69,2_LITE
2,6,79.2,5,1,0,0,9.48,181.33,2_OFFLOAD
3,6,47.6,5,0,0,1,10.8,148.35,4_LITE
4,6,41.1,4,1,0,1,12.2,172.94,3_LITE
5,6,24.4,3,2,0,1,13.4,131.5,3_OFFLOAD
6,6,39.3,3,1,0,2,14.45,87.93,noop
7,6,47.6,3,1,0,2,15.44,78.35,noop
8,6,37.2,3,1,0,2,15.0,86.57,noop
9,6,43.6,3,1,0,2,15.14,78.66,noop
10,6,56.6,3,1,0,2,15.2,79.26,2_LITE
11,6,62.7,3,2,0,1,15.65,78.95,noop
12,6,45.4,3,2,0,1,15.2,78.97,3_LITE
13,6,40.6,3,3,0,0,13.28,130.43,3_OFFLOAD
14,6,50.9,3,2,0,1,14.74,91.23,noop
15,6,46.1,3,2,0,1,14.81,81.7,noop
16,6,32.6,3,2,0,1,15.07,87.83,noop
17,6,52.7,3,2,0,1,14.87,78.73,noop
18,6,78.2,3,2,0,1,15.44,88.35,noop
19,6,34.9,3,2,0,1,15.59,76.84,3_LITE
20,6,63.7,3,3,0,0,14.91,83.37,noop
21,6,68.2,3,3,0,0,14.3,93.2,noop
22,6,68.4,3,3,0,0,14.01,103.7,noop
23,6,62.4,3,3,0,0,15.02,82.82,noop
24,6,43.4,3,3,0,0,14.18,98.85,2_FULL
25,6,54.8,4,2,0,0,13.33,112.62,3_FULL
26,6,55.3,5,1,0,0,11.05,128.81,4_FULL
27,6,93.9,6,0,0,0,10.31,140.48,2_LITE
28,6,42.2,5,1,0,0,11.17,141.54,4_LITE
29,6,47.2,4,2,0,0,12.9,117.88,noop
30,6,68.0,4,2,0,0,12.51,95.64,noop
31,6,77.4,4,2,0,0,12.9,99.8,noop
32,6,85.6,4,2,0,0,12.93,105.96,noop
33,6,46.8,4,2,0,0,12.61,97.9,2_FULL
34,6,16.6,5,1,0,0,10.85,133.56,1_LITE
35,6,77.9,4,2,0,0,12.81,102.56,noop
36,6,91.9,4,2,0,0,13.1,91.9,0_LITE
37,6,52.4,3,3,0,0,13.4,103.64,noop
38,6,62.0,3,3,0,0,14.01,96.75,noop
39,6,62.0,3,3,0,0,13.58,94.19,noop
40,6,45.9,3,3,0,0,13.49,98.16,noop
41,6,34.8,3,3,0,0,13.56,92.92,0_FULL
42,6,75.8,4,2,0,0,12.8,102.4,noop
43,6,39.8,4,2,0,0,12.27,102.28,1_FULL
44,6,60.3,5,1,0,0,11.19,123.37,noop
45,6,33.2,5,1,0,0,11.25,129.83,1_LITE
46,6,60.0,4,2,0,0,12.66,109.49,noop
47,6,17.2,4,2,0,0,13.15,89.27,noop
48,6,8.8,4,2,0,0,12.98,93.22,noop
49,6,54.2,4,2,0,0,13.34,89.36,noop
50,6,48.1,4,2,0,0,13.82,90.28,1_FULL
51,6,54.8,5,1,0,0,12.36,98.81,4_FULL
52,6,29.1,6,0,0,0,10.75,120.54,noop
53,6,73.9,6,0,0,0,10.95,125.84,noop
54,6,23.7,6,0,0,0,10.98,126.87,noop
55,6,61.9,6,0,0,0,11.13,119.32,noop
56,6,53.0,6,0,0,0,11.03,135.1,noop
57,6,36.8,6,0,0,0,10.86,120.36,noop
58,6,77.0,6,0,0,0,11.12,125.86,noop
59,6,67.0,6,0,0,0,11.02,133.35,noop
60,6,60.6,6,0,0,0,11.58,116.26,noop
61,6,57.9,6,0,0,0,11.34,134.72,3_LITE
62,6,57.2,5,1,0,0,11.59,124.58,4_LITE
63,6,56.8,4,2,0,0,13.38,108.8,noop
64,6,55.4,4,2,0,0,13.37,93.97,noop
65,6,19.8,4,2,0,0,13.29,92.16,noop
66,6,81.2,4,2,0,0,13.73,94.12,noop
67,6,31.2,4,2,0,0,13.59,87.03,3_FULL
68,6,60.3,5,1,0,0,11.99,103.26,noop
69,6,39.2,5,1,0,0,11.15,120.19,1_LITE
70,6,44.0,4,2,0,0,11.99,129.28,1_OFFLOAD
71,6,21.7,4,1,0,1,12.89,98.38,noop
72,6,42.9,4,1,0,1,13.26,92.3,noop
73,6,62.2,4,1,0,1,12.44,100.66,noop
74,6,62.9,4,1,0,1,13.03,101.18,noop
75,6,42.4,4,1,0,1,13.63,91.32,1_LITE
76,6,77.3,4,2,0,0,12.81,92.7,noop
77,6,15.0,4,2,0,0,12.89,103.45,1_FULL
78,6,32.9,5,1,0,0,11.06,134.61,2_LITE
79,6,47.9,4,2,0,0,12.77,102.89,noop
80,6,54.2,4,2,0,0,13.05,90.76,noop
81,6,42.8,4,2,0,0,13.21,96.79,noop
82,6,88.0,4,2,0,0,13.33,89.23,noop
83,6,55.5,4,2,0,0,13.29,98.94,2_FULL
84,6,29.6,5,1,0,0,11.69,118.38,4_FULL
85,6,37.5,6,0,0,0,10.77,131.41,noop
86,6,40.5,6,0,0,0,10.47,116.67,noop
87,6,40.6,6,0,0,0,11.44,118.98,noop
88,6,36.8,6,0,0,0,11.02,124.26,noop
89,6,49.8,6,0,0,0,11.41,105.5,noop
