step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,47.2,3,0,0,0,15.79,270.89,noop
1,3,52.2,3,0,0,0,16.47,72.54,2_LITE
2,3,37.8,2,1,0,0,16.31,103.97,1_OFFLOAD
3,3,63.6,1,1,0,1,18.92,78.54,0_OFFLOAD
4,3,32.9,0,1,0,2,17.6,95.51,1_FULL
5,3,61.0,1,1,0,1,18.93,70.64,1_OFFLOAD
6,3,38.6,0,1,0,2,18.01,83.52,1_FULL
7,3,70.2,1,1,0,1,18.12,74.86,1_OFFLOAD
8,3,35.2,0,1,0,2,17.97,83.73,1_FULL
9,3,53.6,1,1,0,1,18.76,71.68,noop
10,4,73.8,2,1,0,1,16.2,80.36,noop
11,4,65.7,2,1,0,1,17.53,70.18,3_LITE
12,4,40.9,1,2,0,1,16.93,97.48,noop
13,4,62.6,1,2,0,1,18.37,65.59,noop
14,4,60.0,1,2,0,1,18.65,64.95,2_FULL
15,4,62.1,2,1,0,1,17.44,68.21,2_LITE
16,4,46.9,1,2,0,1,18.39,68.98,noop
17,4,55.4,1,2,0,1,18.57,68.95,noop
18,4,70.8,1,2,0,1,18.78,64.67,noop
19,4,62.6,1,2,0,1,18.34,68.21,noop
20,5,68.3,2,2,0,1,16.76,78.25,noop
21,5,65.2,2,2,0,1,16.26,74.77,noop
22,5,72.3,2,2,0,1,15.99,75.45,noop
23,5,87.1,2,2,0,1,15.3,91.61,noop
24,5,67.2,2,2,0,1,16.39,77.26,noop
25,5,43.2,2,2,0,1,17.07,72.41,noop
26,5,65.2,2,2,0,1,16.89,70.1,noop
27,5,42.8,2,2,0,1,15.94,85.81,noop
28,5,66.7,2,2,0,1,17.13,71.18,noop
29,5,59.7,2,2,0,1,16.78,74.11,noop
30,6,55.6,3,2,0,1,14.03,106.88,noop
31,6,67.7,3,2,0,1,14.92,86.03,noop
32,6,63.5,3,2,0,1,15.28,77.95,noop
33,6,52.0,3,2,0,1,14.62,90.42,noop
34,6,55.4,3,2,0,1,14.74,83.62,noop
35,6,52.1,3,2,0,1,15.26,78.18,noop
36,6,50.2,3,2,0,1,14.85,83.09,noop
37,6,48.3,3,2,0,1,14.15,101.4,noop
38,6,42.5,3,2,0,1,15.03,99.81,noop
39,6,84.5,3,2,0,1,14.98,86.3,noop
40,7,63.7,4,2,0,1,12.2,169.87,noop
41,7,16.6,4,2,0,1,12.36,116.53,noop
42,7,45.9,4,2,0,1,11.97,105.97,noop
43,7,33.9,4,2,0,1,12.69,102.63,noop
44,7,63.2,4,2,0,1,12.67,96.65,noop
45,7,87.8,4,2,0,1,13.07,94.69,noop
46,7,90.0,4,2,0,1,12.93,115.11,noop
47,7,28.8,4,2,0,1,13.19,105.56,noop
48,7,30.9,4,2,0,1,12.56,102.3,noop
49,7,58.0,4,2,0,1,13.6,99.37,noop
50,7,73.3,4,2,0,1,12.77,96.11,noop
51,7,70.2,4,2,0,1,12.48,97.39,noop
52,7,64.8,4,2,0,1,12.01,108.21,noop
53,7,73.8,4,2,0,1,11.84,118.82,noop
54,7,60.9,4,2,0,1,12.5,117.27,1_OFFLOAD
55,7,60.8,3,2,0,2,14.12,103.29,1_FULL
56,7,9.7,4,2,0,1,12.69,105.35,1_OFFLOAD
57,7,59.2,3,2,0,2,13.91,92.85,1_FULL
58,7,66.8,4,2,0,1,13.13,98.8,1_OFFLOAD
