step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,44.5,6,0,0,0,8.02,374.98,noop
1,6,75.8,6,0,0,0,6.83,326.74,3_OFFLOAD
2,6,29.8,5,0,0,1,11.61,114.37,0_OFFLOAD
3,6,86.5,4,0,0,2,13.34,107.41,0_FULL
4,6,44.5,5,0,0,1,13.02,103.55,0_OFFLOAD
5,6,57.4,4,0,0,2,14.47,92.03,0_FULL
6,6,75.3,5,0,0,1,14.4,86.63,0_OFFLOAD
7,6,56.2,4,0,0,2,14.54,98.59,0_FULL
8,6,77.4,5,0,0,1,13.75,93.6,0_OFFLOAD
9,6,69.3,4,0,0,2,15.09,83.13,0_LITE
10,6,50.7,4,1,0,1,14.96,92.87,0_OFFLOAD
11,6,58.6,4,0,0,2,14.85,83.92,0_LITE
12,6,78.8,4,1,0,1,14.28,84.85,0_OFFLOAD
13,6,51.0,4,0,0,2,14.95,86.08,0_LITE
14,6,31.0,4,1,0,1,13.6,87.82,0_OFFLOAD
15,6,68.6,4,0,0,2,14.23,94.23,0_LITE
16,6,19.6,4,1,0,1,13.06,104.32,0_OFFLOAD
17,6,48.7,4,0,0,2,14.42,94.99,0_LITE
18,6,28.5,4,1,0,1,13.07,109.5,0_OFFLOAD
19,6,70.8,4,0,0,2,14.25,102.71,0_LITE
20,6,45.8,4,1,0,1,13.21,110.53,0_OFFLOAD
21,6,65.5,4,0,0,2,15.23,86.71,0_FULL
22,6,48.0,5,0,0,1,13.04,107.04,0_OFFLOAD
23,6,50.3,4,0,0,2,13.55,105.71,0_FULL
24,6,51.3,5,0,0,1,12.82,111.03,0_OFFLOAD
25,6,45.8,4,0,0,2,13.91,100.75,0_FULL
26,6,59.2,5,0,0,1,12.31,109.48,0_OFFLOAD
27,6,45.2,4,0,0,2,13.95,90.69,0_FULL
28,6,62.9,5,0,0,1,13.11,97.83,0_OFFLOAD
29,6,11.0,4,0,0,2,15.19,86.47,0_FULL
30,6,72.1,5,0,0,1,13.17,103.99,0_OFFLOAD
31,6,52.2,4,0,0,2,13.22,114.42,0_LITE
32,6,17.8,4,1,0,1,12.99,107.4,0_OFFLOAD
33,6,69.3,4,0,0,2,13.85,106.22,0_LITE
34,6,12.5,4,1,0,1,13.28,97.29,0_OFFLOAD
35,6,53.4,4,0,0,2,13.12,110.95,0_LITE
36,6,56.0,4,1,0,1,14.03,84.38,0_OFFLOAD
37,6,60.5,4,0,0,2,14.88,87.47,0_LITE
38,6,9.4,4,1,0,1,12.75,96.98,0_OFFLOAD
39,6,42.6,4,0,0,2,14.43,91.2,0_LITE
40,6,79.3,4,1,0,1,13.62,105.58,0_OFFLOAD
41,6,62.1,4,0,0,2,14.58,95.54,0_LITE
42,6,76.5,4,1,0,1,14.98,79.05,0_OFFLOAD
43,6,52.4,4,0,0,2,15.72,80.11,0_FULL
44,6,50.0,5,0,0,1,13.41,93.72,0_OFFLOAD
45,6,48.2,4,0,0,2,14.9,81.01,0_FULL
