step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,46.6,3,0,0,0,16.45,249.79,noop
1,3,53.6,3,0,0,0,17.98,65.5,1_OFFLOAD
2,3,73.1,2,0,0,1,17.22,84.74,0_OFFLOAD
3,3,64.8,1,0,0,2,17.65,86.83,noop
4,3,57.9,1,0,0,2,17.67,81.16,noop
5,3,54.4,1,0,0,2,19.62,64.14,noop
6,3,61.9,1,0,0,2,18.57,70.1,noop
7,3,46.3,1,0,0,2,18.94,71.63,noop
8,3,65.5,1,0,0,2,19.23,66.32,noop
9,3,56.4,1,0,0,2,18.59,72.04,noop
10,6,72.0,4,0,0,2,11.84,171.56,0_FULL
11,6,67.2,5,0,0,1,10.28,176.13,3_OFFLOAD
12,6,46.4,4,0,0,2,13.51,101.01,5_LITE
13,6,41.6,3,1,0,2,13.86,93.23,noop
14,6,29.4,3,1,0,2,13.92,89.48,noop
15,6,52.2,3,1,0,2,14.45,83.55,noop
16,6,67.4,3,1,0,2,14.31,86.2,noop
17,6,54.0,3,1,0,2,14.59,81.02,noop
18,6,54.0,3,1,0,2,14.32,83.52,noop
19,6,50.9,3,1,0,2,14.09,84.17,noop
20,6,60.7,3,1,0,2,14.67,83.57,noop
21,6,34.1,3,1,0,2,14.39,84.13,noop
22,6,70.6,3,1,0,2,14.69,82.6,noop
23,6,67.2,3,1,0,2,14.16,85.22,noop
24,6,61.6,3,1,0,2,14.06,86.02,noop
25,6,56.4,3,1,0,2,14.16,87.57,noop
26,6,70.1,3,1,0,2,14.35,85.71,noop
27,6,45.0,3,1,0,2,14.1,84.86,noop
28,6,65.5,3,1,0,2,14.52,87.67,noop
29,6,52.6,3,1,0,2,14.11,86.77,noop
30,3,62.3,2,0,0,1,20.54,74.9,0_OFFLOAD
31,3,63.8,1,0,0,2,18.24,78.91,noop
32,3,58.6,1,0,0,2,17.7,78.34,noop
33,3,54.3,1,0,0,2,18.65,73.43,noop
34,3,66.6,1,0,0,2,19.16,67.76,noop
35,3,47.0,1,0,0,2,19.64,67.6,noop
36,3,62.4,1,0,0,2,19.11,67.52,noop
37,3,60.8,1,0,0,2,19.64,63.9,noop
38,3,46.0,1,0,0,2,19.11,68.88,noop
39,3,57.7,1,0,0,2,18.15,71.49,noop
40,3,44.4,1,0,0,2,18.66,70.28,noop
41,3,45.4,1,0,0,2,18.55,70.02,noop
42,3,65.6,1,0,0,2,19.0,68.33,noop
43,3,45.0,1,0,0,2,18.84,69.96,noop
44,3,54.6,1,0,0,2,18.93,68.6,noop
45,3,56.2,1,0,0,2,18.63,70.82,noop
46,3,47.5,1,0,0,2,18.93,69.82,noop
47,3,62.2,1,0,0,2,18.4,71.74,noop
48,3,59.0,1,0,0,2,19.03,71.98,noop
49,6,99.0,4,0,0,2,12.88,120.69,noop
50,6,51.0,4,0,0,2,14.88,81.15,5_LITE
51,6,83.4,3,1,0,2,14.86,82.26,noop
52,6,61.6,3,1,0,2,14.99,82.53,noop
53,6,33.6,3,1,0,2,15.14,78.11,noop
54,6,50.4,3,1,0,2,14.96,84.52,noop
55,6,62.8,3,1,0,2,14.65,88.53,noop
56,6,71.6,3,1,0,2,14.61,87.8,noop
57,6,46.3,3,1,0,2,15.02,79.65,noop
58,6,45.6,3,1,0,2,15.26,78.77,noop
59,6,60.0,3,1,0,2,15.47,78.48,3_SKIP
60,6,32.8,2,1,1,2,13.02,94.84,noop
61,6,47.7,2,1,1,2,12.67,109.19,noop
62,6,28.7,2,1,1,2,12.75,101.75,noop
63,6,55.5,2,1,1,2,12.36,112.82,noop
64,6,56.0,2,1,1,2,13.14,96.32,noop
65,6,35.6,2,1,1,2,12.96,98.82,noop
66,6,50.9,2,1,1,2,13.41,102.95,noop
67,6,58.6,2,1,1,2,12.75,99.15,noop
68,6,54.5,2,1,1,2,13.84,89.4,noop
69,3,55.0,1,0,0,2,18.4,82.0,noop
70,3,57.5,1,0,0,2,19.02,70.83,noop
71,3,64.6,1,0,0,2,18.55,71.33,noop
72,3,51.7,1,0,0,2,18.84,68.68,noop
73,3,64.6,1,0,0,2,18.81,69.15,1_LITE
74,3,58.3,1,1,0,1,20.19,62.39,1_OFFLOAD
75,3,44.4,1,0,0,2,18.61,76.08,noop
76,3,52.4,1,0,0,2,19.1,71.79,noop
77,3,65.1,1,0,0,2,19.09,67.27,noop
78,3,41.1,1,0,0,2,18.64,71.06,noop
79,3,60.3,1,0,0,2,19.12,69.92,noop
80,3,60.7,1,0,0,2,19.08,69.28,noop
81,3,54.3,1,0,0,2,18.59,76.69,noop
82,3,67.2,1,0,0,2,18.75,69.87,noop
83,3,68.8,1,0,0,2,18.41,70.45,noop
84,3,65.6,1,0,0,2,18.42,70.5,noop
85,3,47.0,1,0,0,2,19.21,68.48,noop
86,3,58.9,1,0,0,2,18.96,69.63,noop
87,3,41.6,1,0,0,2,19.25,67.61,noop
