step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,30.5,4,0,0,0,9.69,324.48,noop
1,4,64.1,4,0,0,0,14.17,91.18,3_LITE
2,4,51.5,3,1,0,0,12.13,158.18,2_OFFLOAD
3,4,57.4,2,1,0,1,18.21,75.83,3_SKIP
4,4,45.9,2,0,1,1,16.93,75.75,1_OFFLOAD
5,4,34.1,1,0,1,2,15.62,94.03,3_LITE
6,4,50.0,1,1,0,2,17.61,70.88,1_SKIP
7,4,29.0,1,1,1,1,15.04,84.57,noop
8,4,49.5,1,1,1,1,15.06,93.98,1_OFFLOAD
9,4,62.5,1,1,0,2,15.88,99.19,1_SKIP
10,4,46.5,1,1,1,1,15.34,84.19,noop
11,4,48.7,1,1,1,1,14.52,93.52,1_OFFLOAD
12,4,51.1,1,1,0,2,17.05,79.8,1_SKIP
13,4,38.4,1,1,1,1,16.16,78.72,noop
14,4,38.3,1,1,1,1,15.31,91.23,1_OFFLOAD
15,7,62.5,4,1,0,2,10.44,146.83,1_SKIP
16,7,50.6,4,1,1,1,10.89,132.29,6_OFFLOAD
17,7,62.4,3,1,1,2,10.92,140.96,noop
18,7,74.1,3,1,1,2,11.46,120.07,noop
19,7,43.0,3,1,1,2,11.88,111.2,noop
20,7,38.7,3,1,1,2,11.16,128.34,noop
21,7,60.6,3,1,1,2,11.9,110.22,noop
22,7,47.3,3,1,1,2,11.31,116.72,noop
23,7,64.3,3,1,1,2,11.88,121.76,noop
24,7,43.6,3,1,1,2,11.53,121.14,noop
25,7,43.6,3,1,1,2,11.39,123.93,noop
26,7,52.4,3,1,1,2,11.61,111.7,noop
27,7,68.2,3,1,1,2,10.96,112.53,noop
28,7,61.5,3,1,1,2,11.23,135.98,noop
29,7,35.7,3,1,1,2,11.56,109.93,noop
30,7,58.4,3,1,1,2,11.41,114.52,noop
31,7,59.8,3,1,1,2,10.83,128.39,noop
32,7,40.4,3,1,1,2,11.42,119.75,noop
33,7,52.7,3,1,1,2,11.32,126.43,noop
34,4,42.8,1,1,1,1,14.12,99.16,noop
35,4,45.1,1,1,1,1,15.07,85.48,noop
36,4,47.9,1,1,1,1,14.88,95.99,noop
37,4,46.6,1,1,1,1,15.61,87.74,noop
38,4,55.4,1,1,1,1,15.15,86.28,noop
39,4,59.5,1,1,1,1,15.54,89.49,noop
40,4,37.7,1,1,1,1,14.98,90.4,noop
41,4,56.1,1,1,1,1,15.46,92.88,noop
42,4,60.3,1,1,1,1,15.52,84.07,noop
43,4,53.1,1,1,1,1,15.07,85.08,noop
44,4,54.0,1,1,1,1,15.33,81.12,noop
45,4,62.8,1,1,1,1,15.57,84.07,noop
46,4,78.6,1,1,1,1,15.58,86.3,noop
47,4,54.0,1,1,1,1,14.86,93.08,noop
48,4,54.9,1,1,1,1,15.16,88.5,noop
49,4,27.4,1,1,1,1,15.01,85.41,noop
50,4,55.3,1,1,1,1,15.48,81.29,noop
51,4,40.4,1,1,1,1,15.14,89.64,1_OFFLOAD
52,4,58.7,1,1,0,2,17.04,76.97,noop
53,4,57.6,1,1,0,2,17.9,71.47,noop
54,4,65.4,1,1,0,2,18.34,64.33,noop
55,4,56.4,1,1,0,2,17.85,70.88,noop
56,4,75.1,1,1,0,2,17.58,71.31,1_SKIP
57,4,41.2,1,1,1,1,15.95,81.23,noop
