step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
103,7,63.7,4,2,0,1,13.16,95.4,0_LITE
104,7,80.3,3,3,0,1,13.88,98.97,0_FULL
105,7,35.9,4,2,0,1,13.05,109.34,0_LITE
106,7,29.0,3,3,0,1,13.1,114.63,0_FULL
107,7,36.5,4,2,0,1,12.15,109.66,0_LITE
108,3,47.6,0,3,0,0,21.44,93.46,0_FULL
109,3,50.9,1,2,0,0,20.72,57.25,0_LITE
110,3,40.3,0,3,0,0,23.28,47.61,0_FULL
111,3,69.7,1,2,0,0,20.19,61.09,0_LITE
112,3,47.8,0,3,0,0,23.07,48.81,0_FULL
113,3,72.8,1,2,0,0,19.69,64.52,0_LITE
114,3,44.8,0,3,0,0,23.33,48.33,0_FULL
115,3,57.7,1,2,0,0,20.93,55.24,0_LITE
116,3,42.2,0,3,0,0,23.36,47.31,0_FULL
