step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,50.8,4,0,0,0,12.62,301.97,noop
1,4,34.1,4,0,0,0,11.08,175.06,noop
2,4,43.1,4,0,0,0,16.67,74.24,noop
3,4,66.8,4,0,0,0,16.12,76.77,noop
4,4,43.9,4,0,0,0,15.89,72.0,noop
5,4,72.5,4,0,0,0,16.2,69.7,noop
6,4,51.4,4,0,0,0,16.39,71.28,noop
7,4,32.4,4,0,0,0,16.42,67.67,noop
8,4,40.8,4,0,0,0,16.07,71.22,noop
9,4,74.1,4,0,0,0,16.61,71.69,noop
10,4,45.8,4,0,0,0,16.46,68.77,noop
11,4,98.4,4,0,0,0,16.3,70.3,noop
12,4,40.2,4,0,0,0,16.16,70.27,noop
13,4,35.1,4,0,0,0,16.15,72.3,noop
14,4,39.8,4,0,0,0,15.75,78.03,noop
15,7,24.3,7,0,0,0,6.45,357.57,0_LITE
16,7,10.5,6,1,0,0,8.45,207.12,1_LITE
17,7,18.1,5,2,0,0,8.1,242.56,2_LITE
18,7,75.4,4,3,0,0,11.04,157.18,3_LITE
19,7,74.7,3,4,0,0,11.48,174.46,5_LITE
20,7,78.0,2,5,0,0,12.35,176.72,6_LITE
21,7,34.6,1,6,0,0,12.02,190.23,4_LITE
22,7,49.3,0,7,0,0,10.72,190.23,noop
23,7,41.8,0,7,0,0,12.37,120.78,noop
24,7,46.7,0,7,0,0,13.38,120.26,noop
25,7,21.8,0,7,0,0,11.92,120.96,noop
26,7,57.5,0,7,0,0,12.25,127.46,noop
27,7,9.5,0,7,0,0,12.52,107.18,noop
28,7,49.3,0,7,0,0,12.62,124.89,noop
29,7,80.3,0,7,0,0,12.38,132.26,noop
30,7,70.1,0,7,0,0,12.65,117.14,noop
31,7,5.8,0,7,0,0,12.28,128.1,noop
32,7,42.8,0,7,0,0,12.88,117.81,noop
33,7,39.5,0,7,0,0,12.34,114.85,noop
34,7,30.0,0,7,0,0,12.73,116.88,noop
35,4,55.9,0,4,0,0,17.87,85.81,noop
36,4,74.1,0,4,0,0,19.38,59.77,noop
37,4,56.1,0,4,0,0,19.71,55.82,noop
38,4,53.2,0,4,0,0,19.68,55.59,noop
39,4,57.4,0,4,0,0,19.58,57.19,noop
40,4,25.6,0,4,0,0,19.12,57.18,noop
41,4,59.6,0,4,0,0,19.55,56.42,noop
42,4,51.4,0,4,0,0,20.26,55.02,noop
43,4,55.2,0,4,0,0,19.74,55.45,noop
44,4,57.9,0,4,0,0,19.53,56.86,noop
45,4,42.2,0,4,0,0,18.79,68.3,noop
46,4,45.6,0,4,0,0,18.95,71.5,noop
47,4,57.3,0,4,0,0,19.46,55.98,noop
48,4,55.9,0,4,0,0,19.45,57.42,noop
49,4,50.9,0,4,0,0,19.35,57.13,noop
50,4,56.8,0,4,0,0,19.47,57.85,noop
51,4,55.8,0,4,0,0,19.67,55.56,noop
52,4,49.9,0,4,0,0,19.66,57.17,noop
53,4,59.0,0,4,0,0,19.45,57.48,noop
54,4,51.9,0,4,0,0,19.41,58.16,noop
55,4,64.7,0,4,0,0,19.64,57.0,noop
56,4,51.8,0,4,0,0,19.02,68.68,noop
57,4,58.2,0,4,0,0,19.63,56.02,noop
58,4,72.6,0,4,0,0,19.82,57.48,noop
59,4,69.0,0,4,0,0,19.54,56.0,noop
