step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,28.6,3,0,0,0,15.76,252.6,noop
1,3,80.9,3,0,0,0,16.46,67.01,noop
2,3,67.8,3,0,0,0,16.23,67.22,noop
3,3,71.8,3,0,0,0,16.28,68.89,noop
4,3,89.9,3,0,0,0,17.41,68.03,noop
5,3,50.6,3,0,0,0,18.82,60.16,noop
6,3,26.8,3,0,0,0,18.65,60.17,noop
7,3,74.1,3,0,0,0,18.18,77.37,noop
8,3,63.1,3,0,0,0,18.32,63.75,noop
9,3,43.5,3,0,0,0,18.98,59.38,noop
10,6,50.2,6,0,0,0,8.11,259.07,0_LITE
11,6,50.8,5,1,0,0,11.4,177.4,3_LITE
12,6,47.8,4,2,0,0,11.58,257.05,2_LITE
13,6,69.0,3,3,0,0,12.78,148.9,2_OFFLOAD
14,6,87.2,3,2,0,1,14.52,92.6,noop
15,6,47.6,3,2,0,1,15.27,78.56,noop
16,6,33.5,3,2,0,1,15.98,72.84,noop
17,6,62.8,3,2,0,1,15.29,76.36,noop
18,6,38.0,3,2,0,1,15.82,77.48,2_LITE
19,6,33.4,3,3,0,0,14.54,82.1,0_FULL
20,6,75.6,4,2,0,0,13.52,97.8,noop
21,6,49.1,4,2,0,0,13.75,98.14,2_FULL
22,6,50.3,5,1,0,0,11.26,132.83,2_LITE
23,6,33.1,4,2,0,0,12.65,117.11,noop
24,6,12.9,4,2,0,0,12.88,91.59,noop
25,6,87.6,4,2,0,0,12.66,95.16,noop
26,6,58.6,4,2,0,0,12.45,102.21,noop
27,6,98.7,4,2,0,0,12.74,98.85,0_LITE
28,6,61.0,3,3,0,0,13.76,100.39,noop
29,6,56.8,3,3,0,0,14.27,96.35,noop
30,3,51.9,1,2,0,0,21.41,65.14,noop
31,3,65.1,1,2,0,0,21.81,52.99,noop
32,3,54.9,1,2,0,0,22.11,50.16,0_FULL
33,3,79.7,2,1,0,0,20.24,55.05,noop
34,3,27.0,2,1,0,0,20.75,53.57,2_FULL
35,3,40.8,3,0,0,0,18.71,60.46,noop
36,3,67.1,3,0,0,0,18.88,60.47,noop
37,3,89.9,3,0,0,0,18.4,60.82,noop
38,3,75.6,3,0,0,0,18.71,59.44,noop
39,3,54.7,3,0,0,0,19.42,59.18,noop
40,3,64.4,3,0,0,0,19.35,58.93,noop
41,3,53.4,3,0,0,0,18.7,59.31,noop
42,3,34.7,3,0,0,0,18.92,59.12,noop
43,3,68.1,3,0,0,0,18.73,59.0,noop
44,3,80.8,3,0,0,0,18.67,59.73,noop
45,3,51.0,3,0,0,0,18.82,60.42,noop
46,3,52.3,3,0,0,0,19.11,58.59,noop
47,3,62.6,3,0,0,0,18.42,59.81,noop
48,3,95.6,3,0,0,0,18.47,59.35,1_LITE
49,3,57.6,2,1,0,0,20.15,61.01,noop
50,6,67.3,5,1,0,0,11.83,131.09,noop
51,6,38.7,5,1,0,0,10.62,118.44,2_LITE
52,6,81.8,4,2,0,0,12.7,117.27,noop
53,6,42.8,4,2,0,0,13.21,106.83,noop
54,6,86.3,4,2,0,0,12.83,98.69,noop
55,6,74.1,4,2,0,0,13.03,108.94,noop
56,6,91.5,4,2,0,0,12.95,97.15,0_LITE
57,6,64.2,3,3,0,0,13.28,95.89,noop
58,6,21.3,3,3,0,0,13.92,99.54,noop
59,6,29.2,3,3,0,0,12.99,100.93,noop
60,6,36.5,3,3,0,0,15.05,86.6,noop
61,6,72.8,3,3,0,0,15.76,83.17,noop
62,6,49.4,3,3,0,0,14.27,89.9,0_FULL
63,6,59.3,4,2,0,0,13.79,83.39,noop
64,6,62.9,4,2,0,0,13.18,98.46,noop
65,6,42.8,4,2,0,0,12.1,98.91,1_FULL
66,6,75.9,5,1,0,0,10.32,130.91,5_LITE
67,6,54.3,4,2,0,0,12.74,110.35,noop
68,6,49.7,4,2,0,0,12.76,118.15,noop
69,6,46.5,4,2,0,0,13.46,87.21,noop
70,3,55.5,2,1,0,0,19.96,71.4,noop
71,3,79.2,2,1,0,0,20.64,54.11,noop
72,3,38.4,2,1,0,0,20.65,54.44,2_FULL
