step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,37.4,3,0,0,0,10.27,315.2,noop
1,3,66.4,3,0,0,0,16.81,73.35,noop
2,3,70.0,3,0,0,0,18.12,66.68,noop
3,3,89.9,3,0,0,0,18.78,61.09,noop
4,3,91.2,3,0,0,0,18.32,59.99,noop
5,3,61.3,3,0,0,0,18.67,59.67,noop
6,3,74.8,3,0,0,0,18.77,60.11,0_OFFLOAD
7,3,57.3,2,0,0,1,20.32,77.74,noop
8,3,68.9,2,0,0,1,21.28,56.72,noop
9,3,79.0,2,0,0,1,21.39,57.96,noop
10,4,49.3,3,0,0,1,15.98,77.66,noop
11,4,60.9,3,0,0,1,16.83,73.77,3_LITE
12,4,73.0,2,1,0,1,17.84,74.74,noop
13,4,64.7,2,1,0,1,18.75,62.15,noop
14,4,60.4,2,1,0,1,18.1,68.88,noop
15,4,55.5,2,1,0,1,18.5,63.8,noop
16,4,66.2,2,1,0,1,17.85,67.05,noop
17,4,59.0,2,1,0,1,17.98,66.62,noop
18,4,77.0,2,1,0,1,18.04,67.42,noop
19,4,53.1,2,1,0,1,18.29,64.8,noop
20,5,34.7,3,1,0,1,15.65,87.93,noop
21,5,49.0,3,1,0,1,15.72,75.98,noop
22,5,42.6,3,1,0,1,14.99,87.16,noop
23,5,53.0,3,1,0,1,14.58,87.06,noop
24,5,42.0,3,1,0,1,15.03,80.31,noop
25,5,47.1,3,1,0,1,15.66,76.76,noop
26,5,69.6,3,1,0,1,15.7,74.66,noop
27,5,58.3,3,1,0,1,15.65,75.21,noop
28,5,43.6,3,1,0,1,15.21,78.64,noop
29,5,56.1,3,1,0,1,15.56,77.77,noop
30,6,42.7,4,1,0,1,11.52,171.7,noop
31,6,23.9,4,1,0,1,11.82,133.59,noop
32,6,36.7,4,1,0,1,12.38,116.27,noop
33,6,65.8,4,1,0,1,12.24,103.58,noop
34,6,58.4,4,1,0,1,11.94,103.42,noop
35,6,45.9,4,1,0,1,11.97,102.48,noop
36,6,81.5,4,1,0,1,13.35,106.3,noop
37,6,88.5,4,1,0,1,12.49,94.15,noop
38,6,52.1,4,1,0,1,12.78,111.58,noop
39,6,62.4,4,1,0,1,13.82,89.35,noop
40,7,59.2,5,1,0,1,10.42,213.37,noop
41,7,61.5,5,1,0,1,10.69,132.31,noop
42,7,65.0,5,1,0,1,10.94,130.97,noop
43,7,40.5,5,1,0,1,10.69,134.05,noop
44,7,43.6,5,1,0,1,10.48,151.15,noop
45,7,55.4,5,1,0,1,10.67,115.38,noop
46,7,68.1,5,1,0,1,10.59,148.46,noop
47,7,33.2,5,1,0,1,11.39,117.93,noop
48,7,70.0,5,1,0,1,11.4,114.03,noop
49,7,68.8,5,1,0,1,11.68,130.46,noop
50,7,56.8,5,1,0,1,11.39,138.75,noop
51,7,58.9,5,1,0,1,11.47,129.29,noop
52,7,49.4,5,1,0,1,11.61,114.45,noop
53,7,55.2,5,1,0,1,11.34,137.27,noop
54,7,33.6,5,1,0,1,11.18,120.8,noop
55,7,59.6,5,1,0,1,10.66,133.44,noop
56,7,64.6,5,1,0,1,10.83,118.58,noop
57,7,44.2,5,1,0,1,11.17,130.95,noop
58,7,42.7,5,1,0,1,10.69,149.77,noop
