step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,42.2,6,0,0,0,11.2,346.35,noop
1,6,99.4,6,0,0,0,9.67,274.39,4_LITE
2,6,39.3,5,1,0,0,9.26,213.27,5_LITE
3,6,39.9,4,2,0,0,11.18,210.94,3_LITE
4,6,74.2,3,3,0,0,12.55,153.13,1_LITE
5,6,19.6,2,4,0,0,14.89,148.78,1_OFFLOAD
6,6,54.7,2,3,0,1,15.89,82.85,1_LITE
7,6,39.0,2,4,0,0,15.71,83.69,2_LITE
8,6,39.9,1,5,0,0,13.34,159.01,2_SKIP
9,6,66.3,1,4,1,0,12.29,122.48,1_OFFLOAD
10,6,55.1,1,3,1,1,11.35,128.56,2_LITE
11,6,68.3,1,4,0,1,15.22,82.78,2_SKIP
12,6,67.9,1,3,1,1,13.26,99.68,5_OFFLOAD
13,6,61.8,1,2,1,2,12.87,113.28,5_LITE
14,6,36.8,1,3,1,1,12.39,115.93,5_OFFLOAD
15,6,57.3,1,2,1,2,12.28,112.33,5_LITE
16,6,51.2,1,3,1,1,12.51,109.71,1_LITE
17,6,35.2,1,4,1,0,12.06,121.04,1_OFFLOAD
18,6,47.7,1,3,1,1,13.63,107.48,1_LITE
19,6,42.8,1,4,1,0,12.23,127.35,1_OFFLOAD
20,6,34.0,1,3,1,1,11.93,130.87,2_OFFLOAD
21,6,69.1,1,3,0,2,15.41,87.88,1_LITE
22,6,52.5,1,4,0,1,14.72,103.85,1_OFFLOAD
23,6,32.3,1,3,0,2,16.01,81.18,1_LITE
24,6,43.1,1,4,0,1,15.67,85.96,1_OFFLOAD
25,6,79.0,1,3,0,2,16.27,78.81,2_LITE
26,6,45.9,1,4,0,1,15.65,81.88,2_OFFLOAD
27,6,52.0,1,3,0,2,16.04,81.33,2_LITE
28,6,64.8,1,4,0,1,16.13,73.69,2_OFFLOAD
29,6,76.2,1,3,0,2,15.34,83.39,2_LITE
30,6,40.8,1,4,0,1,16.1,77.81,2_OFFLOAD
31,6,51.4,1,3,0,2,15.72,81.49,2_LITE
32,6,33.7,1,4,0,1,15.78,82.97,2_SKIP
33,6,41.9,1,3,1,1,12.92,99.04,1_LITE
34,6,40.8,1,4,1,0,12.41,119.75,2_LITE
35,6,58.0,1,5,0,0,14.04,110.88,2_OFFLOAD
36,6,66.5,1,4,0,1,15.51,93.78,2_LITE
