step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
71,3,35.6,0,1,1,1,19.34,64.95,noop
72,3,21.9,0,1,1,1,19.7,65.11,noop
73,3,37.5,0,1,1,1,20.23,69.95,2_OFFLOAD
74,3,39.0,0,1,0,2,18.96,80.69,noop
75,3,30.2,0,1,0,2,19.32,75.01,noop
76,3,35.4,0,1,0,2,19.19,71.63,noop
77,3,25.6,0,1,0,2,20.0,63.93,1_LITE
78,3,49.4,0,2,0,1,22.01,59.06,noop
79,3,43.7,0,2,0,1,22.33,57.19,noop
80,3,44.9,0,2,0,1,22.04,58.05,0_OFFLOAD
81,3,33.2,0,1,0,2,16.88,92.53,noop
82,3,42.5,0,1,0,2,17.77,78.86,noop
83,3,38.0,0,1,0,2,17.75,80.27,2_LITE
84,3,50.0,0,2,0,1,21.85,62.64,noop
85,3,56.5,0,2,0,1,22.11,57.45,noop
86,3,50.8,0,2,0,1,22.61,55.65,0_LITE
87,3,63.9,0,3,0,0,24.08,54.73,noop
88,3,46.8,0,3,0,0,23.89,46.81,noop
89,7,52.4,4,3,0,0,10.48,199.9,0_SKIP
90,7,44.5,4,2,1,0,9.68,159.38,noop
91,7,30.6,4,2,1,0,9.67,170.24,noop
92,7,55.4,4,2,1,0,9.94,154.06,3_LITE
93,7,32.7,3,3,1,0,10.06,156.42,noop
94,7,64.4,3,3,1,0,12.48,124.42,noop
95,7,60.6,3,3,1,0,10.17,156.69,5_LITE
96,7,49.2,2,4,1,0,11.99,128.69,noop
97,7,18.6,2,4,1,0,13.24,96.67,noop
98,7,43.6,2,4,1,0,11.79,136.22,4_LITE
99,7,31.0,1,5,1,0,10.05,164.63,noop
100,7,73.3,1,5,1,0,10.4,157.95,noop
101,7,34.0,1,5,1,0,10.12,162.09,6_LITE
102,7,24.1,0,6,1,0,10.33,227.41,noop
103,7,21.3,0,6,1,0,12.45,124.27,noop
104,7,54.1,0,6,1,0,13.44,102.46,1_SKIP
105,7,29.7,0,5,2,0,10.65,149.15,noop
106,7,44.8,0,5,2,0,10.79,150.04,noop
107,7,27.8,0,5,2,0,12.07,134.75,0_OFFLOAD
108,7,51.7,0,5,1,1,12.88,129.35,noop
109,3,20.7,0,1,1,1,18.94,77.75,noop
110,3,30.3,0,1,1,1,19.66,64.98,1_OFFLOAD
111,3,35.9,0,1,0,2,18.6,79.49,noop
112,3,39.5,0,1,0,2,19.58,69.12,noop
113,3,29.4,0,1,0,2,19.35,72.84,0_LITE
114,3,48.6,0,2,0,1,21.88,64.14,noop
115,3,37.1,0,2,0,1,22.53,54.66,noop
116,3,29.4,0,2,0,1,22.0,57.13,noop
117,3,43.2,0,2,0,1,22.06,56.04,0_OFFLOAD
118,3,37.2,0,1,0,2,18.53,86.64,noop
