step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,41.7,3,0,0,0,15.71,246.0,noop
1,3,73.0,3,0,0,0,16.58,67.48,noop
2,3,68.4,3,0,0,0,15.95,71.55,noop
3,3,56.8,3,0,0,0,16.42,66.85,noop
4,3,66.4,3,0,0,0,18.67,59.9,noop
5,3,56.5,3,0,0,0,19.18,59.29,noop
6,3,36.2,3,0,0,0,18.41,60.39,noop
7,3,58.5,3,0,0,0,18.89,59.36,noop
8,3,79.8,3,0,0,0,18.59,60.47,noop
9,3,59.0,3,0,0,0,18.53,60.58,noop
10,6,57.9,6,0,0,0,8.7,321.67,noop
11,6,46.4,6,0,0,0,10.34,122.2,noop
12,6,33.9,6,0,0,0,10.28,202.72,noop
13,6,45.0,6,0,0,0,10.71,112.45,noop
14,6,55.0,6,0,0,0,11.14,125.1,noop
15,6,49.8,6,0,0,0,11.21,107.97,noop
16,6,12.3,6,0,0,0,11.23,132.65,noop
17,6,58.9,6,0,0,0,9.46,189.85,noop
18,6,27.2,6,0,0,0,11.15,118.83,noop
19,6,49.2,6,0,0,0,11.52,127.2,noop
20,6,70.4,6,0,0,0,10.91,131.3,noop
21,6,26.4,6,0,0,0,10.8,130.76,noop
22,6,44.3,6,0,0,0,11.19,106.96,noop
23,6,42.7,6,0,0,0,11.11,120.1,noop
24,6,52.6,6,0,0,0,11.12,106.14,noop
25,6,16.6,6,0,0,0,11.31,130.28,noop
26,6,26.3,6,0,0,0,11.29,126.21,noop
27,6,29.6,6,0,0,0,10.89,108.84,noop
28,6,80.2,6,0,0,0,10.86,142.37,noop
29,6,45.0,6,0,0,0,11.05,142.18,noop
30,3,40.3,3,0,0,0,17.57,88.33,noop
31,3,58.4,3,0,0,0,18.4,59.5,noop
32,3,76.4,3,0,0,0,18.87,58.8,noop
33,3,68.6,3,0,0,0,18.78,60.36,noop
34,3,33.4,3,0,0,0,18.86,59.72,noop
35,3,78.4,3,0,0,0,19.37,58.78,noop
36,3,29.3,3,0,0,0,19.76,56.27,noop
37,3,50.2,3,0,0,0,19.39,57.79,noop
38,3,59.2,3,0,0,0,19.71,55.87,noop
39,3,37.7,3,0,0,0,19.28,57.48,noop
40,3,81.3,3,0,0,0,18.5,60.37,noop
41,3,74.7,3,0,0,0,18.49,59.76,noop
42,3,72.3,3,0,0,0,18.85,59.66,noop
43,3,42.8,3,0,0,0,18.78,59.57,noop
44,3,26.4,3,0,0,0,18.42,59.27,noop
45,3,57.7,3,0,0,0,19.02,59.83,noop
46,3,71.4,3,0,0,0,18.57,62.05,noop
47,3,54.5,3,0,0,0,18.45,60.33,noop
48,3,47.6,3,0,0,0,19.06,59.55,noop
49,3,48.6,3,0,0,0,18.8,58.78,noop
50,6,73.9,6,0,0,0,11.12,149.23,noop
51,6,64.5,6,0,0,0,10.99,109.87,noop
52,6,40.7,6,0,0,0,11.3,119.03,noop
53,6,62.5,6,0,0,0,10.95,138.33,noop
54,6,57.4,6,0,0,0,11.19,129.01,noop
55,6,38.8,6,0,0,0,11.33,104.52,noop
56,6,60.8,6,0,0,0,11.05,133.22,noop
57,6,73.8,6,0,0,0,11.04,122.81,noop
58,6,54.6,6,0,0,0,11.24,120.21,noop
59,6,54.1,6,0,0,0,11.42,142.84,noop
60,6,25.7,6,0,0,0,11.76,121.87,noop
61,6,56.3,6,0,0,0,10.83,125.43,noop
62,6,41.1,6,0,0,0,12.16,135.41,noop
63,6,47.7,6,0,0,0,10.71,128.39,noop
64,6,69.5,6,0,0,0,11.61,123.08,noop
65,6,49.7,6,0,0,0,11.0,138.92,noop
66,6,56.8,6,0,0,0,11.18,134.01,noop
67,6,63.6,6,0,0,0,10.81,135.86,noop
68,6,55.3,6,0,0,0,11.05,108.16,noop
69,6,45.1,6,0,0,0,11.18,129.04,noop
70,3,64.4,3,0,0,0,17.61,100.35,noop
71,3,45.2,3,0,0,0,18.83,60.61,noop
72,3,78.9,3,0,0,0,18.68,60.08,noop
73,3,54.8,3,0,0,0,18.92,58.64,noop
74,3,67.4,3,0,0,0,18.9,58.65,noop
75,3,55.5,3,0,0,0,18.17,67.51,noop
76,3,50.2,3,0,0,0,18.94,59.08,noop
77,3,44.4,3,0,0,0,18.85,59.61,noop
78,3,83.4,3,0,0,0,18.6,58.61,noop
79,3,25.9,3,0,0,0,19.16,58.33,noop
