step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,37.8,3,0,0,0,16.13,252.92,noop
1,3,61.0,3,0,0,0,16.38,67.38,noop
2,3,53.6,3,0,0,0,18.15,67.19,noop
3,3,71.0,3,0,0,0,18.61,60.69,noop
4,3,31.6,3,0,0,0,18.68,60.24,noop
5,3,56.6,3,0,0,0,18.6,59.62,noop
6,3,53.4,3,0,0,0,18.69,60.5,noop
7,3,50.6,3,0,0,0,18.65,60.29,noop
8,3,82.8,3,0,0,0,19.14,59.57,noop
9,3,33.8,3,0,0,0,18.51,60.32,noop
10,4,29.3,4,0,0,0,14.19,136.17,noop
11,4,60.2,4,0,0,0,16.07,72.35,noop
12,4,51.0,4,0,0,0,15.84,71.95,noop
13,4,50.6,4,0,0,0,16.06,74.12,noop
14,4,39.2,4,0,0,0,15.23,164.68,0_LITE
15,4,58.6,3,1,0,0,15.37,91.62,noop
16,4,60.6,3,1,0,0,16.41,70.26,noop
17,4,55.4,3,1,0,0,15.99,73.1,noop
18,4,58.7,3,1,0,0,16.08,73.0,noop
19,4,50.4,3,1,0,0,16.27,76.09,0_FULL
20,5,10.2,5,0,0,0,11.09,194.25,3_LITE
21,5,44.8,4,1,0,0,11.77,115.53,noop
22,5,27.0,4,1,0,0,12.35,114.46,2_LITE
23,5,54.8,3,2,0,0,14.32,116.35,2_OFFLOAD
24,5,25.2,3,1,0,1,14.58,101.34,2_SKIP
25,5,83.6,3,1,1,0,13.9,90.67,noop
26,5,22.2,3,1,1,0,13.39,97.93,noop
27,5,73.6,3,1,1,0,13.73,107.3,noop
28,5,81.0,3,1,1,0,12.86,99.44,noop
29,5,55.4,3,1,1,0,12.92,103.26,2_OFFLOAD
30,6,36.8,4,1,0,1,11.72,119.8,noop
31,6,59.8,4,1,0,1,12.33,98.56,noop
32,6,66.4,4,1,0,1,11.85,105.49,noop
33,6,47.6,4,1,0,1,12.38,100.27,noop
34,6,56.1,4,1,0,1,13.42,101.02,noop
35,6,31.9,4,1,0,1,13.78,104.67,2_LITE
36,6,43.0,4,2,0,0,12.28,120.44,2_FULL
37,6,38.6,5,1,0,0,10.97,149.75,2_LITE
38,6,18.6,4,2,0,0,13.21,100.68,noop
39,6,57.1,4,2,0,0,13.71,100.71,noop
40,7,62.0,5,2,0,0,11.16,138.99,5_LITE
41,7,46.7,4,3,0,0,11.78,165.16,5_OFFLOAD
42,7,86.7,4,2,0,1,12.91,114.72,noop
43,7,29.2,4,2,0,1,12.49,117.8,4_LITE
44,7,51.0,3,3,0,1,13.17,119.17,noop
45,7,28.9,3,3,0,1,13.54,95.73,noop
46,7,75.2,3,3,0,1,13.21,104.12,noop
47,7,59.7,3,3,0,1,13.01,110.79,3_OFFLOAD
48,7,41.4,3,2,0,2,13.95,87.19,noop
49,7,57.8,3,2,0,2,13.86,87.33,noop
50,7,60.8,3,2,0,2,14.37,85.39,noop
51,7,48.6,3,2,0,2,14.57,88.17,noop
52,7,60.0,3,2,0,2,14.38,82.34,noop
53,7,68.1,3,2,0,2,15.05,79.83,noop
54,7,65.6,3,2,0,2,14.98,80.24,noop
55,7,36.9,3,2,0,2,14.48,81.82,3_LITE
56,7,45.5,3,3,0,1,14.19,100.11,5_LITE
57,7,46.8,3,4,0,0,11.6,166.04,3_OFFLOAD
58,7,54.7,3,3,0,1,14.24,97.45,noop
59,7,67.2,3,3,0,1,14.27,100.15,noop
