step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,22.3,3,0,0,0,16.04,254.15,noop
1,3,73.4,3,0,0,0,16.29,67.76,noop
2,3,36.6,3,0,0,0,17.92,66.38,noop
3,3,35.2,3,0,0,0,18.45,60.36,noop
4,3,46.3,3,0,0,0,18.75,59.02,noop
5,3,52.0,3,0,0,0,18.95,59.4,noop
6,3,89.9,3,0,0,0,18.52,59.47,noop
7,3,70.6,3,0,0,0,18.42,59.89,noop
8,3,62.5,3,0,0,0,18.7,59.2,noop
9,3,55.4,3,0,0,0,18.54,60.71,noop
10,4,49.4,4,0,0,0,14.09,136.26,noop
11,4,43.0,4,0,0,0,16.03,70.65,noop
12,4,50.7,4,0,0,0,15.85,76.09,noop
13,4,40.0,4,0,0,0,16.18,72.63,noop
14,4,57.7,4,0,0,0,16.02,69.76,noop
15,4,29.8,4,0,0,0,16.47,68.21,noop
16,4,95.7,4,0,0,0,16.57,68.41,noop
17,4,33.9,4,0,0,0,16.44,73.48,noop
18,4,72.5,4,0,0,0,16.41,70.22,noop
19,4,84.5,4,0,0,0,16.23,73.97,noop
20,5,19.6,5,0,0,0,11.78,167.64,2_LITE
21,5,74.8,4,1,0,0,13.57,101.94,4_LITE
22,5,75.3,3,2,0,0,14.3,116.03,0_LITE
23,5,50.0,2,3,0,0,14.38,136.05,1_LITE
24,5,45.4,1,4,0,0,14.48,155.54,3_LITE
25,5,12.6,0,5,0,0,15.23,110.78,noop
26,5,25.4,0,5,0,0,16.26,77.09,noop
27,5,44.4,0,5,0,0,16.34,84.59,noop
28,5,59.3,0,5,0,0,16.35,79.94,noop
29,5,23.2,0,5,0,0,15.96,79.97,noop
30,6,55.9,1,5,0,0,14.46,106.63,0_OFFLOAD
31,6,60.2,1,4,0,1,15.57,81.95,5_LITE
32,6,61.0,0,5,0,1,16.49,77.36,0_LITE
33,6,42.3,0,6,0,0,12.22,162.86,noop
34,6,25.8,0,6,0,0,14.55,111.31,noop
35,6,33.0,0,6,0,0,15.02,80.07,noop
36,6,25.1,0,6,0,0,14.23,117.49,noop
37,6,31.8,0,6,0,0,14.12,113.51,noop
38,6,59.9,0,6,0,0,14.59,103.51,noop
39,6,37.8,0,6,0,0,14.89,93.13,noop
40,7,75.6,1,6,0,0,12.81,115.42,noop
41,7,27.2,1,6,0,0,13.59,93.18,6_LITE
42,7,62.6,0,7,0,0,10.72,188.16,noop
43,7,51.1,0,7,0,0,12.64,119.38,noop
44,7,16.2,0,7,0,0,12.29,127.61,noop
45,7,36.2,0,7,0,0,12.39,127.71,noop
46,7,11.0,0,7,0,0,12.25,119.18,noop
47,7,67.6,0,7,0,0,12.66,101.54,noop
48,7,32.4,0,7,0,0,12.28,121.36,noop
49,7,44.0,0,7,0,0,12.64,127.65,noop
50,7,17.4,0,7,0,0,12.69,119.34,noop
51,7,38.6,0,7,0,0,11.75,149.39,noop
52,7,30.8,0,7,0,0,13.03,122.9,noop
53,7,67.3,0,7,0,0,12.68,123.4,noop
54,7,53.1,0,7,0,0,12.43,129.75,noop
55,7,73.6,0,7,0,0,12.54,117.54,noop
56,7,47.4,0,7,0,0,13.17,113.34,noop
57,7,39.8,0,7,0,0,12.34,129.56,noop
58,7,13.9,0,7,0,0,12.68,114.22,noop
59,7,51.6,0,7,0,0,12.61,118.92,noop
