step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,38.6,6,0,0,0,9.4,340.89,noop
1,6,68.4,6,0,0,0,9.1,272.01,1_LITE
2,6,78.0,5,1,0,0,10.69,137.38,1_OFFLOAD
3,6,44.0,5,0,0,1,9.08,243.46,4_LITE
4,6,47.8,4,1,0,1,11.82,116.81,noop
5,6,72.8,4,1,0,1,12.37,109.08,noop
6,6,40.6,4,1,0,1,13.27,98.13,noop
7,6,8.8,4,1,0,1,13.42,93.94,noop
8,6,19.1,4,1,0,1,12.82,102.58,1_LITE
9,6,37.8,4,2,0,0,12.75,120.8,1_OFFLOAD
10,6,81.0,4,1,0,1,12.69,114.0,1_SKIP
11,6,43.6,4,1,1,0,11.68,118.23,noop
12,6,46.0,4,1,1,0,10.89,153.68,0_LITE
13,6,43.6,3,2,1,0,11.38,153.1,5_LITE
14,6,57.3,2,3,1,0,11.64,161.64,0_OFFLOAD
15,6,57.1,2,2,1,1,12.7,104.53,noop
16,6,27.8,2,2,1,1,12.87,104.47,noop
17,6,83.4,2,2,1,1,13.17,102.3,noop
18,6,22.3,2,2,1,1,12.76,104.27,noop
19,6,49.7,2,2,1,1,12.39,118.32,3_LITE
20,6,32.2,1,3,1,1,12.57,123.45,4_OFFLOAD
21,6,64.0,1,2,1,2,13.03,100.38,noop
22,6,38.6,1,2,1,2,13.04,100.95,noop
23,6,61.9,1,2,1,2,13.86,85.6,noop
24,6,24.1,1,2,1,2,12.7,96.09,noop
25,6,49.9,1,2,1,2,13.09,97.07,1_OFFLOAD
26,6,60.9,1,2,0,3,15.49,84.7,noop
27,6,64.4,1,2,0,3,15.67,79.7,noop
28,6,58.3,1,2,0,3,15.91,77.5,0_LITE
29,6,41.8,1,3,0,2,16.67,77.07,1_LITE
30,6,51.5,1,4,0,1,14.03,134.79,0_OFFLOAD
31,6,42.6,1,3,0,2,15.15,85.66,noop
32,6,54.0,1,3,0,2,15.06,85.88,noop
33,6,62.3,1,3,0,2,14.95,83.32,noop
34,6,56.1,1,3,0,2,15.03,82.34,noop
35,6,35.4,1,3,0,2,15.81,76.96,0_LITE
36,6,65.6,1,4,0,1,15.52,92.71,noop
37,6,40.2,1,4,0,1,14.91,98.98,4_LITE
38,6,47.7,1,5,0,0,12.87,177.55,4_OFFLOAD
39,6,56.2,1,4,0,1,15.82,81.62,noop
40,6,48.0,1,4,0,1,16.23,73.8,noop
41,6,72.0,1,4,0,1,15.63,88.63,noop
42,6,64.8,1,4,0,1,16.24,73.63,noop
43,6,61.4,1,4,0,1,15.61,85.72,noop
44,6,58.6,1,4,0,1,15.86,86.23,noop
45,6,59.4,1,4,0,1,16.22,73.0,noop
46,6,41.8,1,4,0,1,16.43,73.67,4_LITE
47,6,64.9,1,5,0,0,15.21,81.01,noop
48,6,60.9,1,5,0,0,15.19,80.32,noop
49,6,59.1,1,5,0,0,15.83,80.23,noop
50,6,54.6,1,5,0,0,14.98,90.37,0_FULL
51,6,64.6,2,4,0,0,15.03,100.93,noop
52,6,53.2,2,4,0,0,15.47,87.32,1_FULL
53,6,57.2,3,3,0,0,13.97,102.38,3_FULL
54,6,13.4,4,2,0,0,13.01,96.86,4_FULL
55,6,34.3,5,1,0,0,11.16,125.96,2_LITE
56,6,56.1,4,2,0,0,11.26,125.04,1_LITE
57,6,74.6,3,3,0,0,13.1,114.44,1_OFFLOAD
58,6,64.0,3,2,0,1,15.08,84.83,noop
59,6,43.6,3,2,0,1,15.31,75.74,noop
60,6,61.0,3,2,0,1,15.76,77.49,noop
61,6,66.9,3,2,0,1,15.57,82.16,noop
62,6,64.3,3,2,0,1,15.73,78.6,noop
63,6,45.2,3,2,0,1,15.41,86.39,1_LITE
64,6,49.8,3,3,0,0,14.47,82.75,1_FULL
65,6,53.2,4,2,0,0,14.1,83.25,2_FULL
66,6,33.2,5,1,0,0,11.81,115.97,5_FULL
67,6,50.3,6,0,0,0,11.33,125.21,noop
68,6,57.1,6,0,0,0,11.32,104.58,noop
69,6,80.4,6,0,0,0,11.45,105.3,noop
70,6,49.7,6,0,0,0,11.06,106.41,noop
71,6,20.2,6,0,0,0,10.45,144.02,3_LITE
72,6,54.4,5,1,0,0,11.51,109.89,noop
73,6,43.8,5,1,0,0,11.6,107.34,noop
74,6,56.5,5,1,0,0,10.31,121.5,5_LITE
75,6,36.6,4,2,0,0,12.16,107.29,noop
76,6,30.6,4,2,0,0,12.8,110.78,noop
77,6,62.6,4,2,0,0,12.88,98.29,noop
78,6,58.9,4,2,0,0,13.62,85.84,noop
79,6,58.4,4,2,0,0,14.58,84.61,3_FULL
80,6,79.6,5,1,0,0,12.69,97.3,noop
81,6,54.8,5,1,0,0,11.78,106.6,5_FULL
82,6,55.9,6,0,0,0,10.91,120.42,noop
83,6,94.1,6,0,0,0,11.32,126.07,3_LITE
84,6,82.5,5,1,0,0,10.71,121.09,noop
85,6,33.5,5,1,0,0,11.21,116.99,noop
86,6,46.4,5,1,0,0,11.1,107.65,noop
87,6,48.2,5,1,0,0,11.21,114.04,noop
88,6,52.7,5,1,0,0,10.77,113.15,3_FULL
89,6,52.5,6,0,0,0,11.75,119.08,noop
