step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,28.4,3,0,0,0,15.93,252.03,noop
1,3,85.8,3,0,0,0,16.4,66.86,1_OFFLOAD
2,3,41.7,2,0,0,1,16.43,95.39,0_LITE
3,3,49.6,1,1,0,1,18.74,72.26,2_LITE
4,3,31.2,0,2,0,1,19.45,64.63,noop
5,3,44.4,0,2,0,1,22.36,55.44,noop
6,3,53.9,0,2,0,1,22.33,57.11,noop
7,3,49.2,0,2,0,1,22.32,55.89,noop
8,3,34.2,0,2,0,1,22.14,56.78,noop
9,3,49.6,0,2,0,1,21.82,57.26,noop
10,6,49.8,3,2,0,1,12.59,122.16,noop
11,6,61.1,3,2,0,1,14.32,81.75,5_LITE
12,6,89.3,2,3,0,1,15.24,126.2,noop
13,6,54.6,2,3,0,1,16.29,74.28,noop
14,6,78.9,2,3,0,1,15.66,79.01,noop
15,6,57.8,2,3,0,1,15.8,80.47,noop
16,6,53.4,2,3,0,1,16.12,74.43,noop
17,6,60.7,2,3,0,1,16.27,73.99,noop
18,6,56.9,2,3,0,1,16.12,79.18,noop
19,6,44.3,2,3,0,1,15.94,80.02,noop
20,6,56.6,2,3,0,1,15.97,76.8,noop
21,6,46.9,2,3,0,1,15.87,80.51,noop
22,6,57.3,2,3,0,1,15.71,85.87,noop
23,6,71.7,2,3,0,1,15.96,78.96,noop
24,6,43.8,2,3,0,1,16.29,74.42,noop
25,6,42.6,2,3,0,1,16.19,75.34,noop
26,6,59.8,2,3,0,1,15.96,76.83,noop
27,6,38.9,2,3,0,1,16.45,73.37,noop
28,6,38.2,2,3,0,1,16.05,78.28,0_FULL
29,6,69.3,3,2,0,1,14.5,92.98,0_LITE
30,3,33.7,0,2,0,1,20.6,80.3,noop
31,3,37.6,0,2,0,1,21.89,58.16,noop
32,3,34.9,0,2,0,1,22.43,55.96,noop
33,3,37.9,0,2,0,1,22.39,55.98,noop
34,3,55.9,0,2,0,1,22.25,56.43,noop
35,3,38.6,0,2,0,1,22.22,55.54,noop
36,3,49.2,0,2,0,1,22.44,56.04,noop
37,3,32.8,0,2,0,1,22.66,54.38,noop
38,3,42.6,0,2,0,1,22.33,56.52,noop
39,3,26.1,0,2,0,1,22.65,52.3,noop
40,3,53.6,0,2,0,1,22.27,55.8,noop
41,3,30.6,0,2,0,1,22.28,55.1,noop
42,3,51.6,0,2,0,1,21.86,58.29,noop
43,3,46.0,0,2,0,1,22.37,55.51,noop
44,3,33.8,0,2,0,1,22.54,55.03,noop
45,3,48.6,0,2,0,1,22.28,56.64,noop
46,3,28.7,0,2,0,1,22.67,52.29,noop
47,3,44.8,0,2,0,1,22.38,54.13,noop
48,3,35.2,0,2,0,1,22.55,54.51,noop
49,6,67.4,3,2,0,1,12.6,129.81,1_LITE
50,6,72.8,3,3,0,0,13.02,101.37,1_OFFLOAD
51,6,64.3,3,2,0,1,14.74,101.02,4_LITE
52,6,46.8,2,3,0,1,15.67,80.23,noop
53,6,40.6,2,3,0,1,15.89,80.86,noop
54,6,67.4,2,3,0,1,16.57,71.32,noop
55,6,64.4,2,3,0,1,15.8,80.35,noop
56,6,21.4,2,3,0,1,16.12,77.52,noop
57,6,30.4,2,3,0,1,16.4,77.05,noop
58,6,68.8,2,3,0,1,16.0,76.06,noop
59,6,65.6,2,3,0,1,16.56,72.56,noop
60,6,45.1,2,3,0,1,16.18,74.21,noop
61,6,50.9,2,3,0,1,16.44,72.83,noop
62,6,60.1,2,3,0,1,16.08,75.1,noop
63,6,37.6,2,3,0,1,16.51,75.41,4_SKIP
64,6,48.9,2,2,1,1,11.93,112.0,noop
65,6,36.8,2,2,1,1,12.07,114.81,noop
66,6,51.8,2,2,1,1,12.68,104.68,noop
67,6,45.5,2,2,1,1,13.56,95.32,noop
68,6,63.3,2,2,1,1,13.27,109.79,noop
69,3,35.9,0,2,0,1,21.74,65.91,noop
70,3,51.8,0,2,0,1,22.06,58.72,noop
71,3,30.0,0,2,0,1,21.79,59.14,noop
72,3,47.7,0,2,0,1,22.27,55.97,noop
73,3,43.7,0,2,0,1,22.37,53.63,noop
74,3,47.6,0,2,0,1,22.63,53.55,noop
75,3,41.7,0,2,0,1,22.09,55.91,noop
76,3,38.2,0,2,0,1,21.73,58.91,noop
77,3,43.2,0,2,0,1,21.73,58.8,noop
78,3,35.8,0,2,0,1,21.61,59.21,noop
79,3,42.2,0,2,0,1,21.94,58.55,noop
80,3,37.0,0,2,0,1,21.66,60.74,noop
81,3,48.2,0,2,0,1,22.06,56.39,noop
82,3,48.9,0,2,0,1,23.73,54.13,noop
83,3,46.8,0,2,0,1,23.16,53.46,noop
84,3,45.6,0,2,0,1,22.2,54.76,noop
85,3,42.7,0,2,0,1,22.02,55.78,noop
86,3,47.4,0,2,0,1,21.45,58.18,noop
87,3,31.7,0,2,0,1,21.85,57.87,noop
88,7,41.6,4,2,0,1,11.79,195.61,noop
89,7,68.8,4,2,0,1,10.78,113.19,noop
90,7,30.7,4,2,0,1,12.16,102.87,noop
91,7,74.2,4,2,0,1,12.23,114.04,noop
92,7,45.5,4,2,0,1,12.12,105.94,noop
93,7,31.0,4,2,0,1,12.64,104.77,noop
94,7,13.6,4,2,0,1,12.56,105.02,noop
95,7,13.3,4,2,0,1,13.1,91.78,noop
96,7,55.0,4,2,0,1,12.49,107.76,noop
97,7,35.4,4,2,0,1,12.68,112.1,noop
98,7,55.6,4,2,0,1,13.16,105.69,noop
99,7,83.2,4,2,0,1,12.81,111.76,noop
100,7,71.0,4,2,0,1,12.68,102.12,noop
101,7,61.5,4,2,0,1,11.94,108.99,noop
102,7,46.8,4,2,0,1,11.73,102.38,noop
103,7,40.9,4,2,0,1,11.69,107.47,noop
104,7,52.7,4,2,0,1,11.33,114.21,noop
105,7,51.8,4,2,0,1,12.01,113.95,noop
106,7,52.0,4,2,0,1,11.52,124.04,noop
107,7,52.8,4,2,0,1,12.33,102.12,noop
108,3,27.6,0,2,0,1,20.68,77.61,noop
109,3,39.8,0,2,0,1,21.05,68.93,noop
110,3,38.2,0,2,0,1,21.99,56.65,noop
111,3,33.8,0,2,0,1,22.18,56.21,noop
112,3,52.6,0,2,0,1,22.15,55.93,noop
113,3,46.7,0,2,0,1,22.63,57.43,noop
114,3,37.6,0,2,0,1,22.42,58.18,noop
115,3,51.8,0,2,0,1,22.48,53.45,noop
116,3,35.0,0,2,0,1,22.2,56.11,noop
