step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,41.2,4,0,0,0,12.31,287.38,noop
1,4,51.9,4,0,0,0,15.41,89.41,3_LITE
2,4,34.8,3,1,0,0,14.07,151.91,0_LITE
3,4,46.4,2,2,0,0,17.71,133.66,2_OFFLOAD
4,4,60.9,1,2,0,1,18.78,74.24,1_OFFLOAD
5,4,35.1,0,2,0,2,19.61,75.91,1_LITE
6,4,51.2,0,3,0,1,17.53,85.53,1_OFFLOAD
7,4,44.7,0,2,0,2,19.05,73.77,1_LITE
8,4,61.2,0,3,0,1,19.69,70.81,1_OFFLOAD
9,4,49.8,0,2,0,2,19.48,71.59,1_LITE
10,4,67.3,0,3,0,1,20.06,66.06,1_OFFLOAD
11,4,51.7,0,2,0,2,18.84,73.98,1_LITE
12,4,75.0,0,3,0,1,19.96,65.6,1_OFFLOAD
13,4,24.2,0,2,0,2,19.32,73.02,1_LITE
14,4,30.3,0,3,0,1,19.81,65.88,1_OFFLOAD
15,7,65.1,3,2,0,2,10.22,262.3,1_LITE
16,7,81.7,3,3,0,1,13.63,103.61,1_OFFLOAD
17,7,40.6,3,2,0,2,14.02,93.01,1_LITE
18,7,84.6,3,3,0,1,14.11,99.81,1_OFFLOAD
19,7,51.0,3,2,0,2,14.68,86.0,1_LITE
20,7,20.2,3,3,0,1,13.14,97.33,1_OFFLOAD
21,7,68.0,3,2,0,2,13.99,100.63,1_LITE
22,7,16.0,3,3,0,1,13.47,94.3,1_OFFLOAD
23,7,49.6,3,2,0,2,14.24,96.67,1_LITE
24,7,37.1,3,3,0,1,13.5,100.52,1_OFFLOAD
25,7,72.2,3,2,0,2,14.93,88.57,1_LITE
26,7,30.8,3,3,0,1,14.08,90.12,1_OFFLOAD
27,7,57.8,3,2,0,2,13.96,104.39,1_LITE
28,7,57.7,3,3,0,1,13.55,92.88,1_OFFLOAD
29,7,35.8,3,2,0,2,14.0,101.26,1_LITE
30,7,52.2,3,3,0,1,13.28,105.95,1_OFFLOAD
31,7,48.3,3,2,0,2,14.39,88.96,1_LITE
32,7,62.1,3,3,0,1,13.2,105.9,1_OFFLOAD
33,7,54.6,3,2,0,2,14.28,90.31,1_LITE
34,7,64.6,3,3,0,1,13.57,106.72,1_OFFLOAD
35,4,31.4,0,2,0,2,19.24,77.48,1_LITE
36,4,49.8,0,3,0,1,20.07,61.86,1_OFFLOAD
37,4,40.7,0,2,0,2,19.94,72.38,1_LITE
38,4,55.7,0,3,0,1,20.15,60.17,1_OFFLOAD
39,4,34.6,0,2,0,2,19.46,74.73,1_LITE
40,4,27.9,0,3,0,1,20.08,62.09,2_FULL
41,4,76.0,1,3,0,0,18.59,69.33,2_OFFLOAD
42,4,42.8,0,3,0,1,20.29,65.29,1_OFFLOAD
43,4,36.5,0,2,0,2,18.96,76.06,1_LITE
44,4,38.9,0,3,0,1,20.16,60.8,1_OFFLOAD
45,4,47.0,0,2,0,2,18.38,80.08,1_LITE
46,4,54.4,0,3,0,1,19.9,64.61,1_OFFLOAD
47,4,47.6,0,2,0,2,19.54,73.74,1_LITE
48,4,38.5,0,3,0,1,20.28,59.76,1_OFFLOAD
49,4,39.9,0,2,0,2,18.95,77.4,1_LITE
50,4,51.1,0,3,0,1,20.08,67.15,1_OFFLOAD
51,4,33.8,0,2,0,2,18.74,75.37,1_LITE
52,4,48.3,0,3,0,1,19.96,62.12,1_FULL
53,4,66.2,1,2,0,1,18.59,64.16,1_OFFLOAD
54,4,40.7,0,2,0,2,19.47,76.58,2_LITE
55,4,58.6,0,3,0,1,20.46,65.74,2_OFFLOAD
56,4,45.6,0,2,0,2,18.75,77.24,1_LITE
57,4,51.6,0,3,0,1,19.99,61.2,1_OFFLOAD
58,4,45.6,0,2,0,2,18.84,75.56,1_LITE
