step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,4,48.6,4,0,0,0,12.59,299.67,noop
1,4,60.5,4,0,0,0,11.35,171.86,noop
2,4,19.0,4,0,0,0,16.25,79.31,noop
3,4,47.7,4,0,0,0,15.77,78.39,noop
4,4,83.5,4,0,0,0,16.19,69.64,noop
5,4,35.7,4,0,0,0,16.6,70.14,noop
6,4,92.0,4,0,0,0,16.42,73.33,noop
7,4,35.2,4,0,0,0,16.15,72.55,noop
8,4,56.9,4,0,0,0,16.35,69.34,noop
9,4,94.2,4,0,0,0,16.16,71.12,noop
10,4,35.2,4,0,0,0,15.94,70.42,noop
11,4,54.7,4,0,0,0,16.41,70.46,noop
12,4,41.5,4,0,0,0,16.37,70.31,noop
13,4,49.4,4,0,0,0,16.1,70.68,noop
14,4,76.9,4,0,0,0,16.15,72.03,noop
15,7,20.6,7,0,0,0,7.71,251.41,noop
16,7,30.9,7,0,0,0,8.59,277.79,noop
17,7,41.7,7,0,0,0,8.63,236.02,noop
18,7,59.6,7,0,0,0,8.8,171.28,noop
19,7,99.3,7,0,0,0,9.17,143.29,noop
20,7,99.3,7,0,0,0,8.96,147.91,noop
21,7,49.9,7,0,0,0,8.61,173.06,noop
22,7,48.5,7,0,0,0,9.47,171.01,noop
23,7,97.2,7,0,0,0,9.04,161.48,noop
24,7,50.5,7,0,0,0,9.64,153.79,noop
25,7,42.7,7,0,0,0,9.24,159.34,noop
26,7,76.5,7,0,0,0,8.92,148.2,noop
27,7,99.4,7,0,0,0,9.14,148.74,noop
28,7,99.4,7,0,0,0,9.12,134.75,noop
29,7,84.2,7,0,0,0,8.76,156.29,noop
30,7,50.6,7,0,0,0,8.81,160.47,noop
31,7,49.8,7,0,0,0,9.26,150.77,noop
32,7,27.1,7,0,0,0,9.22,155.39,noop
33,7,91.2,7,0,0,0,9.09,166.09,noop
34,7,77.4,7,0,0,0,9.3,152.25,noop
35,4,25.9,4,0,0,0,13.93,132.96,noop
36,4,47.6,4,0,0,0,16.01,72.28,noop
37,4,45.2,4,0,0,0,14.95,89.06,noop
38,4,45.6,4,0,0,0,15.72,73.25,noop
39,4,71.2,4,0,0,0,15.35,76.04,noop
40,4,55.2,4,0,0,0,16.12,70.99,noop
41,4,56.6,4,0,0,0,15.94,73.07,noop
42,4,35.7,4,0,0,0,17.02,78.64,noop
43,4,75.9,4,0,0,0,16.33,70.44,noop
44,4,63.0,4,0,0,0,16.19,70.06,noop
45,4,50.2,4,0,0,0,16.22,68.57,noop
46,4,67.6,4,0,0,0,16.09,69.41,noop
47,4,48.0,4,0,0,0,16.33,68.99,noop
48,4,63.4,4,0,0,0,16.23,69.83,noop
49,4,52.0,4,0,0,0,15.82,72.31,noop
50,4,53.1,4,0,0,0,16.27,69.12,noop
51,4,37.6,4,0,0,0,15.96,71.94,noop
52,4,55.8,4,0,0,0,15.8,72.68,noop
53,4,61.7,4,0,0,0,15.73,72.05,noop
54,4,77.4,4,0,0,0,16.16,71.11,noop
55,4,62.6,4,0,0,0,16.04,71.37,noop
56,4,31.0,4,0,0,0,16.41,68.02,noop
57,4,46.4,4,0,0,0,15.95,74.0,noop
58,4,57.8,4,0,0,0,16.14,70.3,noop
59,4,67.1,4,0,0,0,16.06,71.05,noop
