step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,29.4,3,0,0,0,15.98,251.0,noop
1,3,42.4,3,0,0,0,17.97,68.44,noop
2,3,47.4,3,0,0,0,15.42,115.05,noop
3,3,47.2,3,0,0,0,16.4,68.21,noop
4,3,57.3,3,0,0,0,17.98,64.95,noop
5,3,43.6,3,0,0,0,18.79,59.02,noop
6,3,52.1,3,0,0,0,19.16,59.16,noop
7,3,74.7,3,0,0,0,18.47,62.34,noop
8,3,74.6,3,0,0,0,18.69,59.91,noop
9,3,57.4,3,0,0,0,19.28,58.78,noop
10,4,52.5,4,0,0,0,13.98,139.06,noop
11,4,60.3,4,0,0,0,15.54,76.99,noop
12,4,59.6,4,0,0,0,16.47,69.17,noop
13,4,40.3,4,0,0,0,16.29,70.97,noop
14,4,63.7,4,0,0,0,16.13,70.32,3_SKIP
15,4,30.2,3,0,1,0,16.32,74.71,noop
16,4,26.4,3,0,1,0,15.43,98.74,noop
17,4,66.0,3,0,1,0,15.25,85.94,noop
18,4,51.4,3,0,1,0,15.6,79.56,noop
19,4,50.4,3,0,1,0,15.6,76.35,noop
20,5,42.2,4,0,1,0,13.62,93.55,noop
21,5,1.0,4,0,1,0,13.2,94.22,4_OFFLOAD
22,5,40.4,3,0,1,1,13.85,102.49,noop
23,5,51.1,3,0,1,1,13.58,115.85,noop
24,5,54.0,3,0,1,1,14.46,85.0,noop
25,5,22.6,3,0,1,1,15.33,80.18,noop
26,5,69.2,3,0,1,1,15.05,79.69,noop
27,5,79.5,3,0,1,1,14.65,86.14,noop
28,5,19.9,3,0,1,1,14.35,83.43,noop
29,5,48.6,3,0,1,1,14.88,81.68,noop
30,6,33.3,4,0,1,1,13.81,93.82,2_LITE
31,6,31.8,3,1,1,1,13.11,118.16,noop
32,6,41.6,3,1,1,1,12.3,112.46,noop
33,6,40.2,3,1,1,1,12.54,108.36,noop
34,6,47.2,3,1,1,1,12.59,104.98,noop
35,6,45.2,3,1,1,1,12.52,124.18,noop
36,6,48.0,3,1,1,1,12.18,122.23,noop
37,6,53.8,3,1,1,1,11.94,116.41,noop
38,6,44.5,3,1,1,1,12.38,109.13,noop
39,6,63.8,3,1,1,1,12.26,117.49,noop
40,7,22.1,4,1,1,1,10.24,159.0,noop
41,7,32.6,4,1,1,1,10.42,154.75,noop
42,7,52.0,4,1,1,1,10.28,172.73,noop
43,7,55.3,4,1,1,1,10.1,166.23,noop
44,7,34.9,4,1,1,1,10.56,164.46,2_OFFLOAD
45,7,56.3,4,0,1,2,11.55,114.58,1_LITE
46,7,64.0,3,1,1,2,11.94,107.28,2_LITE
47,7,36.3,3,2,1,1,11.06,171.59,0_LITE
48,7,67.1,2,3,1,1,11.06,179.65,0_FULL
49,7,25.5,3,2,1,1,11.47,124.16,0_LITE
50,7,39.6,2,3,1,1,12.21,111.45,0_FULL
51,7,86.1,3,2,1,1,11.34,121.44,0_LITE
52,7,17.0,2,3,1,1,11.45,125.67,0_FULL
53,7,61.2,3,2,1,1,11.21,127.42,0_LITE
54,7,90.2,2,3,1,1,11.71,127.58,0_FULL
55,7,55.7,3,2,1,1,11.53,115.24,0_LITE
56,7,26.3,2,3,1,1,12.28,133.37,0_FULL
57,7,58.3,3,2,1,1,11.63,122.36,0_LITE
58,7,60.7,2,3,1,1,11.89,111.05,0_FULL
