step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,27.1,3,0,0,0,16.3,249.82,noop
1,3,82.6,3,0,0,0,16.35,68.18,noop
2,3,66.1,3,0,0,0,18.35,66.3,noop
3,3,53.8,3,0,0,0,18.83,59.95,noop
4,3,98.2,3,0,0,0,18.73,58.57,noop
5,3,29.8,3,0,0,0,19.5,58.82,noop
6,3,54.9,3,0,0,0,19.44,56.7,noop
7,3,65.8,3,0,0,0,19.23,58.36,noop
8,3,61.8,3,0,0,0,18.39,61.24,noop
9,3,34.8,3,0,0,0,19.01,114.92,noop
10,6,30.1,6,0,0,0,8.46,261.53,0_OFFLOAD
11,6,38.0,5,0,0,1,10.46,169.75,3_LITE
12,6,96.7,4,1,0,1,13.24,106.94,5_LITE
13,6,73.5,3,2,0,1,14.2,116.79,1_LITE
14,6,64.3,2,3,0,1,14.99,114.6,2_LITE
15,6,35.5,1,4,0,1,14.82,121.65,4_LITE
16,6,32.5,0,5,0,1,14.01,133.59,0_LITE
17,6,15.8,0,6,0,0,12.23,170.02,noop
18,6,37.7,0,6,0,0,13.95,116.04,noop
19,6,32.3,0,6,0,0,14.35,99.72,noop
20,6,27.9,0,6,0,0,14.48,108.13,noop
21,6,56.1,0,6,0,0,13.9,105.91,noop
22,6,31.7,0,6,0,0,14.33,102.92,noop
23,6,26.8,0,6,0,0,14.41,111.56,noop
24,6,69.9,0,6,0,0,14.57,105.02,noop
25,6,43.6,0,6,0,0,14.29,112.41,noop
26,6,53.6,0,6,0,0,14.7,84.76,noop
27,6,29.0,0,6,0,0,13.94,110.98,noop
28,6,34.0,0,6,0,0,14.64,94.51,noop
29,6,60.8,0,6,0,0,13.66,117.85,noop
30,3,65.5,0,3,0,0,22.05,70.65,noop
31,3,64.9,0,3,0,0,23.37,46.43,noop
32,3,59.8,0,3,0,0,23.18,47.8,noop
33,3,55.2,0,3,0,0,23.21,48.76,noop
34,3,46.0,0,3,0,0,23.29,47.04,noop
35,3,38.6,0,3,0,0,22.88,52.08,noop
36,3,50.9,0,3,0,0,23.56,54.12,noop
37,3,61.2,0,3,0,0,23.22,49.09,noop
38,3,47.3,0,3,0,0,23.18,48.59,noop
39,3,66.8,0,3,0,0,23.26,47.26,noop
40,3,51.0,0,3,0,0,23.32,46.55,noop
41,3,58.4,0,3,0,0,23.1,46.99,noop
42,3,43.8,0,3,0,0,23.18,46.93,noop
43,3,50.7,0,3,0,0,23.4,46.6,noop
44,3,67.9,0,3,0,0,22.66,49.55,noop
45,3,53.6,0,3,0,0,22.55,50.93,noop
46,3,44.3,0,3,0,0,23.17,47.96,noop
47,3,53.6,0,3,0,0,22.74,47.63,noop
48,3,40.0,0,3,0,0,23.2,47.96,noop
49,3,48.8,0,3,0,0,23.63,46.7,noop
50,6,62.4,3,3,0,0,12.12,133.67,0_OFFLOAD
51,6,80.1,3,2,0,1,13.94,93.38,3_LITE
52,6,50.4,2,3,0,1,15.92,79.56,4_LITE
53,6,60.0,1,4,0,1,16.04,76.32,5_LITE
54,6,71.2,0,5,0,1,16.92,70.13,0_LITE
55,6,41.0,0,6,0,0,14.83,98.87,noop
56,6,70.0,0,6,0,0,14.41,96.71,noop
57,6,45.2,0,6,0,0,14.58,97.16,noop
58,6,8.3,0,6,0,0,13.63,113.06,noop
59,6,39.1,0,6,0,0,14.78,99.03,noop
60,6,50.8,0,6,0,0,14.27,110.65,noop
61,6,15.1,0,6,0,0,15.21,82.5,noop
62,6,43.4,0,6,0,0,14.65,114.94,noop
63,6,41.0,0,6,0,0,13.87,118.66,noop
64,6,53.9,0,6,0,0,14.62,85.89,noop
65,6,29.5,0,6,0,0,13.79,112.22,noop
66,6,63.7,0,6,0,0,14.53,96.66,noop
67,6,72.8,0,6,0,0,14.35,117.26,noop
68,6,50.0,0,6,0,0,15.78,83.89,noop
69,6,38.2,0,6,0,0,14.49,94.3,noop
