step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,51.9,6,0,0,0,9.51,329.94,noop
1,6,78.6,6,0,0,0,7.78,238.84,0_OFFLOAD
2,6,52.5,5,0,0,1,10.13,190.73,3_LITE
3,6,40.8,4,1,0,1,11.55,186.05,5_LITE
4,6,58.8,3,2,0,1,12.18,163.64,1_LITE
5,6,54.1,2,3,0,1,15.18,122.19,2_LITE
6,6,39.0,1,4,0,1,14.94,116.67,4_LITE
7,6,33.4,0,5,0,1,13.76,125.48,0_LITE
8,6,53.9,0,6,0,0,12.35,158.51,noop
9,6,27.0,0,6,0,0,14.12,113.76,noop
10,6,28.3,0,6,0,0,13.79,118.16,noop
11,6,47.8,0,6,0,0,14.15,114.73,noop
12,6,21.3,0,6,0,0,14.57,102.08,noop
13,6,36.4,0,6,0,0,14.66,110.49,noop
14,6,60.6,0,6,0,0,14.44,103.64,noop
15,6,39.9,0,6,0,0,14.81,92.08,noop
16,6,52.5,0,6,0,0,14.08,111.09,noop
17,6,16.4,0,6,0,0,13.57,114.53,noop
18,6,48.4,0,6,0,0,14.53,84.69,noop
19,6,37.2,0,6,0,0,14.14,92.66,noop
20,6,45.1,0,6,0,0,13.77,116.39,noop
21,6,60.5,0,6,0,0,14.29,106.37,noop
22,6,32.1,0,6,0,0,14.12,103.78,noop
23,6,52.0,0,6,0,0,13.41,116.95,noop
24,6,58.4,0,6,0,0,14.65,91.66,noop
25,6,54.8,0,6,0,0,14.27,112.1,noop
26,6,73.4,0,6,0,0,13.16,117.13,noop
27,6,65.3,0,6,0,0,14.13,93.34,noop
28,6,46.1,0,6,0,0,13.54,113.5,noop
29,6,78.3,0,6,0,0,14.17,99.79,noop
30,6,67.4,0,6,0,0,14.06,105.27,noop
31,6,60.3,0,6,0,0,13.4,108.83,noop
32,6,36.8,0,6,0,0,14.25,94.95,noop
33,6,28.0,0,6,0,0,14.44,89.16,noop
34,6,22.8,0,6,0,0,14.48,116.68,noop
35,6,29.5,0,6,0,0,13.53,117.06,noop
36,6,33.6,0,6,0,0,14.45,109.19,noop
37,6,56.6,0,6,0,0,14.85,87.14,noop
38,6,42.7,0,6,0,0,15.01,79.05,noop
39,6,50.6,0,6,0,0,14.22,88.89,noop
40,6,44.8,0,6,0,0,14.74,98.61,noop
41,6,67.9,0,6,0,0,14.06,101.72,noop
42,6,35.8,0,6,0,0,14.97,93.24,noop
43,6,78.1,0,6,0,0,15.31,80.03,noop
44,6,36.1,0,6,0,0,15.26,79.01,noop
45,6,39.8,0,6,0,0,14.77,102.05,noop
46,6,23.2,0,6,0,0,14.85,80.31,noop
47,6,70.7,0,6,0,0,13.64,114.51,noop
48,6,75.9,0,6,0,0,14.48,112.81,noop
49,6,73.2,0,6,0,0,14.3,95.11,noop
50,6,43.6,0,6,0,0,14.88,81.15,noop
51,6,54.5,0,6,0,0,13.87,109.01,noop
52,6,56.6,0,6,0,0,14.11,106.77,noop
53,6,7.2,0,6,0,0,14.03,106.82,noop
54,6,46.2,0,6,0,0,14.48,105.37,noop
55,6,53.6,0,6,0,0,14.85,105.02,noop
56,6,49.0,0,6,0,0,15.11,80.46,noop
57,6,37.3,0,6,0,0,14.73,80.07,noop
58,6,31.7,0,6,0,0,14.44,108.02,noop
59,6,21.3,0,6,0,0,14.35,106.31,noop
60,6,48.7,0,6,0,0,14.13,93.71,noop
61,6,36.3,0,6,0,0,14.27,113.13,noop
62,6,42.2,0,6,0,0,14.81,97.0,noop
63,6,24.8,0,6,0,0,14.62,98.42,noop
64,6,32.8,0,6,0,0,14.73,104.92,noop
65,6,28.2,0,6,0,0,14.53,103.28,noop
66,6,48.0,0,6,0,0,15.05,86.78,noop
67,6,50.5,0,6,0,0,15.31,78.71,noop
68,6,51.0,0,6,0,0,15.1,78.95,noop
69,6,71.3,0,6,0,0,15.0,92.29,noop
70,6,55.2,0,6,0,0,14.48,101.83,noop
71,6,77.8,0,6,0,0,14.82,92.48,noop
72,6,36.4,0,6,0,0,14.62,92.83,noop
73,6,37.8,0,6,0,0,14.92,80.72,noop
74,6,42.2,0,6,0,0,14.64,91.12,noop
75,6,40.2,0,6,0,0,14.14,97.96,noop
76,6,42.8,0,6,0,0,14.06,101.9,noop
77,6,32.4,0,6,0,0,15.32,78.52,noop
78,6,76.5,0,6,0,0,15.24,90.1,noop
79,6,62.6,0,6,0,0,14.73,92.8,noop
80,6,57.0,0,6,0,0,14.68,82.09,noop
81,6,65.5,0,6,0,0,14.42,96.67,noop
82,6,31.0,0,6,0,0,13.96,116.49,noop
83,6,55.1,0,6,0,0,14.55,106.55,noop
84,6,49.4,0,6,0,0,14.25,112.17,noop
85,6,24.7,0,6,0,0,15.41,87.07,noop
86,6,85.1,0,6,0,0,14.96,83.1,noop
87,6,62.8,0,6,0,0,14.94,82.55,noop
88,6,28.0,0,6,0,0,14.17,108.2,noop
89,6,42.6,0,6,0,0,14.65,89.81,noop
