step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,50.2,6,0,0,0,7.51,389.75,noop
1,6,99.3,6,0,0,0,8.78,241.07,noop
2,6,32.8,6,0,0,0,7.95,219.97,noop
3,6,19.4,6,0,0,0,9.46,150.03,noop
4,6,50.4,6,0,0,0,9.94,121.63,noop
5,6,68.1,6,0,0,0,8.36,245.39,noop
6,6,86.7,6,0,0,0,9.38,143.92,noop
7,6,32.3,6,0,0,0,9.68,121.41,noop
8,6,51.4,6,0,0,0,10.22,118.92,noop
9,6,60.0,6,0,0,0,10.46,132.16,noop
10,6,37.9,6,0,0,0,9.71,143.05,noop
11,6,52.8,6,0,0,0,9.98,154.01,noop
12,6,5.1,6,0,0,0,9.42,141.9,noop
13,6,46.2,6,0,0,0,9.79,141.14,noop
14,6,4.2,6,0,0,0,9.72,162.76,noop
15,6,16.1,6,0,0,0,9.73,138.6,noop
16,6,59.4,6,0,0,0,10.16,142.29,noop
17,6,23.0,6,0,0,0,9.71,144.06,noop
18,6,25.8,6,0,0,0,9.79,159.04,noop
19,6,18.2,6,0,0,0,10.38,132.68,noop
20,6,26.6,6,0,0,0,10.05,131.72,noop
21,6,98.0,6,0,0,0,9.56,143.98,noop
22,6,33.8,6,0,0,0,9.83,124.33,noop
23,6,95.2,6,0,0,0,9.36,168.61,noop
24,6,39.6,6,0,0,0,9.79,143.59,noop
25,6,36.8,6,0,0,0,9.84,148.76,noop
26,6,21.2,6,0,0,0,9.8,144.65,noop
27,6,79.5,6,0,0,0,9.92,129.81,noop
28,6,66.3,6,0,0,0,9.51,159.97,noop
29,6,88.3,6,0,0,0,9.52,142.38,noop
30,6,34.6,6,0,0,0,9.48,150.15,noop
31,6,51.3,6,0,0,0,9.76,125.12,noop
32,6,35.7,6,0,0,0,9.51,125.87,noop
33,6,50.2,6,0,0,0,9.56,144.72,noop
34,6,82.2,6,0,0,0,9.43,143.55,noop
35,6,87.0,6,0,0,0,9.64,145.32,noop
36,6,13.4,6,0,0,0,9.67,122.62,noop
37,6,71.0,6,0,0,0,9.64,144.48,noop
38,6,95.0,6,0,0,0,9.81,158.65,noop
39,6,54.6,6,0,0,0,9.96,147.53,noop
40,6,24.8,6,0,0,0,9.71,143.85,noop
41,6,36.0,6,0,0,0,9.81,152.03,noop
42,6,99.2,6,0,0,0,9.72,154.74,noop
43,6,44.7,6,0,0,0,9.52,152.63,noop
44,6,71.7,6,0,0,0,9.78,122.67,noop
45,6,76.1,6,0,0,0,9.87,152.56,noop
46,6,40.2,6,0,0,0,9.58,164.56,noop
47,6,36.6,6,0,0,0,9.68,159.37,noop
48,6,71.3,6,0,0,0,9.42,166.15,noop
49,6,24.6,6,0,0,0,9.46,171.63,noop
50,6,57.3,6,0,0,0,9.61,143.5,noop
51,6,20.1,6,0,0,0,9.47,160.31,noop
52,6,15.8,6,0,0,0,9.63,144.26,noop
53,6,38.3,6,0,0,0,9.95,145.97,noop
54,6,63.3,6,0,0,0,10.14,130.9,noop
55,6,30.3,6,0,0,0,10.08,143.75,noop
56,6,71.4,6,0,0,0,10.39,123.56,noop
57,6,51.6,6,0,0,0,10.21,150.94,noop
58,6,63.9,6,0,0,0,10.29,121.73,noop
59,6,75.5,6,0,0,0,9.59,141.13,noop
60,6,57.8,6,0,0,0,9.7,140.5,noop
61,6,46.4,6,0,0,0,10.34,132.25,noop
62,6,52.5,6,0,0,0,10.57,123.97,noop
63,6,18.9,6,0,0,0,10.45,146.62,noop
64,6,73.9,6,0,0,0,10.19,117.77,noop
65,6,39.7,6,0,0,0,10.08,152.88,noop
66,6,57.2,6,0,0,0,10.23,129.6,noop
67,6,72.6,6,0,0,0,9.94,135.37,noop
68,6,30.4,6,0,0,0,9.99,139.92,noop
69,6,63.4,6,0,0,0,9.46,163.0,noop
70,6,52.6,6,0,0,0,9.65,163.59,noop
71,6,41.3,6,0,0,0,10.24,149.5,noop
72,6,57.3,6,0,0,0,10.68,125.46,noop
73,6,60.4,6,0,0,0,10.34,147.94,noop
74,6,57.6,6,0,0,0,10.33,115.58,noop
75,6,84.2,6,0,0,0,10.62,152.85,noop
76,6,49.3,6,0,0,0,10.38,142.8,noop
77,6,60.5,6,0,0,0,9.99,137.99,noop
78,6,26.0,6,0,0,0,10.09,134.54,noop
79,6,33.8,6,0,0,0,9.48,140.22,noop
80,6,27.0,6,0,0,0,9.66,140.15,noop
81,6,34.1,6,0,0,0,9.57,126.16,noop
82,6,36.0,6,0,0,0,9.6,140.19,noop
83,6,34.6,6,0,0,0,10.41,114.07,noop
84,6,50.9,6,0,0,0,9.96,120.15,noop
85,6,73.5,6,0,0,0,9.82,126.77,noop
86,6,53.9,6,0,0,0,10.02,152.43,noop
87,6,60.0,6,0,0,0,10.13,131.34,noop
88,6,58.3,6,0,0,0,10.21,129.67,noop
89,6,98.0,6,0,0,0,10.47,142.28,noop
