step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,6,28.0,6,0,0,0,7.25,363.75,noop
1,6,72.1,6,0,0,0,7.49,277.23,4_SKIP
2,6,38.3,5,0,1,0,8.75,312.92,noop
3,6,51.2,5,0,1,0,11.54,118.09,noop
4,6,74.4,5,0,1,0,11.6,126.62,5_LITE
5,6,24.5,4,1,1,0,11.3,153.67,noop
6,6,60.8,4,1,1,0,11.6,131.12,noop
7,6,52.0,4,1,1,0,11.34,121.11,2_LITE
8,6,57.5,3,2,1,0,11.46,163.64,noop
9,6,47.2,3,2,1,0,11.58,142.59,noop
10,6,26.9,3,2,1,0,12.14,107.43,0_LITE
11,6,69.8,2,3,1,0,10.92,186.3,noop
12,6,64.5,2,3,1,0,13.45,97.01,noop
13,6,47.3,2,3,1,0,11.46,138.23,1_LITE
14,6,54.0,1,4,1,0,11.01,222.7,noop
15,6,32.9,1,4,1,0,12.98,98.13,noop
16,6,55.6,1,4,1,0,12.42,115.42,3_LITE
17,6,40.8,0,5,1,0,11.17,199.32,noop
18,6,35.0,0,5,1,0,14.04,107.83,noop
19,6,58.8,0,5,1,0,14.4,116.37,0_OFFLOAD
20,6,52.4,0,4,1,1,15.19,94.86,noop
21,6,30.2,0,4,1,1,15.48,83.93,noop
22,6,58.9,0,4,1,1,15.27,96.46,2_OFFLOAD
23,6,57.0,0,3,1,2,15.15,85.83,noop
24,6,21.1,0,3,1,2,15.53,78.17,noop
25,6,65.2,0,3,1,2,15.0,86.69,4_LITE
26,6,49.5,0,4,0,2,16.18,77.31,noop
27,6,62.4,0,4,0,2,15.98,79.69,noop
28,6,67.6,0,4,0,2,15.77,80.6,3_SKIP
29,6,42.9,0,3,1,2,14.79,86.72,noop
30,6,19.0,0,3,1,2,15.04,81.37,noop
31,6,40.7,0,3,1,2,15.03,83.29,5_FULL
32,6,62.8,1,2,1,2,12.62,97.06,noop
33,6,58.6,1,2,1,2,12.76,101.61,noop
34,6,31.6,1,2,1,2,12.41,103.52,5_LITE
35,6,43.4,0,3,1,2,14.91,90.29,noop
36,6,37.1,0,3,1,2,15.26,82.43,noop
37,6,48.0,0,3,1,2,14.98,89.58,noop
38,6,42.2,0,3,1,2,14.74,87.04,3_FULL
39,6,54.6,1,3,0,2,14.87,86.8,noop
40,6,57.7,1,3,0,2,15.72,78.41,noop
41,6,53.8,1,3,0,2,15.85,77.97,3_LITE
42,6,42.0,0,4,0,2,16.93,76.58,noop
43,6,44.4,0,4,0,2,16.74,72.36,noop
44,6,24.9,0,4,0,2,16.21,83.01,4_SKIP
45,6,65.7,0,3,1,2,15.27,79.25,noop
46,6,29.4,0,3,1,2,15.46,82.94,noop
47,6,49.4,0,3,1,2,15.09,83.62,noop
48,6,34.0,0,3,1,2,15.51,84.51,0_LITE
49,6,35.3,0,4,1,1,14.91,90.49,noop
50,6,30.6,0,4,1,1,15.46,97.79,noop
51,6,25.2,0,4,1,1,15.69,87.27,4_OFFLOAD
52,6,58.7,0,4,0,2,16.43,74.77,noop
53,6,37.8,0,4,0,2,16.7,71.21,noop
54,6,47.5,0,4,0,2,16.63,72.71,0_SKIP
55,6,59.6,0,3,1,2,14.96,86.63,noop
56,6,28.3,0,3,1,2,14.88,84.69,noop
57,6,12.6,0,3,1,2,14.78,83.47,noop
58,6,70.2,0,3,1,2,15.07,82.27,2_LITE
59,6,47.8,0,4,1,1,15.12,100.49,noop
60,6,49.3,0,4,1,1,15.63,79.48,noop
61,6,26.6,0,4,1,1,15.69,88.62,5_OFFLOAD
62,6,34.8,0,3,1,2,14.55,96.9,noop
63,6,47.2,0,3,1,2,14.0,104.51,noop
64,6,49.7,0,3,1,2,16.02,79.14,5_LITE
65,6,53.0,0,4,1,1,14.84,104.13,noop
66,6,65.9,0,4,1,1,15.67,76.42,noop
67,6,29.0,0,4,1,1,15.52,86.24,0_OFFLOAD
68,6,37.4,0,4,0,2,16.28,76.52,noop
69,6,57.6,0,4,0,2,16.48,72.41,noop
70,6,36.6,0,4,0,2,16.56,72.81,3_SKIP
71,6,33.2,0,3,1,2,15.63,77.74,noop
72,6,38.6,0,3,1,2,15.29,80.41,noop
73,6,49.8,0,3,1,2,15.81,77.7,4_LITE
74,6,84.2,0,4,1,1,15.61,97.39,noop
75,6,42.3,0,4,1,1,15.62,83.62,noop
76,6,88.9,0,4,1,1,16.22,76.17,2_OFFLOAD
77,6,56.8,0,3,1,2,15.61,81.82,noop
78,6,35.0,0,3,1,2,15.25,85.83,noop
79,6,44.9,0,3,1,2,15.39,81.68,noop
80,6,38.6,0,3,1,2,14.97,84.14,noop
81,6,49.6,0,3,1,2,15.22,88.45,2_LITE
82,6,58.7,0,4,1,1,15.6,88.09,noop
83,6,11.3,0,4,1,1,15.06,93.6,noop
84,6,50.2,0,4,1,1,15.46,88.06,3_OFFLOAD
85,6,46.8,0,4,0,2,16.35,84.38,noop
86,6,59.5,0,4,0,2,16.99,73.69,noop
87,6,66.8,0,4,0,2,17.06,69.95,5_SKIP
88,6,40.9,0,3,1,2,15.81,79.06,noop
