step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,27.6,3,0,0,0,16.84,259.33,noop
1,3,75.2,3,0,0,0,17.84,65.55,noop
2,3,40.5,3,0,0,0,18.6,60.6,noop
3,3,39.1,3,0,0,0,18.81,58.8,noop
4,3,62.6,3,0,0,0,19.12,57.88,noop
5,3,41.4,3,0,0,0,18.86,58.61,noop
6,3,86.0,3,0,0,0,18.8,59.42,noop
7,3,49.4,3,0,0,0,18.52,62.0,noop
8,3,39.8,3,0,0,0,18.56,59.71,noop
9,3,56.6,3,0,0,0,18.76,60.77,noop
10,4,58.0,4,0,0,0,13.41,149.68,noop
11,4,77.2,4,0,0,0,15.91,83.2,noop
12,4,27.8,4,0,0,0,15.88,72.23,noop
13,4,35.7,4,0,0,0,15.41,79.12,noop
14,4,69.7,4,0,0,0,16.17,71.14,noop
15,4,23.0,4,0,0,0,12.72,162.69,noop
16,4,44.2,4,0,0,0,16.08,69.84,noop
17,4,66.6,4,0,0,0,15.76,77.19,noop
18,4,42.1,4,0,0,0,16.2,71.13,noop
19,4,38.8,4,0,0,0,15.32,75.03,noop
20,5,22.2,5,0,0,0,10.95,178.89,2_LITE
21,5,90.9,4,1,0,0,12.42,126.34,4_LITE
22,5,73.0,3,2,0,0,14.02,134.98,0_LITE
23,5,60.2,2,3,0,0,16.35,112.11,1_LITE
24,5,33.4,1,4,0,0,15.19,133.76,3_LITE
25,5,22.2,0,5,0,0,14.53,120.09,noop
26,5,75.8,0,5,0,0,15.75,88.68,noop
27,5,52.4,0,5,0,0,15.81,74.15,noop
28,5,36.5,0,5,0,0,16.16,77.35,noop
29,5,44.1,0,5,0,0,16.36,71.81,noop
30,6,70.6,1,5,0,0,14.56,99.39,0_OFFLOAD
31,6,50.3,1,4,0,1,15.54,84.08,5_LITE
32,6,41.8,0,5,0,1,15.29,106.74,0_LITE
33,6,23.3,0,6,0,0,11.38,179.79,noop
34,6,36.2,0,6,0,0,14.75,85.8,noop
35,6,34.6,0,6,0,0,14.73,111.42,noop
36,6,42.4,0,6,0,0,13.76,114.75,noop
37,6,35.8,0,6,0,0,14.64,82.13,noop
38,6,25.4,0,6,0,0,14.64,91.69,noop
39,6,26.4,0,6,0,0,14.77,92.03,noop
40,7,63.5,1,6,0,0,13.02,114.17,noop
41,7,84.7,1,6,0,0,13.78,89.4,6_LITE
42,7,59.0,0,7,0,0,10.95,187.99,noop
43,7,20.7,0,7,0,0,13.11,110.32,noop
44,7,32.2,0,7,0,0,12.84,111.82,noop
45,7,21.2,0,7,0,0,12.4,130.62,noop
46,7,22.8,0,7,0,0,13.12,114.6,noop
47,7,5.7,0,7,0,0,12.63,106.55,noop
48,7,45.9,0,7,0,0,12.35,128.82,noop
49,7,37.8,0,7,0,0,11.94,124.44,noop
50,7,37.8,0,7,0,0,13.1,112.97,noop
51,7,38.9,0,7,0,0,12.33,125.69,noop
52,7,77.1,0,7,0,0,13.12,116.3,noop
53,7,34.8,0,7,0,0,12.82,116.15,noop
54,7,40.4,0,7,0,0,12.81,108.64,noop
55,7,6.4,0,7,0,0,12.52,121.13,noop
56,7,69.9,0,7,0,0,13.14,97.46,noop
57,7,40.3,0,7,0,0,12.92,129.32,noop
58,7,55.6,0,7,0,0,12.92,122.14,noop
59,7,46.0,0,7,0,0,12.97,106.66,noop
