step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,47.2,3,0,0,0,15.34,270.93,noop
1,3,82.8,3,0,0,0,16.73,69.49,noop
2,3,58.9,3,0,0,0,16.47,66.39,noop
3,3,90.9,3,0,0,0,17.42,70.46,noop
4,3,44.6,3,0,0,0,18.92,59.26,noop
5,3,60.9,3,0,0,0,18.58,61.45,noop
6,3,70.6,3,0,0,0,18.79,59.0,noop
7,3,56.9,3,0,0,0,18.76,58.94,noop
8,3,41.0,3,0,0,0,18.49,61.01,noop
9,3,50.2,3,0,0,0,18.62,61.7,noop
10,4,68.7,4,0,0,0,14.42,140.03,noop
11,4,73.2,4,0,0,0,16.04,73.19,noop
12,4,30.7,4,0,0,0,16.06,71.18,noop
13,4,62.2,4,0,0,0,15.61,73.75,noop
14,4,55.8,4,0,0,0,16.43,69.67,noop
15,4,46.8,4,0,0,0,13.12,146.76,noop
16,4,40.2,4,0,0,0,15.81,76.08,noop
17,4,71.4,4,0,0,0,16.16,70.51,noop
18,4,21.8,4,0,0,0,15.58,73.07,noop
19,4,80.1,4,0,0,0,17.2,68.64,noop
20,5,71.8,5,0,0,0,11.9,155.53,noop
21,5,75.3,5,0,0,0,13.7,107.83,noop
22,5,58.4,5,0,0,0,14.13,116.89,noop
23,5,28.6,5,0,0,0,13.34,88.29,noop
24,5,71.5,5,0,0,0,13.63,88.9,noop
25,5,83.1,5,0,0,0,13.42,89.86,noop
26,5,30.3,5,0,0,0,13.56,101.5,noop
27,5,34.4,5,0,0,0,13.19,110.5,noop
28,5,74.0,5,0,0,0,13.72,91.53,noop
29,5,34.0,5,0,0,0,13.32,113.06,noop
30,6,55.6,6,0,0,0,9.81,183.08,noop
31,6,74.8,6,0,0,0,10.24,130.79,noop
32,6,76.4,6,0,0,0,11.27,113.49,noop
33,6,36.8,6,0,0,0,11.1,119.29,noop
34,6,46.6,6,0,0,0,11.03,106.68,noop
35,6,41.8,6,0,0,0,10.98,118.46,noop
36,6,66.3,6,0,0,0,11.04,120.8,noop
37,6,42.4,6,0,0,0,11.71,123.11,noop
38,6,37.9,6,0,0,0,11.18,124.56,noop
39,6,43.5,6,0,0,0,11.27,135.25,noop
40,7,42.1,7,0,0,0,8.01,224.87,noop
41,7,35.7,7,0,0,0,9.2,160.51,noop
42,7,94.6,7,0,0,0,9.16,134.02,noop
43,7,49.5,7,0,0,0,9.32,167.62,noop
44,7,49.6,7,0,0,0,8.9,168.82,noop
45,7,2.5,7,0,0,0,9.09,162.69,noop
46,7,37.7,7,0,0,0,9.06,171.86,noop
47,7,5.8,7,0,0,0,9.01,153.88,noop
48,7,33.5,7,0,0,0,9.2,163.59,noop
49,7,88.5,7,0,0,0,8.94,161.72,noop
50,7,25.0,7,0,0,0,8.99,150.33,noop
51,7,67.4,7,0,0,0,8.8,150.43,noop
52,7,30.2,7,0,0,0,9.3,161.74,noop
53,7,70.8,7,0,0,0,8.93,160.87,noop
54,7,99.3,7,0,0,0,8.84,155.0,noop
55,7,0.4,7,0,0,0,9.12,153.69,noop
56,7,47.0,7,0,0,0,8.95,169.27,noop
57,7,74.7,7,0,0,0,8.95,168.41,noop
58,7,49.4,7,0,0,0,9.13,176.79,noop
59,7,82.4,7,0,0,0,8.64,163.22,noop
