step,n_active,gpu_util,n_full,n_lite,n_skip,n_offload,avg_fps,avg_lat_ms,action
0,3,31.8,3,0,0,0,15.7,267.3,noop
1,3,93.4,3,0,0,0,16.73,68.95,2_LITE
2,3,40.4,2,1,0,0,17.08,92.67,noop
3,3,43.1,2,1,0,0,20.65,55.33,noop
4,3,71.4,2,1,0,0,20.83,54.76,1_LITE
5,3,63.3,1,2,0,0,19.71,81.8,noop
6,3,49.4,1,2,0,0,22.13,51.01,noop
7,3,45.4,1,2,0,0,21.9,51.85,0_LITE
8,3,50.6,0,3,0,0,19.99,65.99,noop
9,3,45.2,0,3,0,0,23.48,46.53,noop
10,4,56.3,1,3,0,0,17.94,70.66,noop
11,4,43.7,1,3,0,0,19.01,63.93,3_LITE
12,4,32.3,0,4,0,0,16.6,101.16,noop
13,4,69.1,0,4,0,0,19.78,57.96,noop
14,4,42.4,0,4,0,0,19.42,62.68,noop
15,4,48.9,0,4,0,0,19.02,64.14,noop
16,4,59.8,0,4,0,0,19.32,57.77,noop
17,4,46.8,0,4,0,0,19.24,60.98,noop
18,4,41.3,0,4,0,0,18.93,62.92,noop
19,4,26.9,0,4,0,0,19.46,58.27,noop
20,5,76.6,1,4,0,0,15.89,90.31,noop
21,5,49.1,1,4,0,0,16.52,78.27,4_LITE
22,5,27.9,0,5,0,0,13.84,143.34,noop
23,5,75.8,0,5,0,0,15.97,88.87,noop
24,5,73.7,0,5,0,0,15.81,88.43,noop
25,5,36.4,0,5,0,0,15.47,99.01,noop
26,5,58.8,0,5,0,0,16.48,74.34,2_FULL
27,5,64.1,1,4,0,0,16.24,77.14,noop
28,5,57.6,1,4,0,0,17.14,69.8,noop
29,5,45.8,1,4,0,0,17.31,70.62,2_SKIP
30,6,50.6,1,4,1,0,11.99,114.14,noop
31,6,69.1,1,4,1,0,13.51,108.07,noop
32,6,68.5,1,4,1,0,12.16,135.9,5_LITE
33,6,25.6,0,5,1,0,13.96,112.75,noop
34,6,79.8,0,5,1,0,14.25,109.24,noop
35,6,27.8,0,5,1,0,14.32,116.04,0_OFFLOAD
36,6,11.4,0,4,1,1,14.95,98.06,noop
37,6,39.5,0,4,1,1,16.09,81.65,noop
38,6,85.6,0,4,1,1,15.71,86.0,2_OFFLOAD
39,6,65.5,0,4,0,2,16.14,79.12,noop
40,7,49.0,1,4,0,2,13.85,103.21,noop
41,7,60.6,1,4,0,2,13.93,93.91,5_SKIP
42,7,44.2,1,3,1,2,10.42,153.88,noop
43,7,53.3,1,3,1,2,10.94,138.02,noop
44,7,75.7,1,3,1,2,10.45,137.71,6_LITE
45,7,47.0,0,4,1,2,14.29,95.45,noop
46,7,32.8,0,4,1,2,13.48,106.46,noop
47,7,32.7,0,4,1,2,13.76,103.02,3_SKIP
48,7,26.1,0,3,2,2,12.16,104.9,noop
49,7,31.5,0,3,2,2,11.66,127.93,noop
50,7,14.1,0,3,2,2,11.32,126.79,noop
51,7,19.7,0,3,2,2,11.9,121.35,3_LITE
52,7,54.0,0,4,1,2,13.05,99.55,noop
53,7,37.0,0,4,1,2,13.37,100.38,noop
54,7,43.5,0,4,1,2,13.75,105.35,0_SKIP
55,7,42.8,0,4,2,1,12.17,106.05,noop
56,7,56.9,0,4,2,1,12.46,131.97,noop
57,7,44.0,0,4,2,1,11.33,139.03,6_OFFLOAD
58,7,8.8,0,3,2,2,11.24,122.34,noop
59,7,24.8,0,3,2,2,12.44,108.28,noop
